BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18302469028,0,4551,20160307032502,100003067,1000,7510,61238776,1,6,332,440617,1,1,4011967,4012033,,20160308195449,20160308195449,75100500,0,0,2053,0,0,19700101010101
18302470844,0,3747,20160307032504,10000011411,1000,7510,44575635,1,6,332,440617,1,1,4011967,4012033,,20160308195449,20160308195449,75100500,0,0,2053,0,0,19700101010101
18302479511,0,3747,20160307032507,10000011411,1000,7510,35386949,1,6,332,440617,1,1,4011967,4012033,,20160308195449,20160308195449,75100500,0,0,2053,0,0,19700101010101
18301650196,0,4551,20160307033021,100003067,1000,7511,13398002,1,6,332,440617,3,3,4011967,4012033,,20160308194955,20160308194955,75100400,0,0,2449,0,0,19700101010101
18301714996,0,11262,20160307033021,300005132,1000,7511,16527507,1,6,332,440617,3,3,4011967,4012033,,20160308194955,20160308194955,75100400,0,0,2449,0,0,19700101010101
18301715266,0,11262,20160307033022,300005132,1000,7511,15862790,1,6,332,440617,3,3,4011967,4012033,,20160308194955,20160308194955,75100400,0,0,2449,0,0,19700101010101
18300541230,0,4551,20160307033219,100003067,1000,7510,75375910,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300601026,0,3747,20160307033220,10000011411,1000,7510,20436479,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300615573,0,4551,20160307033220,100003067,1000,7510,54075221,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300606620,0,4551,20160307033221,100003067,1000,7511,19061940,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300540697,0,4551,20160307033223,100003067,1000,7510,73163172,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300586542,0,3747,20160307033223,10000011411,1000,7510,1737091,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300609153,0,4551,20160307033224,100003067,1000,7510,49651605,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300597340,0,3747,20160307033225,10000011411,1000,7510,65376362,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
18300605033,0,4551,20160307033226,100003067,1000,7511,33134849,1,6,332,440617,3,3,4011967,4012033,,20160308193951,20160308193951,75100400,0,0,1937,0,0,19700101010101
