BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18318080331,0,4526,20160307053913,100000220,1000,7510,79270036,1,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,19700101010101
18317974286,6,74756,20160307054705,300003077,1000,7510,79270036,1,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,20160307053901
18318075566,0,4526,20160307055132,100000220,1000,7510,10126429,1,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,19700101010101
18318064643,0,4527,20160307055134,100000220,1000,7510,53486136,1,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,19700101010101
18318067606,8,4527,20160307055134,100000220,1000,7510,53486136,1,2,73,430417,14,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,20160306091201
18317972869,6,74757,20160307055643,300003077,1000,7510,53486136,1,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,20160307055101
18315822246,0,6282,20160307055700,300005418,1000,7510,13162149,1,4,73,430408,1,1,4002568,0,,20160308215629,20160308215629,75100100,0,0,2053,0,0,19700101010101
18317980506,6,74758,20160307060232,300003077,1000,7510,10126429,1,0,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,20160307055101
18300717537,0,6282,20160307060410,300005418,1000,7510,81944365,1,4,73,430408,1,1,4002568,0,,20160308193951,20160308193951,75100400,0,0,2052,0,0,19700101010101
18310305358,6,103257,20160307060530,20783,1000,7510,13162149,1,0,73,430408,1,1,4002568,0,,20160308210112,20160308210112,75101300,0,0,1937,0,0,20160307055701
18311573506,0,6282,20160307060655,300005418,1000,7510,53252999,1,4,73,430408,1,1,4002568,0,,20160308211137,20160308211137,75101400,0,0,401,0,0,19700101010101
18311472890,0,6282,20160307060659,300005418,1000,7510,79486716,1,4,73,430408,1,1,4002568,0,,20160308211137,20160308211137,75101400,0,0,401,0,0,19700101010101
18311579500,0,6282,20160307060711,300005418,1000,7510,86314002,19,4,73,430408,1,1,4002568,0,,20160308211137,20160308211137,75101400,0,0,401,0,0,19700101010101
18311376327,0,2999,20160307060750,300006038,1000,7510,63763010,1,4,73,430416,1,1,4002563,0,,20160308211137,20160308211137,75101400,0,0,261,0,0,19700101010101
18309891579,6,103258,20160307061020,20783,1000,7510,81944365,1,4,73,430408,1,1,4002568,0,,20160308210112,20160308210112,75101300,0,0,918,0,0,20160307060401
18300731028,0,2999,20160307061218,300006038,1000,7510,44421188,1,4,73,430416,1,1,4002563,0,,20160308193951,20160308193951,75100400,0,0,1430,0,0,19700101010101
18311074129,6,51647,20160307061345,300011143,1000,7510,44421188,1,4,73,430416,1,1,4002563,0,,20160308211137,20160308211137,75101400,0,0,2052,0,0,20160307061201
18311087672,0,6204,20160307061355,600001745,1000,7510,9155946,18,4,73,430409,1,1,4002575,0,,20160308211137,20160308211137,75101400,0,0,2052,0,0,19700101010101
18300501087,0,5333,20160307061452,300006206,1000,7510,63606116,1,4,73,430415,1,1,4002565,0,,20160308193951,20160308193951,75100400,0,0,657,0,0,19700101010101
18300509171,0,6204,20160307061458,600001745,1000,7510,37584079,18,4,73,430409,1,1,4002575,0,,20160308193951,20160308193951,75100400,0,0,657,0,0,19700101010101
18300512779,6,103259,20160307061554,20783,1000,7510,79486716,1,4,73,430408,1,1,4002568,0,,20160308193951,20160308193951,75100400,0,0,657,0,0,20160307060601
18301757805,0,5,20160307061652,500000827,1000,7510,54107336,1,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18310073305,6,103260,20160307061737,20783,1000,7510,86314002,19,4,73,430408,1,1,4002568,0,,20160308210112,20160308210112,75101300,0,0,1937,0,0,20160307060701
18310073014,6,103261,20160307061759,20783,1000,7510,53252999,1,4,73,430408,1,1,4002568,0,,20160308210112,20160308210112,75101300,0,0,1937,0,0,20160307060601
18310092371,0,6204,20160307061830,600001745,1000,7510,65581039,1,4,73,430409,1,1,4002575,0,,20160308210112,20160308210112,75101300,0,0,1937,0,0,19700101010101
18315569960,0,6204,20160307061834,600001745,1000,7510,66661245,1,4,73,430409,1,1,4002575,0,,20160308215144,20160308215144,75100100,0,0,1540,0,0,19700101010101
18315569176,0,6204,20160307061835,600001745,1000,7510,38467985,18,4,73,430409,1,1,4002575,0,,20160308215144,20160308215144,75100100,0,0,1540,0,0,19700101010101
18300848344,6,35,20160307061900,100001578,1000,7510,54107336,1,0,73,430419,1,1,4004575,0,,20160308193951,20160308193951,75100400,0,0,772,0,0,20160307061601
18315577061,0,5333,20160307061940,300006206,1000,7510,12147214,6,4,73,430415,1,1,4002565,0,,20160308215144,20160308215144,75100100,0,0,1540,0,0,19700101010101
18315870113,0,2999,20160307062001,300006038,1000,7510,53568546,1,4,73,430416,1,1,4002563,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,19700101010101
18315889379,0,2999,20160307062002,300006038,1000,7510,71223136,1,4,73,430416,1,1,4002563,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,19700101010101
18315873063,0,2999,20160307062005,300006038,1000,7511,12591436,1,4,73,430416,1,1,4002563,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,19700101010101
18315886415,6,96272,20160307062008,300005835,1000,7510,63606116,1,4,73,430415,1,1,4002565,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,20160307061401
18318079066,0,4527,20160307062021,100000220,1000,7510,42408916,18,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,19700101010101
18315895952,0,6204,20160307062044,600001745,1000,7510,15059541,1,4,73,430409,1,1,4002575,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,19700101010101
18315896167,0,2999,20160307062054,300006038,1000,7510,70130673,6,4,73,430416,1,1,4002563,0,,20160308215629,20160308215629,75100100,0,0,657,0,0,19700101010101
18301130704,0,4376,20160307062317,300000832,1000,7510,37506647,18,4,73,430418,1,1,4010581,0,,20160308194507,20160308194507,75100400,0,0,516,0,0,19700101010101
18301142606,0,4376,20160307062319,300000832,1000,7510,42063314,18,4,73,430418,1,1,4010581,0,,20160308194507,20160308194507,75100400,0,0,516,0,0,19700101010101
18301081920,0,4376,20160307062332,300000832,1000,7510,38651182,18,4,73,430418,1,1,4010581,0,,20160308194507,20160308194507,75100400,0,0,516,0,0,19700101010101
18301133944,0,4376,20160307062336,300000832,1000,7510,42063266,18,4,73,430418,1,1,4010581,0,,20160308194507,20160308194507,75100400,0,0,516,0,0,19700101010101
18301620779,6,51648,20160307062419,300011143,1000,7510,71223136,1,4,73,430416,1,1,4002563,0,,20160308194955,20160308194955,75100400,0,0,4497,0,0,20160307062001
18301733822,0,5,20160307062457,500000827,1000,7510,83546729,19,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18315667353,6,51649,20160307062618,300011143,1000,7510,63763010,1,4,73,430416,1,1,4002563,0,,20160308215144,20160308215144,75100100,0,0,401,0,0,20160307060701
18315666213,6,96273,20160307062622,300005835,1000,7510,12147214,6,0,73,430415,1,1,4002565,0,,20160308215144,20160308215144,75100100,0,0,401,0,0,20160307061901
18315693132,0,2999,20160307062658,300006038,1000,7510,10372523,1,4,73,430416,1,1,4002563,0,,20160308215144,20160308215144,75100100,0,0,401,0,0,19700101010101
18315677989,0,2999,20160307062702,300006038,1000,7510,52169016,1,4,73,430416,1,1,4002563,0,,20160308215144,20160308215144,75100100,0,0,401,0,0,19700101010101
18317987001,6,74759,20160307062723,300003077,1000,7510,42408916,18,4,73,430417,1,1,4002570,0,,20160309171056,20160309171056,75100400,0,0,772,0,0,20160307062001
18300848672,0,6282,20160307062734,300005418,1000,7510,64541120,1,4,73,430408,9,9,4002568,0,,20160308193951,20160308193951,75100400,0,0,260,0,0,19700101010101
18306138874,6,102453,20160307062842,600001894,1000,7510,37584079,18,4,73,430409,1,1,4002575,0,,20160308202627,20160308202627,75100200,0,0,913,0,0,20160307061401
18306143342,6,102454,20160307062843,600001894,1000,7510,9155946,18,0,73,430409,1,1,4002575,0,,20160308202627,20160308202627,75100200,0,0,913,0,0,20160307061301
18306138775,6,102455,20160307062900,600001894,1000,7510,38467985,18,4,73,430409,1,1,4002575,0,,20160308202627,20160308202627,75100200,0,0,913,0,0,20160307061801
18306152913,0,6282,20160307062928,300005418,1000,7510,71524024,1,4,73,430408,9,9,4002568,0,,20160308202627,20160308202627,75100200,0,0,913,0,0,19700101010101
18306143235,0,6282,20160307062930,300005418,1000,7511,17553703,1,4,73,430408,9,9,4002568,0,,20160308202627,20160308202627,75100200,0,0,913,0,0,19700101010101
18305759137,8,4377,20160307062936,300000832,1000,7510,27451413,1,0,73,430418,15,3,4010581,0,,20160308202157,20160308202157,75100200,0,0,4353,0,0,20160307060001
18305769594,0,4377,20160307062936,300000832,1000,7510,27451413,1,4,73,430418,3,3,4010581,0,,20160308202157,20160308202157,75100200,0,0,4353,0,0,19700101010101
18305776298,6,102456,20160307063023,600001894,1000,7510,15059541,1,0,73,430409,1,1,4002575,0,,20160308202157,20160308202157,75100200,0,0,4353,0,0,20160307062001
18305764360,0,4377,20160307063035,300000832,1000,7511,16328168,1,4,73,430418,3,3,4010581,0,,20160308202157,20160308202157,75100200,0,0,4353,0,0,19700101010101
18310216984,0,6204,20160307063048,600001745,1000,7510,19465722,1,4,73,430409,1,1,4002575,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,19700101010101
18310229520,6,51650,20160307063109,300011143,1000,7510,53568546,1,4,73,430416,1,1,4002563,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,20160307062001
18300866786,6,36,20160307063111,100001578,1000,7510,83546729,19,0,73,430419,1,1,4004575,0,,20160308193951,20160308193951,75100400,0,0,772,0,0,20160307062401
18310229016,6,51651,20160307063113,300011143,1000,7510,52169016,1,4,73,430416,1,1,4002563,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,20160307062701
18310220659,6,51652,20160307063115,300011143,1000,7510,70130673,6,4,73,430416,1,1,4002563,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,20160307062001
18310225500,6,51653,20160307063117,300011143,1000,7510,10372523,1,0,73,430416,1,1,4002563,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,20160307062601
18310211902,6,51654,20160307063119,300011143,1000,7511,12591436,1,4,73,430416,1,1,4002563,0,,20160308210112,20160308210112,75101300,0,0,2449,0,0,20160307062001
18300760324,0,2999,20160307063203,300006038,1000,7510,61526314,1,4,73,430416,9,9,4002563,0,,20160308193951,20160308193951,75100400,0,0,2309,0,0,19700101010101
18300783478,0,2999,20160307063205,300006038,1000,7511,16364666,1,4,73,430416,9,9,4002563,0,,20160308193951,20160308193951,75100400,0,0,2309,0,0,19700101010101
18315556856,0,6204,20160307063311,600001745,1000,7510,41083206,81,4,73,430409,1,1,4002575,0,,20160308215144,20160308215144,75100100,0,0,1937,0,0,19700101010101
18315558944,0,6204,20160307063313,600001745,1000,7511,12345351,1,4,73,430409,1,1,4002575,0,,20160308215144,20160308215144,75100100,0,0,1937,0,0,19700101010101
18315480933,6,102457,20160307063319,600001894,1000,7511,12345351,1,4,73,430409,1,1,4002575,0,,20160308215144,20160308215144,75100100,0,0,1937,0,0,20160307063301
18316180890,6,102458,20160307063415,600001894,1000,7510,19465722,1,0,73,430409,1,1,4002575,0,,20160308215629,20160308215629,75100100,0,0,5892,0,0,20160307063001
18301754404,0,5,20160307063453,500000827,1000,7510,9162210,18,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18301758270,0,5,20160307063454,500000827,1000,7510,37506730,18,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18301731646,0,5,20160307063456,500000827,1000,7510,8674488,18,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18301755767,0,5,20160307063459,500000827,1000,7510,42040973,18,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18301762665,0,5,20160307063500,500000827,1000,7510,9334815,18,0,73,430419,1,1,4004575,0,,20160308194955,20160308194955,75100400,0,0,772,0,0,19700101010101
18310713305,6,51655,20160307063604,300011143,1000,7510,61526314,1,4,73,430416,9,9,4002563,0,,20160308210614,20160308210614,75101300,0,0,4102,0,0,20160307063201
18310684509,6,53234,20160307063638,100006059,1000,7510,42063314,18,4,73,430418,1,5,4010581,0,,20160308210614,20160308210614,75101300,0,0,257,0,0,20160307062301
18310675407,6,53235,20160307063640,100006059,1000,7510,27451413,1,0,73,430418,3,5,4010581,0,,20160308210614,20160308210614,75101300,0,0,257,0,0,20160307062901
18310684362,6,53236,20160307063658,100006059,1000,7510,37506647,18,4,73,430418,1,5,4010581,0,,20160308210614,20160308210614,75101300,0,0,257,0,0,20160307062301
18310675944,6,53237,20160307063700,100006059,1000,7510,38651182,18,4,73,430418,1,5,4010581,0,,20160308210614,20160308210614,75101300,0,0,257,0,0,20160307062301
18310678558,6,53238,20160307063701,100006059,1000,7510,42063266,18,4,73,430418,1,5,4010581,0,,20160308210614,20160308210614,75101300,0,0,257,0,0,20160307062301
