BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18307922172,0,15005,20160307050126,109008241,1000,7510,3997181,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307921425,0,15006,20160307050133,109008241,1000,7511,11300555,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307907358,0,15007,20160307050136,109008241,1000,7510,61957833,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307908582,0,15008,20160307050142,109008241,1000,7510,49186260,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307919248,0,15009,20160307050147,109008241,1000,7510,63923433,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307885665,0,15010,20160307050148,109008241,1000,7510,67892567,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307912409,0,15011,20160307050150,109008241,1000,7511,14021227,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050101
18307921021,0,15012,20160307050206,109008241,1000,7510,80911778,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050201
18307907884,0,15013,20160307050209,109008241,1000,7510,72653676,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050201
18307908099,0,15014,20160307050220,109008241,1000,7510,75708197,1,0,65,970183,1,1,9011953,0,,20160308204139,20160308204139,75100800,0,0,5782,0,0,20160307050201
