BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18316424740,0,6143,20160307053228,200001186,1000,7510,75380594,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316428012,0,6143,20160307053229,200001186,1000,7510,71353139,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316426047,0,9711,20160307053230,100001298,1000,7510,10425563,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316425738,0,6143,20160307053346,200001186,1000,7510,6200173,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316398528,0,6143,20160307053349,200001186,1000,7510,19235695,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316421795,0,9711,20160307053351,100001298,1000,7510,5092304,1,17,361,121113,23,23,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316420020,0,9711,20160307053558,100001298,1000,7510,67375943,1,17,361,121113,22,22,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316429360,0,6143,20160307053559,200001186,1000,7510,67372236,1,17,361,121113,22,22,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316396159,0,6143,20160307053602,200001186,1000,7510,81025839,1,17,361,121113,22,22,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18315863518,0,5773,20160307053825,700000736,1000,7510,86954906,1,17,361,121111,2,2,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316423253,6,64530,20160307054029,100002981,1000,7510,67372236,1,17,361,121113,22,21,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307053501
18316395455,0,6143,20160307054030,200001186,1000,7510,49773452,1,17,361,121113,21,21,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18315860054,185,5774,20160307054054,700000736,1000,7510,12606191,7,0,361,121111,0,4,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315864350,185,10156,20160307054112,10020001064,1000,7510,12606191,7,0,361,121111,0,4,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315863621,0,5773,20160307054125,700000736,1000,7510,85158047,1,17,361,121111,3,3,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315857413,0,5773,20160307054127,700000736,1000,7510,13397308,1,17,361,121111,3,3,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316398577,0,9711,20160307054239,100001298,1000,7510,75302490,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316426805,0,6143,20160307054245,200001186,1000,7510,33737784,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316417736,0,6143,20160307054247,200001186,1000,7510,60337033,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316420367,0,6143,20160307054249,200001186,1000,7510,733707,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316429422,0,6143,20160307054252,200001186,1000,7510,43868353,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316421022,0,6143,20160307054354,200001186,1000,7510,38881269,18,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316429349,0,6143,20160307054355,200001186,1000,7510,82542748,19,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316428758,0,9711,20160307054357,100001298,1000,7510,61747466,19,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316428673,0,6143,20160307054711,200001186,1000,7511,16501831,1,17,361,121113,20,20,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316396774,6,64531,20160307054734,100002981,1000,7510,61747466,19,17,361,121113,20,19,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307054301
18315821160,0,8936,20160307055053,100001149,1000,7510,1650461,1,17,361,121131,22,22,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315852441,0,8936,20160307055056,100001149,1000,7510,18924372,1,17,361,121131,22,22,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315853582,185,8937,20160307055100,100001149,1000,7510,12593507,7,0,361,121131,0,22,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315863198,0,8937,20160307055120,100001149,1000,7511,11149004,1,17,361,121131,22,22,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316397973,0,6143,20160307055152,200001186,1000,7510,8497404,18,17,361,121113,17,17,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316433762,6,37397,20160307055159,300027765,1000,7510,8497404,18,0,361,121113,17,17,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307055101
18315853487,6,58410,20160307055220,300017825,1000,7510,13397308,1,0,361,121111,3,9,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,20160307054101
18315854311,6,58411,20160307055224,300017825,1000,7510,85158047,1,17,361,121111,3,9,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,20160307054101
18315860128,0,8936,20160307055253,100001149,1000,7510,50226821,1,17,361,121131,23,23,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315847903,0,5508,20160307055253,300004853,1000,7510,63690298,1,17,361,121131,23,23,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315851625,0,5508,20160307055254,300004853,1000,7510,88708205,1,17,361,121131,23,23,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315854523,0,8936,20160307055256,100001149,1000,7510,32688436,1,17,361,121131,23,23,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315861995,0,5508,20160307055256,300004853,1000,7510,36604839,1,17,361,121131,23,23,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315864224,0,8937,20160307055415,100001149,1000,7510,74794554,1,17,361,121131,21,21,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315861282,0,8937,20160307055602,100001149,1000,7510,8521334,18,17,361,121131,20,20,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316421942,0,6313,20160307055613,300016408,1000,7510,50648608,1,17,361,121112,3,3,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316418826,0,10631,20160307055614,300001635,1000,7510,64919346,19,17,361,121112,3,3,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316419342,0,6313,20160307055615,300016408,1000,7511,11233159,1,17,361,121112,3,3,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316421635,0,6313,20160307055616,300016408,1000,7510,2665761,1,17,361,121112,3,3,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18315817111,185,5775,20160307055619,700000736,1000,7510,12588203,7,0,361,121111,0,9,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18315860500,0,5508,20160307055705,300004853,1000,7510,47214219,1,17,361,121131,20,20,1002823,1006927,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316418921,6,64532,20160307055731,100002981,1000,7510,82542748,19,17,361,121113,20,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307054301
18316397392,0,9711,20160307055802,100001298,1000,7510,47486547,1,17,361,121113,15,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316421575,0,6143,20160307055803,200001186,1000,7510,71580534,1,17,361,121113,15,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316396054,0,9711,20160307055805,100001298,1000,7510,87534516,1,17,361,121113,15,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316397355,0,37397,20160307055824,300027765,1000,7510,25517426,1,17,361,121113,15,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316398847,6,6144,20160307055831,200001186,1000,7511,16501831,1,17,361,121113,20,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307054701
18315863058,0,5775,20160307055832,700000736,1000,7510,62677331,19,17,361,121111,10,10,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316425910,6,6145,20160307055834,200001186,1000,7510,25517426,1,0,361,121113,15,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307055801
18315817101,0,10156,20160307055834,10020001064,1000,7510,18747404,19,17,361,121111,10,10,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316396874,8,4995,20160307055838,200002595,1000,7510,72211268,1,0,361,121114,24,1,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160306124401
18316420068,0,4995,20160307055838,200002595,1000,7510,72211268,1,17,361,121114,1,1,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18315852621,185,5776,20160307055840,700000736,1000,7510,12589900,7,0,361,121111,0,10,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316428126,0,6313,20160307055852,300016408,1000,7510,41384656,81,17,361,121112,4,4,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316417604,6,6146,20160307055854,200001186,1000,7510,81025839,1,17,361,121113,22,15,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307053601
18316398131,0,4995,20160307060006,200002595,1000,7510,71757443,1,17,361,121114,2,2,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316426424,0,4995,20160307060008,200002595,1000,7510,42130469,18,17,361,121114,2,2,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316429652,6,38857,20160307060037,300017816,1000,7511,11233159,1,17,361,121112,3,5,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307055601
18315864847,6,32400,20160307060058,300017868,1000,7510,86954906,1,17,361,121111,2,12,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,20160307053801
18315821526,0,5776,20160307060131,700000736,1000,7510,42207144,18,17,361,121111,12,12,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,19700101010101
18316419508,6,38858,20160307060155,300017816,1000,7510,50648608,1,17,361,121112,3,5,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307055601
18316419550,6,38859,20160307060233,300017816,1000,7510,2665761,1,0,361,121112,3,5,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307055601
18316398802,0,6313,20160307060234,300016408,1000,7510,27903968,1,17,361,121112,5,5,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316397281,0,6313,20160307060236,300016408,1000,7510,17029777,1,17,361,121112,5,5,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316396691,0,10631,20160307060345,300001635,1000,7510,17367977,1,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316422360,0,10631,20160307060348,300001635,1000,7510,17697323,1,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316421429,0,6313,20160307060350,300016408,1000,7510,62702944,19,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316422796,0,9523,20160307060359,300009019,1000,7510,23621101,19,17,361,121114,3,3,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316420440,0,4995,20160307060400,200002595,1000,7510,31050946,1,17,361,121114,3,3,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316419621,0,6313,20160307060402,300016408,1000,7510,37426040,6,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316417456,0,4995,20160307060402,200002595,1000,7510,86470929,1,17,361,121114,3,3,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316420724,6,37398,20160307060402,300027765,1000,7510,71353139,1,17,361,121113,23,13,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307053201
18316396134,0,4995,20160307060404,200002595,1000,7510,72656341,1,17,361,121114,3,3,1002865,1002508,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316396672,8,6147,20160307060420,200001186,1000,7510,5656948,1,0,361,121113,18,13,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160306161101
18316423402,0,6147,20160307060420,200001186,1000,7510,5656948,1,17,361,121113,13,13,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316425026,6,64533,20160307060501,100002981,1000,7510,43868353,1,17,361,121113,20,12,1003243,1006924,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307054201
18316398117,0,6313,20160307060519,300016408,1000,7510,54637670,1,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,19700101010101
18316422880,6,6314,20160307060543,300016408,1000,7510,62702944,19,17,361,121112,6,6,1003257,1001842,,20160308220052,20160308220052,75100100,0,0,2049,0,0,20160307060301
18315857086,6,58412,20160307060601,300017825,1000,7510,62677331,19,17,361,121111,10,13,1005368,1002629,,20160308215629,20160308215629,75100100,0,0,2049,0,0,20160307055801
