BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18304224183,185,84056,20160307052350,300031707,1000,7510,12631733,7,0,94,67827,0,1,6002591,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304226245,0,6492,20160307054043,22656,1000,7510,23604446,1,120,94,67832,1,1,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304228267,0,6492,20160307054046,22656,1000,7510,31102123,1,120,94,67832,1,1,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18303634130,0,5728,20160307054221,17450,1000,7510,10370734,1,120,94,67806,13,13,6002660,0,,20160308200414,20160308200414,75100600,0,0,1798,0,0,19700101010101
18304223466,0,6492,20160307054314,22656,1000,7510,86598708,1,120,94,67832,3,3,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304226061,0,6492,20160307055037,22656,1000,7510,42480198,18,120,94,67832,6,6,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304225319,0,5328,20160307055209,18658,1000,7510,1930386,1,120,94,67833,1,1,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304224571,0,5328,20160307055211,18658,1000,7510,63067580,1,120,94,67833,1,1,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304232077,0,5328,20160307055212,18658,1000,7510,89649365,1,120,94,67833,1,1,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304224740,6,92531,20160307055215,300025564,1000,7510,63067580,1,120,94,67833,1,1,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,20160307055201
18304227242,0,5328,20160307055215,18658,1000,7510,36557635,1,120,94,67833,1,1,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304227108,0,5328,20160307055414,18658,1000,7511,12636449,1,120,94,67833,3,3,6010518,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304226244,0,6492,20160307055601,22656,1000,7510,5057030,1,120,94,67832,7,7,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18304224852,0,6492,20160307055603,22656,1000,7510,36558213,1,120,94,67832,7,7,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,19700101010101
18303626181,0,5728,20160307055730,17450,1000,7510,10579601,1,120,94,67806,7,7,6002660,0,,20160308200414,20160308200414,75100600,0,0,1798,0,0,19700101010101
18304220708,6,2682266301,20160307060042,300031755,1000,7510,23604446,1,0,94,67832,1,10,6002561,0,,20160308200840,20160308200840,75100600,0,0,1798,0,0,20160307054001
