BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18303470154,0,644,20160307054237,100002764,1000,7510,46930965,1,48,86,63058,2,2,90602224,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303458891,0,644,20160307054423,100002764,1000,7510,25741317,1,48,86,63058,6,6,90602224,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303466293,0,644,20160307054546,100002764,1000,7510,89369600,1,48,86,63058,7,7,90602224,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303460928,0,5831,20160307054623,700000867,1000,7510,25944953,1,48,86,63048,15,15,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303457868,0,5831,20160307054626,700000867,1000,7510,50385355,1,48,86,63048,15,15,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303458012,0,5831,20160307054630,700000867,1000,7510,19367392,1,48,86,63048,15,15,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303469283,0,5831,20160307054631,700000867,1000,7510,62783858,1,48,86,63048,15,15,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303425015,185,5832,20160307054842,700000867,1000,7510,12585394,7,0,86,63048,0,14,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303461234,0,5832,20160307055017,700000867,1000,7510,44107833,1,48,86,63048,13,13,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303465455,0,4477,20160307055520,300007691,1000,7510,32994759,1,48,86,63036,1,1,6001495,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303454024,0,4477,20160307055521,300007691,1000,7510,8880071,18,48,86,63036,1,1,6001495,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303458385,0,4174,20160307055613,10020001564,1000,7510,41189538,81,48,86,63049,16,16,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303450656,0,5832,20160307055621,700000867,1000,7510,69932964,19,48,86,63048,12,12,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303464982,6,100198,20160307055622,300026506,1000,7510,19367392,1,0,86,63048,15,12,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054601
18303456267,6,84346,20160307055642,300026489,1000,7510,32994759,1,48,86,63036,1,5,6001495,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307055501
18303466549,185,4478,20160307055734,300007691,1000,7510,12672447,7,0,86,63036,0,2,6001495,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303427179,0,4174,20160307055804,10020001564,1000,7510,68405356,1,48,86,63049,15,15,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303427206,0,4174,20160307060112,10020001564,1000,7510,19057906,1,48,86,63049,14,14,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303467099,6,69627,20160307060124,300026507,1000,7510,19057906,1,0,86,63049,14,14,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307060101
18303457332,6,86367,20160307060151,300026424,1000,7510,46930965,1,48,86,63058,2,11,90602224,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054201
18303464396,6,86368,20160307060155,300026424,1000,7510,25741317,1,0,86,63058,6,11,90602224,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054401
18303464676,185,101583,20160307060200,300026421,1000,7510,12738193,7,0,86,63055,0,1,6001551,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303463088,6,100199,20160307060338,300026506,1000,7510,50385355,1,48,86,63048,15,10,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054601
18303449296,6,69628,20160307060348,300026507,1000,7510,41189538,81,48,86,63049,16,11,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307055601
18303458789,6,69629,20160307060400,300026507,1000,7510,68405356,1,48,86,63049,15,11,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307055801
18303465994,0,5832,20160307060411,700000867,1000,7511,11968135,1,48,86,63048,10,10,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303465808,0,5832,20160307060412,700000867,1000,7510,44297571,1,48,86,63048,10,10,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303424934,0,4174,20160307060413,10020001564,1000,7510,43593644,1,48,86,63049,11,11,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303465353,6,69630,20160307060420,300026507,1000,7510,43593644,1,48,86,63049,11,11,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307060401
18303470127,6,100201,20160307060638,300026506,1000,7510,62783858,1,48,86,63048,15,5,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054601
18303469137,0,4174,20160307060653,10020001564,1000,7510,26819298,1,48,86,63049,12,12,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303454224,0,4174,20160307060655,10020001564,1000,7510,679198,1,48,86,63049,12,12,6001668,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303451196,6,100200,20160307060722,300026506,1000,7510,44297571,1,48,86,63048,10,9,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307060401
18303426412,6,100202,20160307060804,300026506,1000,7510,8708301,18,0,86,63048,8,5,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307061101
18303465431,6,100203,20160307060805,300026506,1000,7510,69932964,19,48,86,63048,12,5,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307055601
18303468947,0,5939,20160307060906,700002068,1000,7510,78999379,1,48,86,63055,1,1,6001507,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303459705,6,100204,20160307060944,300026506,1000,7510,25944953,1,0,86,63048,15,4,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307054601
18303454790,0,5193,20160307061006,300001667,1000,7510,83090627,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303471770,0,5939,20160307061020,700002068,1000,7510,44352188,1,48,86,63055,2,2,6001507,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303453390,0,5939,20160307061021,700002068,1000,7510,7804667,18,48,86,63055,2,2,6001507,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303470311,0,5939,20160307061022,700002068,1000,7510,45243611,1,48,86,63055,2,2,6001507,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303465905,0,5193,20160307061104,300001667,1000,7510,62346253,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303467353,0,5832,20160307061107,700000867,1000,7510,8708301,18,48,86,63048,8,8,6001565,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303465352,0,5193,20160307061204,300001667,1000,7510,1668443,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303449783,0,5193,20160307061206,300001667,1000,7510,74837416,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303451921,0,5193,20160307061208,300001667,1000,7510,79063524,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303451396,0,5193,20160307061214,300001667,1000,7510,51806703,1,48,86,63044,16,16,6001049,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,19700101010101
18303425902,6,5940,20160307061403,700002068,1000,7510,78999379,1,48,86,63055,1,2,6001507,0,,20160308200414,20160308200414,75100600,0,0,4102,0,0,20160307060901
