BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,CITY_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CHECKER_CODE,VAL_FLAG,CREATEDATE,UPDATEDATE,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18303775028,0,10251,20160307051434,600000822,1000,7510,48195493,1,1,481,610131,17,17,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303788901,0,10251,20160307051436,600000822,1000,7510,84357158,1,1,481,610131,17,17,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303770656,6,10253,20160307051500,600000822,1000,7510,84357158,1,1,481,610131,17,14,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,20160307051401
18303784055,6,103513,20160307051530,16562,1000,7510,48195493,1,1,481,610131,17,14,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,20160307051401
18303779011,185,10252,20160307051905,600000822,1000,7510,12657161,7,0,481,610131,0,16,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303776111,0,10252,20160307051908,600000822,1000,7510,54443919,1,1,481,610131,16,16,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303790998,0,10252,20160307051910,600000822,1000,7510,4691798,1,1,481,610131,16,16,6000111,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303776806,6,97757,20160307052154,300014730,1000,7510,88519947,1,1,481,610125,17,14,6002956,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,20160307052501
18303773602,0,9478,20160307052518,300014745,1000,7510,88519947,1,1,481,610125,17,17,6002956,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
18303791209,0,9478,20160307052756,300014745,1000,7510,2421872,1,1,481,610125,15,15,6002956,0,,20160308200414,20160308200414,75100600,0,0,2310,0,0,19700101010101
