GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
62213653,627,218,20160309051900,20160309055027,白石桥南,积水潭
14000466,627,218,20160309051900,20160309055028,白石桥南,积水潭
30838862,627,218,20160309051900,20160309055024,白石桥南,积水潭
12391193,627,551,20160309052000,20160309055438,白石桥南,灯市口
12247722,627,421,20160309052500,20160309061229,白石桥南,安河桥北
43142828,627,539,20160309052500,20160309060525,白石桥南,和平西桥
49928407,627,120,20160309052600,20160309055510,白石桥南,建国门
3842152,627,461,20160309052700,20160309060618,白石桥南,北京南站
74501190,627,1351,20160309052900,20160309060330,白石桥南,东直门
17297273,627,1351,20160309053000,20160309061105,白石桥南,东直门
11299517,627,9337,20160309053000,20160309063652,白石桥南,义和庄
65503987,627,1533,20160309053000,20160309062604,白石桥南,安立路
16194690,627,461,20160309053200,20160309061349,白石桥南,北京南站
44901479,627,209,20160309053200,20160309060810,白石桥南,崇文门
12638441,627,207,20160309053900,20160309060726,白石桥南,和平门
12475105,627,201,20160309054700,20160309060703,白石桥南,西直门
45873428,627,1341,20160309054700,20160309065305,白石桥南,北苑
37320631,627,1039,20160309054900,20160309062404,白石桥南,国贸
60500847,627,825,20160309055000,20160309063047,白石桥南,奥林匹克公园
52791318,627,929,20160309055500,20160309061240,白石桥南,北京西站
35339807,627,1013,20160309055600,20160309062701,白石桥南,牡丹园
75261726,627,114,20160309055600,20160309061602,白石桥南,复兴门
28419089,627,1351,20160309055700,20160309062716,白石桥南,东直门
81255837,627,1351,20160309055800,20160309063642,白石桥南,东直门
26362710,627,210,20160309055800,20160309063609,白石桥南,北京站
79393820,627,9635,20160309060100,20160309071408,白石桥南,荣京东街
12701647,627,208,20160309060200,20160309062915,白石桥南,前门
16581300,627,461,20160309060400,20160309063624,白石桥南,北京南站
51454742,627,214,20160309060500,20160309063417,白石桥南,东直门
79863071,627,555,20160309060700,20160309064136,白石桥南,崇文门
75942016,627,555,20160309060700,20160309064140,白石桥南,崇文门
14410469,627,9439,20160309060700,20160309065207,白石桥南,生命科学园
36722140,627,114,20160309060800,20160309062809,白石桥南,复兴门
27664652,627,529,20160309060900,20160309065816,白石桥南,立水桥南
14515229,627,9625,20160309060900,20160309070131,白石桥南,小红门
46442620,627,1479,20160309061000,20160309065113,白石桥南,将台
11712630,627,202,20160309061000,20160309062300,白石桥南,车公庄
43522654,627,639,20160309061100,20160309062628,白石桥南,南锣鼓巷
24568986,627,203,20160309061100,20160309062306,白石桥南,阜成门
36421742,627,649,20160309061400,20160309064523,白石桥南,金台路
70118290,627,643,20160309061500,20160309063833,白石桥南,朝阳门
74645994,627,209,20160309061600,20160309064203,白石桥南,崇文门
17259837,627,461,20160309061600,20160309065549,白石桥南,北京南站
73464660,627,641,20160309061700,20160309063758,白石桥南,东四
18206492,627,727,20160309061700,20160309064056,白石桥南,广安门内
49538656,627,729,20160309061700,20160309064305,白石桥南,菜市口
79978250,627,561,20160309061700,20160309065155,白石桥南,蒲黄榆
53252235,627,1483,20160309061900,20160309070542,白石桥南,望京南
71310719,627,639,20160309061900,20160309063824,白石桥南,南锣鼓巷
71311507,627,639,20160309061900,20160309063821,白石桥南,南锣鼓巷
2345788,627,1029,20160309061900,20160309065820,白石桥南,亮马桥
37466845,627,1029,20160309062000,20160309065812,白石桥南,亮马桥
86011343,627,931,20160309062100,20160309064146,白石桥南,六里桥东
34069632,627,521,20160309062200,20160309071946,白石桥南,天通苑北
31654277,627,431,20160309062200,20160309063959,白石桥南,中关村
12154332,627,1025,20160309062200,20160309070256,白石桥南,太阳宫
7087477,627,663,20160309062300,20160309071009,白石桥南,物资学院路
43195835,627,107,20160309062400,20160309065004,白石桥南,玉泉路
74844189,627,637,20160309062500,20160309064144,白石桥南,北海北
27636008,627,1329,20160309062500,20160309070359,白石桥南,上地
28509331,627,523,20160309062600,20160309072246,白石桥南,天通苑
5436249,627,621,20160309062600,20160309063436,白石桥南,海淀五路居
19141308,627,435,20160309062700,20160309064047,白石桥南,人民大学
71178463,627,461,20160309062800,20160309070045,白石桥南,北京南站
19050035,627,631,20160309062800,20160309063458,白石桥南,车公庄西
35325692,627,663,20160309062900,20160309071707,白石桥南,物资学院路
51018316,627,433,20160309063000,20160309065014,白石桥南,海淀黄庄
64441033,627,212,20160309063000,20160309065905,白石桥南,朝阳门
2437742,627,205,20160309063000,20160309065028,白石桥南,长椿街
14702802,627,535,20160309063000,20160309070623,白石桥南,惠新西街北口
18228852,627,663,20160309063000,20160309071644,白石桥南,物资学院路
5747934,627,565,20160309063100,20160309071926,白石桥南,宋家庄
75943908,627,1007,20160309063100,20160309065438,白石桥南,知春里
88653708,627,447,20160309063100,20160309064747,白石桥南,平安里
78365911,627,120,20160309063200,20160309070410,白石桥南,建国门
36852809,627,645,20160309063200,20160309065800,白石桥南,东大桥
79800387,627,1333,20160309063300,20160309072001,白石桥南,龙泽
24666014,627,216,20160309063400,20160309065825,白石桥南,安定门
83441403,627,651,20160309063400,20160309070556,白石桥南,十里堡
88261708,627,203,20160309063500,20160309064811,白石桥南,阜成门
12604027,627,421,20160309063500,20160309070312,白石桥南,安河桥北
1165959,627,931,20160309063500,20160309065600,白石桥南,六里桥东
16017719,627,735,20160309063600,20160309071123,白石桥南,桥湾
13100,627,943,20160309063700,20160309071105,白石桥南,丰台科技园
82954387,627,9331,20160309063700,20160309073930,白石桥南,清源路
70423105,627,122,20160309063700,20160309071324,白石桥南,国贸
40932370,627,643,20160309063700,20160309070113,白石桥南,朝阳门
78786567,627,459,20160309063700,20160309070755,白石桥南,陶然亭
12513795,627,927,20160309063900,20160309064827,白石桥南,军事博物馆
75943836,627,643,20160309063900,20160309070127,白石桥南,朝阳门
39041233,627,122,20160309063900,20160309071310,白石桥南,国贸
44888717,627,1035,20160309063900,20160309070830,白石桥南,呼家楼
17051728,627,929,20160309064000,20160309070058,白石桥南,北京西站
8514380,627,725,20160309064000,20160309065934,白石桥南,达官营
17297830,627,929,20160309064000,20160309070109,白石桥南,北京西站
19322642,627,929,20160309064000,20160309070105,白石桥南,北京西站
81769827,627,531,20160309064000,20160309072816,白石桥南,北苑路北
15280497,627,929,20160309064000,20160309070102,白石桥南,北京西站
11713602,627,9425,20160309064000,20160309075544,白石桥南,昌平东关
14563992,627,531,20160309064000,20160309072809,白石桥南,北苑路北
1939839,627,214,20160309064000,20160309071519,白石桥南,东直门
18878606,627,929,20160309064100,20160309065848,白石桥南,北京西站
70378261,627,563,20160309064100,20160309073306,白石桥南,刘家窑
2311632,627,645,20160309064100,20160309070433,白石桥南,东大桥
922571,627,641,20160309064200,20160309070212,白石桥南,东四
37021084,627,733,20160309064200,20160309071753,白石桥南,珠市口
24268371,627,435,20160309064200,20160309065226,白石桥南,人民大学
19322711,627,427,20160309064200,20160309070024,白石桥南,圆明园
44882378,627,929,20160309064200,20160309065859,白石桥南,北京西站
11902438,627,1029,20160309064200,20160309072224,白石桥南,亮马桥
52381588,627,427,20160309064200,20160309070026,白石桥南,圆明园
78082474,627,635,20160309064200,20160309065654,白石桥南,平安里
12598403,627,9523,20160309064300,20160309072206,白石桥南,大葆台
70401479,627,1465,20160309064300,20160309072743,白石桥南,九龙山
15280373,627,645,20160309064300,20160309071004,白石桥南,东大桥
47991404,627,1029,20160309064300,20160309072010,白石桥南,亮马桥
47271151,627,427,20160309064400,20160309070759,白石桥南,圆明园
37039080,627,649,20160309064400,20160309071511,白石桥南,金台路
17297951,627,635,20160309064400,20160309065656,白石桥南,平安里
63476941,627,655,20160309064500,20160309072404,白石桥南,褡裢坡
78629084,627,214,20160309064500,20160309072000,白石桥南,东直门
43177908,627,811,20160309064500,20160309074524,白石桥南,回龙观东大街
79679905,627,551,20160309064500,20160309071103,白石桥南,灯市口
15704055,627,202,20160309064500,20160309065800,白石桥南,车公庄
50593139,627,208,20160309064500,20160309071108,白石桥南,前门
23010664,627,212,20160309064500,20160309070920,白石桥南,朝阳门
43701663,627,639,20160309064600,20160309070217,白石桥南,南锣鼓巷
61921316,627,115,20160309064600,20160309071117,白石桥南,西单
20334658,627,655,20160309064600,20160309072412,白石桥南,褡裢坡
39739445,627,463,20160309064600,20160309072017,白石桥南,马家堡
33111804,627,637,20160309064600,20160309065913,白石桥南,北海北
13608250,627,641,20160309064700,20160309070829,白石桥南,东四
72005804,627,9331,20160309064700,20160309074745,白石桥南,清源路
65974558,627,1457,20160309064700,20160309073204,白石桥南,十里河
9174426,627,623,20160309064700,20160309065722,白石桥南,慈寿寺
47824207,627,1037,20160309064700,20160309071627,白石桥南,金台夕照
74820435,627,641,20160309064700,20160309070558,白石桥南,东四
87178432,627,1007,20160309064700,20160309070607,白石桥南,知春里
72030589,627,663,20160309064700,20160309073439,白石桥南,物资学院路
5870103,627,1551,20160309064900,20160309080523,白石桥南,国展
12617760,627,531,20160309064900,20160309073433,白石桥南,北苑路北
2119030,627,655,20160309064900,20160309073149,白石桥南,褡裢坡
30797126,627,927,20160309064900,20160309070122,白石桥南,军事博物馆
14455172,627,109,20160309064900,20160309071218,白石桥南,万寿路
52809156,627,1033,20160309064900,20160309072424,白石桥南,团结湖
11229578,627,635,20160309064900,20160309070256,白石桥南,平安里
25920166,627,1035,20160309065000,20160309071804,白石桥南,呼家楼
4404742,627,649,20160309065000,20160309072052,白石桥南,金台路
44964335,627,121,20160309065000,20160309072222,白石桥南,永安里
49794696,627,521,20160309065000,20160309075314,白石桥南,天通苑北
88049103,627,649,20160309065000,20160309072041,白石桥南,金台路
47772666,627,1007,20160309065000,20160309071615,白石桥南,知春里
73123879,627,657,20160309065100,20160309073312,白石桥南,黄渠
78032710,627,104,20160309065100,20160309072709,白石桥南,古城
62347116,627,723,20160309065100,20160309070959,白石桥南,湾子
18447737,627,461,20160309065200,20160309072858,白石桥南,北京南站
79771599,627,551,20160309065200,20160309071807,白石桥南,灯市口
54573514,627,727,20160309065200,20160309071503,白石桥南,广安门内
72004725,627,1029,20160309065200,20160309072715,白石桥南,亮马桥
38589623,627,637,20160309065200,20160309070541,白石桥南,北海北
44382705,627,1531,20160309065200,20160309073359,白石桥南,奥林匹克公园
1569223,627,9441,20160309065200,20160309073209,白石桥南,西二旗
15281161,627,1479,20160309065200,20160309073431,白石桥南,将台
14956403,627,117,20160309065300,20160309071601,白石桥南,天安门东
12953945,627,543,20160309065300,20160309071839,白石桥南,雍和宫
35065388,627,637,20160309065300,20160309070453,白石桥南,北海北
17297487,627,117,20160309065300,20160309071602,白石桥南,天安门东
15281058,627,117,20160309065300,20160309071606,白石桥南,天安门东
10616029,627,1479,20160309065300,20160309073926,白石桥南,将台
84031636,627,461,20160309065300,20160309072218,白石桥南,北京南站
37433382,627,747,20160309065300,20160309073623,白石桥南,大郊亭
12985132,627,1479,20160309065300,20160309073517,白石桥南,将台
49222725,627,433,20160309065300,20160309071124,白石桥南,海淀黄庄
51313536,627,121,20160309065400,20160309073200,白石桥南,永安里
42020073,627,1007,20160309065400,20160309071618,白石桥南,知春里
64858811,627,537,20160309065400,20160309073008,白石桥南,惠新西街南口
