GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
12637415,9063,1007,20160309050100,20160309051658,车道沟,知春里
51377078,9063,1035,20160309050900,20160309055858,车道沟,呼家楼
36121949,9063,9713,20160309051000,20160309063129,车道沟,土桥
69262127,9063,1559,20160309051000,20160309071329,车道沟,石门
23004965,9063,9047,20160309051200,20160309054118,车道沟,丰台站
16194690,9063,627,20160309051300,20160309053126,车道沟,白石桥南
49633481,9063,9047,20160309051300,20160309054119,车道沟,丰台站
5821746,9063,1341,20160309051600,20160309060242,车道沟,北苑
16466949,9063,117,20160309051900,20160309055313,车道沟,天安门东
4809403,9063,9623,20160309052600,20160309062325,车道沟,肖村
31467072,9063,1327,20160309052600,20160309055822,车道沟,五道口
50260582,9063,124,20160309052700,20160309061327,车道沟,四惠
43538798,9063,118,20160309052700,20160309055821,车道沟,王府井
71570973,9063,461,20160309052900,20160309061256,车道沟,北京南站
12582526,9063,1001,20160309053100,20160309054326,车道沟,巴沟
36865247,9063,1027,20160309053100,20160309061202,车道沟,三元桥
51041375,9063,9035,20160309053200,20160309061713,车道沟,大红门
79749536,9063,119,20160309053400,20160309060701,车道沟,东单
31133401,9063,1029,20160309053800,20160309061912,车道沟,亮马桥
1117847,9063,643,20160309054100,20160309061741,车道沟,朝阳门
16631325,9063,9441,20160309054300,20160309062143,车道沟,西二旗
17980189,9063,461,20160309054300,20160309062808,车道沟,北京南站
89515963,9063,929,20160309054600,20160309060944,车道沟,北京西站
16291822,9063,639,20160309054800,20160309061926,车道沟,南锣鼓巷
83958722,9063,759,20160309054800,20160309070757,车道沟,双合
16526158,9063,9341,20160309055000,20160309070209,车道沟,天宫院
12345104,9063,1333,20160309055000,20160309063115,车道沟,龙泽
54607283,9063,521,20160309055000,20160309064558,车道沟,天通苑北
68634194,9063,9535,20160309055100,20160309071024,车道沟,良乡大学城
5304568,9063,1023,20160309055200,20160309063757,车道沟,芍药居
45089305,9063,9705,20160309055200,20160309070601,车道沟,双桥
43510718,9063,1553,20160309055200,20160309071430,车道沟,花梨坎
14036486,9063,9023,20160309055300,20160309065325,车道沟,潘家园
46018302,9063,927,20160309055400,20160309062039,车道沟,军事博物馆
85992267,9063,1027,20160309055400,20160309063842,车道沟,三元桥
12675216,9063,1019,20160309055400,20160309062923,车道沟,安贞门
86197157,9063,9711,20160309055500,20160309072025,车道沟,梨园
46061541,9063,9711,20160309055500,20160309072020,车道沟,梨园
12813304,9063,113,20160309055500,20160309062400,车道沟,南礼士路
85753792,9063,9035,20160309055700,20160309063935,车道沟,大红门
82265333,9063,9541,20160309055700,20160309071704,车道沟,苏庄
15601543,9063,831,20160309055800,20160309065056,车道沟,安华桥
25592535,9063,831,20160309055800,20160309065055,车道沟,安华桥
9172661,9063,1003,20160309055900,20160309061309,车道沟,苏州街
48770546,9063,523,20160309055900,20160309065305,车道沟,天通苑
52184687,9063,931,20160309055900,20160309062654,车道沟,六里桥东
37580850,9063,1029,20160309060000,20160309064125,车道沟,亮马桥
14619503,9063,1005,20160309060000,20160309061523,车道沟,海淀黄庄
89214318,9063,123,20160309060000,20160309064610,车道沟,大望路
82495468,9063,635,20160309060000,20160309062723,车道沟,平安里
36998304,9063,1561,20160309060000,20160309072748,车道沟,顺义
12605126,9063,9059,20160309060000,20160309061056,车道沟,西钓鱼台
51509393,9063,1039,20160309060100,20160309065115,车道沟,国贸
81518746,9063,1335,20160309060100,20160309064617,车道沟,回龙观
69737063,9063,1027,20160309060100,20160309063828,车道沟,三元桥
12612047,9063,9037,20160309060100,20160309063724,车道沟,角门东
4566360,9063,9035,20160309060200,20160309064350,车道沟,大红门
72283854,9063,521,20160309060200,20160309065457,车道沟,天通苑北
60096622,9063,1551,20160309060300,20160309071130,车道沟,国展
64682920,9063,114,20160309060300,20160309062712,车道沟,复兴门
48668854,9063,461,20160309060300,20160309064335,车道沟,北京南站
69479884,9063,547,20160309060300,20160309063543,车道沟,张自忠路
21897682,9063,9433,20160309060300,20160309065820,车道沟,沙河
89300770,9063,523,20160309060400,20160309065647,车道沟,天通苑
54607466,9063,525,20160309060400,20160309065433,车道沟,天通苑南
11902794,9063,205,20160309060400,20160309063825,车道沟,长椿街
43424404,9063,669,20160309060500,20160309071124,车道沟,北运河西
89856550,9063,119,20160309060500,20160309063917,车道沟,东单
45686501,9063,9035,20160309060600,20160309064345,车道沟,大红门
16097286,9063,9637,20160309060600,20160309071041,车道沟,荣昌东街
33837324,9063,9425,20160309060600,20160309071715,车道沟,昌平东关
18161610,9063,9529,20160309060700,20160309070131,车道沟,篱笆房
50168502,9063,815,20160309060700,20160309071055,车道沟,育新
53648625,9063,9055,20160309060700,20160309062133,车道沟,莲花桥
86931611,9063,9035,20160309060900,20160309064743,车道沟,大红门
47040482,9063,119,20160309060900,20160309064219,车道沟,东单
86563205,9063,531,20160309060900,20160309065119,车道沟,北苑路北
51843788,9063,1491,20160309061000,20160309072815,车道沟,来广营
14688877,9063,1479,20160309061000,20160309070642,车道沟,将台
46137224,9063,729,20160309061000,20160309065701,车道沟,菜市口
15340885,9063,1491,20160309061000,20160309072740,车道沟,来广营
1683374,9063,461,20160309061100,20160309065607,车道沟,北京南站
