GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
14157155,921,435,20160311101600,20160311101648,国家图书馆,人民大学
75416728,921,435,20160311124400,20160311124409,国家图书馆,人民大学
80708211,921,441,20160311174900,20160311174907,国家图书馆,动物园
80708211,921,655,20160311174900,20160311174917,国家图书馆,褡裢坡
12122212,921,108,20160311180600,20160311180620,国家图书馆,五棵松
48805792,921,9633,20160311181200,20160311181243,国家图书馆,万源街
69236357,921,431,20160311185600,20160311185645,国家图书馆,中关村
86636401,921,103,20160311185900,20160311185901,国家图书馆,苹果园
86636401,921,103,20160311185900,20160311185906,国家图书馆,苹果园
34316109,921,663,20160311191900,20160311191934,国家图书馆,物资学院路
