BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18429463466,0,4707,20160313060133,500001461,7510,81455009,1,5,85,470567,2,2,4004221,20160314170901,2053,0,19700101010101
18435485673,0,4737,20160313060542,100006138,7510,68447033,1,5,85,470580,14,14,4004266,20160314180450,769,0,19700101010101
18435485079,0,4737,20160313060656,100006138,7510,38857981,18,5,85,470580,13,13,4004266,20160314180450,769,0,19700101010101
18435486748,0,4707,20160313060723,500001461,7510,79495661,1,5,85,470567,3,3,4004221,20160314180450,1282,0,19700101010101
18435943377,6,82902,20160313061238,400000331,7510,68447033,1,5,85,470580,14,13,4004266,20160314180450,1542,0,20160313060501
18435950298,6,76726,20160313061306,700001127,7510,81455009,1,5,85,470567,2,4,4004221,20160314180450,1542,0,20160313060101
18435938655,6,76727,20160313061313,700001127,7510,79495661,1,5,85,470567,3,4,4004221,20160314180450,1542,0,20160313060701
18435943077,0,4584,20160313061445,200003088,7511,16031957,1,5,85,470563,1,1,4004248,20160314180450,1542,0,19700101010101
18436920539,0,4707,20160313061703,500001461,7510,39827565,1,5,85,470567,14,14,4004221,20160314181455,2053,0,19700101010101
18436919337,0,4707,20160313061856,500001461,7510,51702224,1,5,85,470567,13,13,4004221,20160314181455,2053,0,19700101010101
18436921324,0,4707,20160313061957,500001461,7510,49686193,1,5,85,470567,13,13,4004221,20160314181455,2053,0,19700101010101
18435595552,6,82903,20160313062119,400000331,7510,38857981,18,5,85,470580,13,13,4004266,20160314180450,657,0,20160313060601
18436918770,6,76728,20160313062324,700001127,7510,39827565,1,5,85,470567,14,13,4004221,20160314181455,2053,0,20160313061701
18435873699,0,4584,20160313062357,200003088,7510,25948199,1,5,85,470563,4,4,4004248,20160314180450,1281,0,19700101010101
18436911072,0,4707,20160313062430,500001461,7510,78553274,1,5,85,470567,11,11,4004221,20160314181455,2053,0,19700101010101
18436926536,6,76729,20160313062745,700001127,7510,78553274,1,5,85,470567,11,11,4004221,20160314181455,2053,0,20160313062401
18435918878,6,76017,20160313062901,300000457,7511,16031957,1,5,85,470563,1,6,4004248,20160314180450,1281,0,20160313061401
18435924571,6,76018,20160313063014,300000457,7510,25948199,1,0,85,470563,4,7,4004248,20160314180450,1281,0,20160313062301
18435852825,0,2148,20160313063208,10020001259,7510,37331517,6,5,85,470565,1,1,4004161,20160314180450,1281,0,19700101010101
