BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18823353652,0,2707,20160313000024,20074,7510,10189713,1,128,121,98019,1,1,9003173,20160408180540,2056,0,19700101010101
18823164038,0,2707,20160313000024,20074,7510,10189713,1,128,121,98019,1,1,9003173,20160408180540,776,0,19700101010101
18822880187,0,2707,20160313000024,20074,7510,10189713,1,128,121,98019,1,1,9003173,20160408180031,2056,0,19700101010101
18434030000,0,2707,20160313000024,20074,7510,10189713,1,128,121,98019,1,1,9003173,20160314175106,5016,0,19700101010101
18433904153,0,2707,20160313000024,20074,7510,10189713,1,128,121,98019,1,1,9003173,20160314174633,776,0,19700101010101
18823348321,6,30617,20160313000125,300032388,7511,14737212,1,1,121,950144,1,10,9003106,20160408180540,2056,0,20160312234101
18822877072,6,30617,20160313000125,300032388,7511,14737212,1,1,121,950144,1,10,9003106,20160408180031,2056,0,20160312234101
18433902894,6,30617,20160313000125,300032388,7511,14737212,1,1,121,950144,1,10,9003106,20160314174633,776,0,20160312234101
18434026916,6,30617,20160313000125,300032388,7511,14737212,1,1,121,950144,1,10,9003106,20160314175106,5016,0,20160312234101
18823112154,6,30617,20160313000125,300032388,7511,14737212,1,1,121,950144,1,10,9003106,20160408180540,776,0,20160312234101
18433171578,0,1317,20160313000427,300009355,7510,36463392,1,128,121,98029,8,8,9003152,20160314174140,4616,0,19700101010101
18433125312,0,1317,20160313000428,300009355,7510,81214446,1,128,121,98029,8,8,9003152,20160314174140,4616,0,19700101010101
18433124265,6,17849,20160313000535,300000611,7510,81214446,1,128,121,98029,8,6,9003152,20160314174140,4616,0,20160313000401
18822881900,0,7949,20160313000700,300025836,7511,14665576,1,128,121,98022,12,12,9003109,20160408180031,2056,0,19700101010101
18434028647,0,7949,20160313000700,300025836,7511,14665576,1,128,121,98022,12,12,9003109,20160314175106,5016,0,19700101010101
18823169773,0,7949,20160313000700,300025836,7511,14665576,1,128,121,98022,12,12,9003109,20160408180540,776,0,19700101010101
