BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18431126236,6,114679,20160313001521,10020001208,7510,65190633,1,0,56,930058,6,7,9013364,20160314172301,1032,0,20160313111001
18431118037,6,114680,20160313001833,10020001208,7511,16249167,1,0,56,930058,2,9,9013364,20160314172301,1032,0,20160313105001
18431133310,6,114681,20160313002112,10020001208,7510,85119299,1,0,56,930058,7,9,9013364,20160314172301,1032,0,20160313111401
18431135267,6,114682,20160313002115,10020001208,7510,79081313,1,0,56,930058,7,9,9013364,20160314172301,1032,0,20160313111401
18432796853,6,114683,20160313002217,10020001208,7510,75502488,1,0,56,930058,2,11,9013364,20160314174140,8200,0,20160313105201
18434029615,185,92287,20160313050652,100004211,7510,12664963,7,0,56,930057,0,15,9013361,20160314175106,5016,0,19700101010101
18432011410,0,8697,20160313053824,17027,7510,47080432,1,0,56,930049,2,2,9013367,20160314173205,2056,0,19700101010101
18432012768,0,8697,20160313053845,17027,7510,37342269,6,0,56,930049,5,5,9013367,20160314173205,2056,0,19700101010101
18431994547,0,8697,20160313053949,17027,7510,63014612,1,0,56,930049,2,2,9013367,20160314173205,2056,0,19700101010101
18432015351,0,8697,20160313053953,17027,7511,11328158,1,0,56,930049,2,2,9013367,20160314173205,2056,0,19700101010101
18432013155,0,8697,20160313054214,17027,7510,26244713,1,0,56,930049,3,3,9013367,20160314173205,2056,0,19700101010101
18432010311,6,91533,20160313054229,100003651,7510,26244713,1,0,56,930049,3,6,9013367,20160314173205,2056,0,20160313054201
18432011936,6,91534,20160313054323,100003651,7510,37342269,6,0,56,930049,5,7,9013367,20160314173205,2056,0,20160313053801
18432015160,6,91535,20160313054343,100003651,7510,47080432,1,0,56,930049,2,7,9013367,20160314173205,2056,0,20160313053801
18432767350,0,8000,20160313054415,300010186,7510,1485807,1,0,56,930056,1,1,9016920,20160314174140,6408,0,19700101010101
18432768065,0,8000,20160313054416,300010186,7510,4691798,1,0,56,930056,1,1,9016920,20160314174140,6408,0,19700101010101
18432769326,0,8000,20160313054419,300010186,7511,11279273,1,0,56,930056,1,1,9016920,20160314174140,6408,0,19700101010101
18432766307,6,84291,20160313054433,200000098,7511,11279273,1,0,56,930056,1,1,9016920,20160314174140,6408,0,20160313054401
18432783682,6,84292,20160313054931,200000098,7510,4691798,1,0,56,930056,1,1,9016920,20160314174140,6408,0,20160313054401
18432773633,6,8001,20160313055130,300010186,7510,35487784,1,0,56,930056,1,2,9016920,20160314174140,6408,0,20160313055601
18432014577,6,91536,20160313055153,100003651,7510,63014612,1,0,56,930049,2,11,9013367,20160314173205,2056,0,20160313053901
18432784442,6,84293,20160313055307,200000098,7510,1485807,1,0,56,930056,1,1,9016920,20160314174140,6408,0,20160313054401
18433034382,0,9619,20160313055552,300007540,7511,12795828,1,0,56,930022,1,1,9017227,20160314174140,6408,0,19700101010101
18432778647,0,8348,20160313055641,300009328,7510,47271776,1,0,56,930044,8,8,9013356,20160314174140,6408,0,19700101010101
18432765884,0,8000,20160313055657,300010186,7510,35487784,1,0,56,930056,1,1,9016920,20160314174140,6408,0,19700101010101
18432776241,0,8348,20160313055851,300009328,7510,43972686,1,0,56,930044,10,10,9013356,20160314174140,6408,0,19700101010101
18433028683,0,9619,20160313055902,300007540,7510,89740638,1,0,56,930022,1,1,9017227,20160314174140,6408,0,19700101010101
18432762050,0,8467,20160313055915,300008915,7510,46176813,1,0,56,930057,14,14,9013393,20160314174140,6408,0,19700101010101
18432010345,6,8698,20160313060151,17027,7511,11328158,1,0,56,930049,2,14,9013367,20160314173205,2056,0,20160313053901
18432789420,0,8467,20160313060202,300008915,7511,12513522,1,0,56,930057,12,12,9013393,20160314174140,6408,0,19700101010101
18433040130,0,93637,20160313060212,300018031,7511,12795828,1,0,56,930022,1,1,9017227,20160314174140,6408,0,19700101010101
18432771833,6,92288,20160313060252,100004211,7510,46176813,1,0,56,930057,14,12,9013393,20160314174140,6408,0,20160313055901
18433049751,6,93638,20160313060309,300018031,7510,89740638,1,0,56,930022,1,1,9017227,20160314174140,6408,0,20160313055901
18433027024,185,9620,20160313060438,300007540,7510,12717938,7,0,56,930022,0,1,9017227,20160314174140,6408,0,19700101010101
