BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18434110308,0,84845,20160313050558,22715,7511,15783172,1,0,15,930019,3,3,9014629,20160314175106,9992,0,19700101010101
18434291945,0,12271,20160313050930,200000957,7510,1095522,1,0,15,930003,14,14,9014630,20160314175106,9992,0,19700101010101
18434113364,0,84845,20160313051102,22715,7510,74645500,1,0,15,930019,4,4,9014629,20160314175106,9992,0,19700101010101
18434100455,0,84845,20160313051417,22715,7510,5685336,1,0,15,930019,5,5,9014629,20160314175106,9992,0,19700101010101
18434298918,0,12566,20160313052152,22701,7510,68634798,1,0,15,930004,14,14,9017046,20160314175106,9992,0,19700101010101
18434299645,0,12566,20160313052154,22701,7510,43676447,1,0,15,930004,14,14,9017046,20160314175106,9992,0,19700101010101
18434294079,0,12566,20160313053119,22701,7510,21590397,1,0,15,930004,13,13,9017046,20160314175106,9992,0,19700101010101
18434289736,0,12566,20160313053120,22701,7510,83813374,1,0,15,930004,13,13,9017046,20160314175106,9992,0,19700101010101
18434295339,6,19724,20160313053725,100005654,7510,5685336,1,0,15,930019,5,10,9014629,20160314175106,9992,0,20160313051401
18434293453,0,84845,20160313054004,22715,7510,2641298,1,0,15,930019,11,11,9014629,20160314175106,9992,0,19700101010101
18434289314,6,19725,20160313054157,100005654,7510,2641298,1,0,15,930019,11,12,9014629,20160314175106,9992,0,20160313054001
18434290671,0,84845,20160313054304,22715,7510,74601670,1,0,15,930019,12,12,9014629,20160314175106,9992,0,19700101010101
18434291759,0,12566,20160313054419,22701,7510,26674682,1,0,15,930004,9,9,9017046,20160314175106,9992,0,19700101010101
18434298495,0,10666,20160313054431,300001860,7510,22193497,1,0,15,930017,12,12,9014640,20160314175106,9992,0,19700101010101
18434293409,0,10666,20160313054440,300001860,7510,2449047,1,0,15,930017,9,9,9014640,20160314175106,9992,0,19700101010101
18434300099,6,111261,20160313054553,20396,7510,78361847,1,0,15,930004,6,4,9017046,20160314175106,9992,0,20160313055101
18433794059,6,3348,20160313054646,300010595,7510,1095522,1,0,15,930003,14,1,9014630,20160314174633,9992,0,20160313050901
18434300322,0,5410,20160313054703,200004245,7511,12013702,1,0,15,930018,4,4,9014656,20160314175106,9992,0,19700101010101
18434299987,0,5410,20160313054705,200004245,7511,15088460,1,0,15,930018,4,4,9014656,20160314175106,9992,0,19700101010101
18434289352,0,5410,20160313054707,200004245,7511,18511540,1,0,15,930018,4,4,9014656,20160314175106,9992,0,19700101010101
18434291397,0,5410,20160313054709,200004245,7511,15959682,1,0,15,930018,4,4,9014656,20160314175106,9992,0,19700101010101
18434259244,0,5410,20160313054711,200004245,7511,14670987,1,0,15,930018,4,4,9014656,20160314175106,9992,0,19700101010101
18434291920,0,91492,20160313054724,21650,7510,49998775,1,0,15,930015,1,1,9004389,20160314175106,9992,0,19700101010101
18434298703,0,91492,20160313054728,21650,7510,66643863,1,0,15,930015,1,1,9004389,20160314175106,9992,0,19700101010101
18434294965,6,94940,20160313054728,300018034,7510,2449047,1,0,15,930017,9,10,9014640,20160314175106,9992,0,20160313054401
