BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18436624269,6,92418,20160313000243,200000850,7511,19312795,1,3,323,370340,19,2,3011121,20160314181455,1174,0,20160312230701
18436623365,6,92419,20160313000432,200000850,7510,86942095,1,3,323,370340,19,2,3011121,20160314181455,1174,0,20160312230601
18436638141,6,44764,20160313000738,200003206,7511,15043855,1,1,323,310128,9,21,3011124,20160314181455,1174,0,20160312232301
18436637048,6,3268,20160313000746,300028704,7510,51026386,1,1,323,310128,9,21,3011124,20160314181455,1174,0,20160312232301
18436614847,6,44765,20160313000757,200003206,7510,23129164,1,0,323,310128,15,21,3011124,20160314181455,1174,0,20160312234601
18436616892,6,44766,20160313000812,200003206,7510,47385604,1,1,323,310128,9,21,3011124,20160314181455,1174,0,20160312232301
18436627338,6,44767,20160313000813,200003206,7510,79411176,1,1,323,310128,10,21,3011124,20160314181455,1174,0,20160312232601
18436625031,6,44768,20160313000820,200003206,7510,71912273,1,1,323,310128,14,21,3011124,20160314181455,1174,0,20160312233701
18436624372,6,44769,20160313000821,200003206,7511,15104345,1,1,323,310128,8,21,3011124,20160314181455,1174,0,20160312232201
18436621097,6,44770,20160313000827,200003206,7510,5001789,1,0,323,310128,10,21,3011124,20160314181455,1174,0,20160312232601
18436622133,6,44771,20160313000838,200003206,7510,24823969,1,0,323,310128,15,21,3011124,20160314181455,1174,0,20160312234601
18436885042,0,3811,20160313052010,300026354,7510,80653541,1,3,323,370338,1,1,3011690,20160314181455,1174,0,19700101010101
18436889250,0,3811,20160313052613,300026354,7510,50588969,1,3,323,370338,4,4,3011690,20160314181455,1174,0,19700101010101
18436890362,0,3811,20160313052615,300026354,7510,6324803,1,3,323,370338,4,4,3011690,20160314181455,1174,0,19700101010101
18436880263,6,54397,20160313052951,300026345,7510,50588969,1,3,323,370338,4,6,3011690,20160314181455,1174,0,20160313052601
18436874426,0,3811,20160313053108,300026354,7510,28541659,1,3,323,370338,6,6,3011690,20160314181455,1174,0,19700101010101
18436889242,0,3811,20160313053235,300026354,7511,16053436,1,3,323,370338,6,6,3011690,20160314181455,1174,0,19700101010101
18435464713,0,5733,20160313053352,300026377,7510,74005373,1,3,323,370325,1,1,3011715,20160314180450,769,0,19700101010101
18435482284,6,71325,20160313053359,300026381,7510,74005373,1,3,323,370325,1,1,3011715,20160314180450,1282,0,20160313053301
18435484287,0,5733,20160313053414,300026377,7511,18738131,1,3,323,370325,2,2,3011715,20160314180450,769,0,19700101010101
18435466656,0,5733,20160313053535,300026377,7510,43048100,1,3,323,370325,2,2,3011715,20160314180450,769,0,19700101010101
18435465525,0,5733,20160313053537,300026377,7510,88524967,1,3,323,370325,2,2,3011715,20160314180450,769,0,19700101010101
18435487023,0,5733,20160313053538,300026377,7511,17176359,1,3,323,370325,2,2,3011715,20160314180450,769,0,19700101010101
18436883149,0,5733,20160313053538,300026377,7511,17176359,1,3,323,370325,2,2,3011715,20160314181455,1174,0,19700101010101
18436881752,0,5733,20160313053540,300026377,7510,81047688,1,3,323,370325,2,2,3011715,20160314181455,1174,0,19700101010101
18436880823,0,5733,20160313053542,300026377,7510,60793729,19,3,323,370325,2,2,3011715,20160314181455,1174,0,19700101010101
18436852901,0,1639,20160313053734,300026406,7510,50168327,1,3,323,370332,20,20,3011708,20160314181455,1174,0,19700101010101
18436858338,0,1640,20160313053742,300026406,7510,47728312,1,3,323,370332,20,20,3011708,20160314181455,1174,0,19700101010101
18436855504,8,1640,20160313053742,300026406,7510,47728312,1,146,323,370332,23,20,3011708,20160314181455,1174,0,20160227134301
18436854729,0,1640,20160313053822,300026406,7510,83143382,1,3,323,370332,19,19,3011708,20160314181455,1174,0,19700101010101
18436853895,0,1640,20160313053823,300026406,7510,14861614,1,3,323,370332,18,18,3011708,20160314181455,1174,0,19700101010101
18436864773,0,1640,20160313053824,300026406,7510,78719024,1,3,323,370332,19,19,3011708,20160314181455,1174,0,19700101010101
18435465340,6,71326,20160313053912,300026381,7510,60793729,19,3,323,370325,2,3,3011715,20160314180450,1282,0,20160313053501
18436891428,0,5733,20160313053917,300026377,7510,18294720,1,3,323,370325,3,3,3011715,20160314181455,1174,0,19700101010101
18436881201,6,54398,20160313054013,300026345,7510,80653541,1,3,323,370338,1,9,3011690,20160314181455,1174,0,20160313052001
18436735211,6,54398,20160313054013,300026345,7510,80653541,1,3,323,370338,1,9,3011690,20160314181455,1174,0,20160313052001
18436860209,6,26486,20160313054038,600000171,7510,83143382,1,3,323,370332,19,17,3011708,20160314181455,1174,0,20160313053801
18436867366,6,26485,20160313054045,600000171,7510,78719024,1,3,323,370332,19,19,3011708,20160314181455,1174,0,20160313053801
18436864447,0,1640,20160313054116,300026406,7510,23838623,1,3,323,370332,19,19,3011708,20160314181455,1174,0,19700101010101
18436858523,0,7120,20160313054245,300026339,7510,46954390,1,3,323,370340,1,1,3011113,20160314181455,1174,0,19700101010101
18436858966,0,7120,20160313054246,300026339,7510,36040093,1,3,323,370340,1,1,3011113,20160314181455,1174,0,19700101010101
18436881243,0,5733,20160313054308,300026377,7510,1089667,1,3,323,370325,5,5,3011715,20160314181455,1174,0,19700101010101
18436866727,0,1640,20160313054319,300026406,7510,36070151,1,3,323,370332,16,16,3011708,20160314181455,1174,0,19700101010101
