BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18433935043,0,4970,20160313054410,16378,7510,34927962,1,130,87,98272,4,4,9004647,20160314174633,4360,0,19700101010101
18433923874,0,3815,20160313054559,23668,7510,51111852,1,130,87,98273,1,1,9004677,20160314174633,4360,0,19700101010101
18433924766,0,3815,20160313054600,23668,7510,71888567,1,130,87,98273,1,1,9004677,20160314174633,4360,0,19700101010101
18433930910,0,3815,20160313054601,23668,7510,47821585,1,130,87,98273,1,1,9004677,20160314174633,4360,0,19700101010101
18433939891,0,3815,20160313054602,23668,7511,19268310,1,130,87,98273,1,1,9004677,20160314174633,4360,0,19700101010101
18433932860,0,3815,20160313054603,23668,7510,28687607,1,130,87,98273,1,1,9004677,20160314174633,4360,0,19700101010101
18433932846,6,60867,20160313054606,700000205,7510,51111852,1,130,87,98273,1,1,9004677,20160314174633,4360,0,20160313054501
18433908799,6,60868,20160313054608,700000205,7510,71888567,1,130,87,98273,1,1,9004677,20160314174633,4360,0,20160313054601
18434275575,0,6363,20160313054935,300009334,7510,10642880,1,130,87,98299,16,16,9004710,20160314175106,1544,0,19700101010101
18433924898,0,4970,20160313054937,16378,7511,15661074,1,130,87,98272,6,6,9004647,20160314174633,4360,0,19700101010101
18433944445,0,4970,20160313054938,16378,7511,15862612,1,130,87,98272,6,6,9004647,20160314174633,4360,0,19700101010101
18433927130,6,99191,20160313054943,16160,7511,15862612,1,130,87,98272,6,6,9004647,20160314174633,4360,0,20160313054901
18433931241,6,99192,20160313054947,16160,7511,15661074,1,130,87,98272,6,7,9004647,20160314174633,4360,0,20160313054901
18433926532,6,60869,20160313054957,700000205,7511,19268310,1,130,87,98273,1,3,9004677,20160314174633,4360,0,20160313054601
18432768693,0,7164,20160313055047,14056,7510,53341790,1,130,87,98292,15,15,9004728,20160314174140,4360,0,19700101010101
18433908772,0,3815,20160313055205,23668,7510,83620577,1,130,87,98273,4,4,9004677,20160314174633,4360,0,19700101010101
18433924140,0,60869,20160313055207,700000205,7510,4535273,1,130,87,98273,4,4,9004677,20160314174633,4360,0,19700101010101
