BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18431606438,0,7092,20160313001036,700000200,7511,15076271,1,116,695,87483,8,8,8002655,20160314172738,2200,0,19700101010101
18431601622,6,97401,20160313002033,300002673,7511,15076271,1,116,695,87483,8,4,8002655,20160314172738,2200,0,20160313001001
18431910773,0,7154,20160313053058,19139,7510,22778581,1,116,695,87457,3,3,8002690,20160314173205,2200,0,19700101010101
18431916629,0,7154,20160313055320,19139,7510,47799232,1,116,695,87457,10,10,8002690,20160314173205,2200,0,19700101010101
18431724637,0,7032,20160313060046,100003530,7510,16307726,1,116,695,87456,1,1,8001942,20160314172738,2200,0,19700101010101
18431909855,0,7154,20160313060239,19139,7510,16044237,1,116,695,87457,12,12,8002690,20160314173205,2200,0,19700101010101
18430923385,6,104338,20160313060339,100003061,7510,22778581,1,0,695,87457,3,13,8002690,20160314172301,2200,0,20160313053001
18431729756,0,7032,20160313060422,100003530,7511,12142677,1,116,695,87456,3,3,8001942,20160314172738,2200,0,19700101010101
18431725633,0,7032,20160313060424,100003530,7510,65103690,1,116,695,87456,3,3,8001942,20160314172738,2200,0,19700101010101
18432019935,0,7608,20160313060532,400000263,7510,78036946,1,116,695,87459,6,6,8007726,20160314173205,2200,0,19700101010101
18431731559,0,6704,20160313060535,15953,7510,53724602,1,116,695,87458,7,7,8002705,20160314172738,2200,0,19700101010101
18431728908,0,7032,20160313060616,100003530,7510,36215009,1,116,695,87456,3,3,8001942,20160314172738,2200,0,19700101010101
18431761989,0,7032,20160313060617,100003530,7510,46729946,1,116,695,87456,3,3,8001942,20160314172738,2200,0,19700101010101
18432019418,0,7608,20160313061139,400000263,7510,72505563,1,116,695,87459,8,8,8007726,20160314173205,2200,0,19700101010101
18431882110,0,7154,20160313061158,19139,7511,15862990,1,116,695,87457,13,13,8002690,20160314173205,2200,0,19700101010101
18431915127,0,7154,20160313061228,19139,7510,50390953,1,116,695,87457,13,13,8002690,20160314173205,2200,0,19700101010101
18431059896,0,7286,20160313061243,200001124,7510,46133589,1,116,695,87461,3,3,8002656,20160314172301,2200,0,19700101010101
18431764629,6,109948,20160313061455,300004760,7510,53724602,1,116,695,87458,7,10,8002705,20160314172738,2200,0,20160313060501
18431795305,0,7032,20160313061712,100003530,7510,78233783,1,116,695,87456,3,3,8001942,20160314172738,2200,0,19700101010101
18431070157,6,103867,20160313061754,200002899,7510,46133589,1,116,695,87461,3,5,8002656,20160314172301,2200,0,20160313061201
18431691085,0,7561,20160313062137,200004079,7510,88700491,1,116,695,87451,26,26,8002707,20160314172738,2200,0,19700101010101
18683612754,0,7561,20160313062139,200004079,7510,36810957,1,116,695,87451,26,26,8002707,20160330174234,2200,0,19700101010101
18431694319,0,7561,20160313062139,200004079,7510,36810957,1,116,695,87451,26,26,8002707,20160314172738,2200,0,19700101010101
18431057050,0,7286,20160313062152,200001124,7510,84193017,1,116,695,87461,6,6,8002656,20160314172301,2200,0,19700101010101
18431766484,0,7032,20160313062217,100003530,7510,86387899,1,116,695,87456,5,5,8001942,20160314172738,2200,0,19700101010101
18431733034,0,6704,20160313062248,15953,7510,44202678,1,116,695,87458,12,12,8002705,20160314172738,2200,0,19700101010101
18430992857,0,7297,20160313062408,400000892,7511,16079283,1,116,695,87462,3,3,8006344,20160314172301,2200,0,19700101010101
18432017731,0,7608,20160313062531,400000263,7510,13376706,1,116,695,87459,12,12,8007726,20160314173205,2200,0,19700101010101
18431731264,0,6704,20160313062716,15953,7510,79387831,1,116,695,87458,13,13,8002705,20160314172738,2200,0,19700101010101
18431723828,6,109949,20160313062724,300004760,7510,79387831,1,116,695,87458,13,13,8002705,20160314172738,2200,0,20160313062701
18431060634,0,7286,20160313062754,200001124,7510,16167498,1,116,695,87461,7,7,8002656,20160314172301,2200,0,19700101010101
18431761852,6,96394,20160313062823,25016,7511,12649639,1,116,695,87452,26,23,8002962,20160314172738,2200,0,20160313063101
18431728108,0,7178,20160313062837,600001551,7510,45221799,1,116,695,87452,26,26,8002962,20160314172738,2200,0,19700101010101
18430990467,0,7297,20160313062850,400000892,7510,71964403,1,116,695,87462,5,5,8006344,20160314172301,2200,0,19700101010101
18430936554,6,104339,20160313062933,100003061,7510,16044237,1,0,695,87457,12,20,8002690,20160314172301,2200,0,20160313060201
18432016219,185,7609,20160313063008,400000263,7510,12506824,7,0,695,87459,0,13,8007726,20160314173205,2200,0,19700101010101
18431061942,0,7286,20160313063105,200001124,7510,45870773,1,116,695,87461,9,9,8002656,20160314172301,2200,0,19700101010101
18430943920,6,104340,20160313063106,100003061,7510,50390953,1,116,695,87457,13,20,8002690,20160314172301,2200,0,20160313061201
18431761923,0,7178,20160313063106,600001551,7511,12649639,1,116,695,87452,26,26,8002962,20160314172738,2200,0,19700101010101
18431072706,0,7286,20160313063107,200001124,7510,85028182,1,116,695,87461,9,9,8002656,20160314172301,2200,0,19700101010101
18431728672,0,7032,20160313063110,100003530,7510,54413996,1,116,695,87456,9,9,8001942,20160314172738,2200,0,19700101010101
18431694137,0,7561,20160313063126,200004079,7510,34087438,1,116,695,87451,23,23,8002707,20160314172738,2200,0,19700101010101
18431725949,6,98722,20160313063208,18529,7510,78233783,1,116,695,87456,3,9,8001942,20160314172738,2200,0,20160313061701
18431726939,0,7032,20160313063236,100003530,7510,30962743,1,116,695,87456,9,9,8001942,20160314172738,2200,0,19700101010101
18432025289,0,7609,20160313063406,400000263,7511,15702886,1,116,695,87459,15,15,8007726,20160314173205,2200,0,19700101010101
18432026298,0,7609,20160313063407,400000263,7511,14520476,1,116,695,87459,15,15,8007726,20160314173205,2200,0,19700101010101
18432024924,0,7609,20160313063409,400000263,7510,69484792,1,116,695,87459,15,15,8007726,20160314173205,2200,0,19700101010101
18432014469,0,7609,20160313063411,400000263,7510,88702969,1,116,695,87459,15,15,8007726,20160314173205,2200,0,19700101010101
18432019239,6,115438,20160313063429,400002438,7510,78036946,1,116,695,87459,6,16,8007726,20160314173205,2200,0,20160313060501
18431762864,185,109950,20160313063515,300004760,7510,12500647,7,0,695,87458,0,19,8002705,20160314172738,2200,0,19700101010101
18431762458,6,106213,20160313063650,13480,7510,71964403,1,116,695,87462,5,8,8006344,20160314172738,2200,0,20160313062801
18430992164,6,106213,20160313063650,13480,7510,71964403,1,116,695,87462,5,8,8006344,20160314172301,2200,0,20160313062801
18431735024,6,109951,20160313063730,300004760,7510,36529099,19,116,695,87458,19,20,8002705,20160314172738,2200,0,20160313064301
18431793070,0,7297,20160313063731,400000892,7511,13558123,1,116,695,87462,8,8,8006344,20160314172738,2200,0,19700101010101
18431725768,6,98723,20160313063803,18529,7510,86387899,1,116,695,87456,5,10,8001942,20160314172738,2200,0,20160313062201
18432018673,0,7609,20160313063903,400000263,7510,74221473,1,116,695,87459,16,16,8007726,20160314173205,2200,0,19700101010101
18432017388,0,7609,20160313063908,400000263,7511,40088099,18,116,695,87459,16,16,8007726,20160314173205,2200,0,19700101010101
18432025750,0,7609,20160313063909,400000263,7510,68810219,1,116,695,87459,16,16,8007726,20160314173205,2200,0,19700101010101
18431724109,0,5594,20160313063918,200000698,7511,11137832,1,116,695,87474,1,1,8002648,20160314172738,2200,0,19700101010101
