GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
62165673,441,461,20160307051600,20160307054545,动物园,北京南站
12645237,441,1461,20160307051700,20160307060549,动物园,北工大西门
12618863,441,433,20160307051800,20160307054810,动物园,海淀黄庄
12601530,441,421,20160307053500,20160307060148,动物园,安河桥北
28571195,441,527,20160307053800,20160307063752,动物园,立水桥
46429874,441,9339,20160307054800,20160307064853,动物园,生物医药基地
5054870,441,9637,20160307054900,20160307065311,动物园,荣昌东街
49180595,441,835,20160307055000,20160307062619,动物园,鼓楼大街
63691663,441,461,20160307055300,20160307061820,动物园,北京南站
84446511,441,208,20160307055400,20160307062107,动物园,前门
12973416,441,9325,20160307055400,20160307063608,动物园,高米店北
1904998,441,461,20160307055800,20160307062454,动物园,北京南站
75212582,441,935,20160307060100,20160307063149,动物园,七里庄
84248314,441,9035,20160307060100,20160307063905,动物园,大红门
14367585,441,9331,20160307060200,20160307065344,动物园,清源路
13441445,441,9035,20160307060200,20160307064335,动物园,大红门
49989701,441,9341,20160307060200,20160307070638,动物园,天宫院
18464092,441,9331,20160307060300,20160307065332,动物园,清源路
12170811,441,208,20160307060300,20160307062908,动物园,前门
13134777,441,749,20160307060300,20160307065127,动物园,百子湾
54367575,441,467,20160307060400,20160307063512,动物园,公益西桥
84419277,441,749,20160307060400,20160307065215,动物园,百子湾
13669574,441,9712,20160307060400,20160307071816,动物园,临河里
16069555,441,749,20160307060400,20160307065214,动物园,百子湾
17316571,441,124,20160307060400,20160307064906,动物园,四惠
89326997,441,461,20160307060500,20160307062903,动物园,北京南站
15121765,441,1335,20160307060500,20160307064714,动物园,回龙观
39214337,441,118,20160307060600,20160307063700,动物园,王府井
71120788,441,461,20160307060600,20160307062930,动物园,北京南站
48930729,441,461,20160307060600,20160307062929,动物园,北京南站
81776688,441,463,20160307060600,20160307063118,动物园,马家堡
61369011,441,122,20160307060800,20160307064505,动物园,国贸
52564470,441,1351,20160307060900,20160307063830,动物园,东直门
62496025,441,1351,20160307060900,20160307063827,动物园,东直门
42849506,441,1339,20160307060900,20160307070249,动物园,立水桥
28795137,441,461,20160307061000,20160307063450,动物园,北京南站
13705165,441,9321,20160307061000,20160307070323,动物园,新宫
42942332,441,9331,20160307061000,20160307065925,动物园,清源路
61869424,441,9433,20160307061100,20160307065819,动物园,沙河
66443003,441,461,20160307061100,20160307063558,动物园,北京南站
15862330,441,461,20160307061100,20160307063603,动物园,北京南站
53513391,441,122,20160307061300,20160307065226,动物园,国贸
34086898,441,9035,20160307061400,20160307065140,动物园,大红门
12266048,441,461,20160307061400,20160307064046,动物园,北京南站
7245268,441,213,20160307061400,20160307064207,动物园,东四十条
54292663,441,9433,20160307061700,20160307071636,动物园,沙河
32736593,441,461,20160307061700,20160307064123,动物园,北京南站
20555672,441,209,20160307061800,20160307064628,动物园,崇文门
37481142,441,445,20160307061800,20160307062622,动物园,新街口
68383491,441,445,20160307061800,20160307062621,动物园,新街口
15748919,441,9049,20160307061900,20160307065820,动物园,泥洼
43729413,441,463,20160307062000,20160307064829,动物园,马家堡
68924343,441,929,20160307062100,20160307064456,动物园,北京西站
13859479,441,761,20160307062100,20160307073305,动物园,焦化厂
17420795,441,559,20160307062200,20160307070719,动物园,天坛东门
75752852,441,218,20160307062200,20160307063710,动物园,积水潭
25004607,441,9035,20160307062300,20160307070323,动物园,大红门
67979357,441,433,20160307062300,20160307063411,动物园,海淀黄庄
39899584,441,423,20160307062300,20160307064511,动物园,北宫门
18583950,441,461,20160307062300,20160307065033,动物园,北京南站
50324110,441,813,20160307062500,20160307071116,动物园,霍营
36853994,441,525,20160307062500,20160307071057,动物园,天通苑南
84407666,441,461,20160307062500,20160307065003,动物园,北京南站
66553333,441,461,20160307062600,20160307065054,动物园,北京南站
22886452,441,461,20160307062600,20160307065102,动物园,北京南站
85085530,441,461,20160307062600,20160307065123,动物园,北京南站
1466266,441,461,20160307062600,20160307065100,动物园,北京南站
47859612,441,9323,20160307062800,20160307072032,动物园,西红门
54046384,441,445,20160307062800,20160307063819,动物园,新街口
68371986,441,459,20160307062800,20160307065217,动物园,陶然亭
71582672,441,461,20160307062800,20160307065610,动物园,北京南站
15863694,441,208,20160307062900,20160307065602,动物园,前门
67819782,441,459,20160307063000,20160307065211,动物园,陶然亭
51683990,441,214,20160307063000,20160307065716,动物园,东直门
12203116,441,9333,20160307063000,20160307072238,动物园,黄村西大街
11839319,441,9333,20160307063000,20160307073304,动物园,黄村西大街
12942338,441,1335,20160307063000,20160307070615,动物园,回龙观
78935684,441,1351,20160307063100,20160307070111,动物园,东直门
12562822,441,447,20160307063200,20160307064541,动物园,平安里
78433958,441,729,20160307063300,20160307065649,动物园,菜市口
19091851,441,461,20160307063300,20160307070043,动物园,北京南站
23000696,441,123,20160307063400,20160307071305,动物园,大望路
86539737,441,9529,20160307063400,20160307073119,动物园,篱笆房
78893211,441,433,20160307063400,20160307064638,动物园,海淀黄庄
12602172,441,1343,20160307063400,20160307071855,动物园,望京西
79679330,441,9331,20160307063400,20160307072518,动物园,清源路
15358714,441,461,20160307063400,20160307070023,动物园,北京南站
86033767,441,421,20160307063500,20160307065939,动物园,安河桥北
36423601,441,835,20160307063500,20160307065213,动物园,鼓楼大街
71570438,441,9035,20160307063600,20160307071138,动物园,大红门
74526553,441,461,20160307063600,20160307070005,动物园,北京南站
19588978,441,423,20160307063600,20160307065737,动物园,北宫门
22103347,441,1489,20160307063700,20160307073755,动物园,东湖渠
12656250,441,423,20160307063800,20160307070131,动物园,北宫门
75374114,441,9333,20160307063800,20160307073225,动物园,黄村西大街
12591133,441,423,20160307063800,20160307070131,动物园,北宫门
51924918,441,9333,20160307063900,20160307074027,动物园,黄村西大街
54182856,441,9323,20160307063900,20160307073000,动物园,西红门
81707527,441,461,20160307063900,20160307070616,动物园,北京南站
79924482,441,123,20160307063900,20160307071911,动物园,大望路
86723743,441,811,20160307063900,20160307073240,动物园,回龙观东大街
47053700,441,645,20160307063900,20160307071012,动物园,东大桥
17920146,441,461,20160307063900,20160307070524,动物园,北京南站
18252813,441,208,20160307064000,20160307070510,动物园,前门
69201180,441,425,20160307064000,20160307070338,动物园,西苑
14235432,441,467,20160307064000,20160307071137,动物园,公益西桥
48004047,441,9341,20160307064000,20160307074333,动物园,天宫院
72028348,441,461,20160307064000,20160307070550,动物园,北京南站
48119692,441,461,20160307064000,20160307070632,动物园,北京南站
12577763,441,439,20160307064100,20160307090145,动物园,国家图书馆
65548616,441,461,20160307064100,20160307070527,动物园,北京南站
12516944,441,425,20160307064100,20160307070243,动物园,西苑
31577777,441,9035,20160307064100,20160307071924,动物园,大红门
75375665,441,9439,20160307064100,20160307071752,动物园,生命科学园
78102323,441,9035,20160307064100,20160307071924,动物园,大红门
19604656,441,461,20160307064100,20160307070717,动物园,北京南站
12733484,441,421,20160307064100,20160307070704,动物园,安河桥北
37149571,441,214,20160307064200,20160307070823,动物园,东直门
47115217,441,523,20160307064300,20160307074126,动物园,天通苑
46583220,441,461,20160307064300,20160307071109,动物园,北京南站
25802309,441,453,20160307064300,20160307065700,动物园,西单
82792781,441,739,20160307064300,20160307072241,动物园,广渠门内
61236899,441,9333,20160307064300,20160307073837,动物园,黄村西大街
