GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
45980254,623,461,20160307051500,20160307060542,慈寿寺,北京南站
87017289,623,461,20160307051700,20160307060613,慈寿寺,北京南站
78077992,623,1351,20160307052100,20160307060406,慈寿寺,东直门
79211413,623,643,20160307052100,20160307055137,慈寿寺,朝阳门
63191770,623,925,20160307052200,20160307060410,慈寿寺,白堆子
30599856,623,214,20160307052300,20160307060029,慈寿寺,东直门
44675149,623,213,20160307052600,20160307060528,慈寿寺,东四十条
1385781,623,815,20160307053100,20160307062657,慈寿寺,育新
25332031,623,675,20160307053200,20160307063726,慈寿寺,东夏园
14004882,623,1027,20160307053600,20160307064742,慈寿寺,三元桥
79256073,623,931,20160307053900,20160307060607,慈寿寺,六里桥东
82730789,623,214,20160307054300,20160307063029,慈寿寺,东直门
11704959,623,641,20160307054600,20160307061118,慈寿寺,东四
19138435,623,559,20160307054600,20160307062858,慈寿寺,天坛东门
70086294,623,1029,20160307054700,20160307063151,慈寿寺,亮马桥
53269209,623,637,20160307055000,20160307061034,慈寿寺,北海北
88589666,623,9637,20160307055200,20160307065822,慈寿寺,荣昌东街
17946192,623,663,20160307055300,20160307064803,慈寿寺,物资学院路
11242518,623,1483,20160307055400,20160307064908,慈寿寺,望京南
83662993,623,639,20160307055500,20160307061914,慈寿寺,南锣鼓巷
83342706,623,1483,20160307055500,20160307064913,慈寿寺,望京南
89378809,623,925,20160307055900,20160307061635,慈寿寺,白堆子
43878100,623,9055,20160307055900,20160307061343,慈寿寺,莲花桥
69559806,623,214,20160307060100,20160307063517,慈寿寺,东直门
84145349,623,1039,20160307060200,20160307064213,慈寿寺,国贸
46699280,623,1027,20160307060400,20160307065034,慈寿寺,三元桥
70129892,623,665,20160307060400,20160307070130,慈寿寺,通州北关
18225583,623,210,20160307060400,20160307064017,慈寿寺,北京站
23836790,623,9441,20160307060600,20160307065451,慈寿寺,西二旗
75284386,623,653,20160307060900,20160307065016,慈寿寺,青年路
33168222,623,531,20160307061000,20160307070747,慈寿寺,北苑路北
82039020,623,531,20160307061000,20160307070746,慈寿寺,北苑路北
1328394,623,653,20160307061100,20160307065722,慈寿寺,青年路
13066812,623,929,20160307061100,20160307063046,慈寿寺,北京西站
45718268,623,9341,20160307061100,20160307072329,慈寿寺,天宫院
13310212,623,653,20160307061200,20160307065610,慈寿寺,青年路
45529098,623,663,20160307061200,20160307070442,慈寿寺,物资学院路
3775049,623,445,20160307061200,20160307063253,慈寿寺,新街口
18460930,623,653,20160307061200,20160307065015,慈寿寺,青年路
18470852,623,923,20160307061300,20160307062400,慈寿寺,白石桥南
45051319,623,1561,20160307061300,20160307074000,慈寿寺,顺义
83287923,623,1007,20160307061400,20160307063405,慈寿寺,知春里
72236174,623,835,20160307061400,20160307064357,慈寿寺,鼓楼大街
68048535,623,551,20160307061400,20160307065409,慈寿寺,灯市口
82450097,623,551,20160307061400,20160307065406,慈寿寺,灯市口
51289866,623,9623,20160307061400,20160307070506,慈寿寺,肖村
71512005,623,669,20160307061500,20160307071823,慈寿寺,北运河西
33818866,623,653,20160307061500,20160307065609,慈寿寺,青年路
49104782,623,218,20160307061500,20160307071013,慈寿寺,积水潭
74944736,623,545,20160307061600,20160307065056,慈寿寺,北新桥
49673662,623,653,20160307061600,20160307065614,慈寿寺,青年路
72424128,623,641,20160307061700,20160307064209,慈寿寺,东四
44244126,623,461,20160307061900,20160307065542,慈寿寺,北京南站
69775588,623,1553,20160307062000,20160307074148,慈寿寺,花梨坎
16125212,623,9037,20160307062000,20160307065847,慈寿寺,角门东
4673450,623,555,20160307062000,20160307070209,慈寿寺,崇文门
18470951,623,9037,20160307062000,20160307065847,慈寿寺,角门东
85718722,623,1007,20160307062000,20160307063825,慈寿寺,知春里
74361297,623,119,20160307062000,20160307070321,慈寿寺,东单
44675206,623,9035,20160307062000,20160307070011,慈寿寺,大红门
37485453,623,423,20160307062100,20160307065341,慈寿寺,北宫门
50425363,623,1453,20160307062100,20160307071104,慈寿寺,蒲黄榆
78349505,623,1033,20160307062200,20160307065755,慈寿寺,团结湖
47365964,623,1431,20160307062200,20160307065659,慈寿寺,七里庄
13718813,623,1453,20160307062200,20160307071121,慈寿寺,蒲黄榆
71379133,623,105,20160307062200,20160307064927,慈寿寺,八角游乐园
8984254,623,214,20160307062300,20160307070110,慈寿寺,东直门
80213546,623,1551,20160307062300,20160307082040,慈寿寺,国展
5053328,623,202,20160307062300,20160307063804,慈寿寺,车公庄
15340549,623,1019,20160307062400,20160307065520,慈寿寺,安贞门
79841560,623,643,20160307062600,20160307065517,慈寿寺,朝阳门
3931879,623,1461,20160307062700,20160307071535,慈寿寺,北工大西门
74698724,623,641,20160307062800,20160307065630,慈寿寺,东四
63478526,623,1007,20160307062800,20160307064758,慈寿寺,知春里
85990869,623,461,20160307062800,20160307070614,慈寿寺,北京南站
79735203,623,467,20160307062900,20160307071211,慈寿寺,公益西桥
48876333,623,461,20160307062900,20160307070512,慈寿寺,北京南站
19322918,623,1349,20160307063000,20160307072054,慈寿寺,柳芳
79627171,623,813,20160307063000,20160307071907,慈寿寺,霍营
18787779,623,1025,20160307063100,20160307071205,慈寿寺,太阳宫
13154580,623,9441,20160307063200,20160307071321,慈寿寺,西二旗
44675062,623,645,20160307063200,20160307070356,慈寿寺,东大桥
22731336,623,202,20160307063300,20160307065202,慈寿寺,车公庄
74708340,623,9023,20160307063400,20160307071802,慈寿寺,潘家园
74708340,623,9023,20160307063400,20160307071802,慈寿寺,潘家园
38580491,623,927,20160307063400,20160307065432,慈寿寺,军事博物馆
46394958,623,637,20160307063400,20160307065304,慈寿寺,北海北
