GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
70085927,439,9035,20160307051300,20160307060110,国家图书馆,大红门
2323360,439,122,20160307051300,20160307055719,国家图书馆,国贸
85632682,439,929,20160307051400,20160307061019,国家图书馆,北京西站
65840888,439,103,20160307051600,20160307061823,国家图书馆,苹果园
64200226,439,9708,20160307052200,20160307064721,国家图书馆,通州北苑
51038635,439,461,20160307052300,20160307055542,国家图书馆,北京南站
44086747,439,929,20160307052300,20160307061028,国家图书馆,北京西站
85962126,439,1449,20160307052500,20160307060437,国家图书馆,永定门外
3289700,439,1025,20160307052800,20160307061300,国家图书馆,太阳宫
53080368,439,9035,20160307053400,20160307061917,国家图书馆,大红门
45289844,439,9321,20160307053400,20160307061810,国家图书馆,新宫
12684176,439,425,20160307053600,20160307055626,国家图书馆,西苑
23246661,439,9708,20160307053600,20160307064401,国家图书馆,通州北苑
27471313,439,9035,20160307053600,20160307061851,国家图书馆,大红门
27749772,439,943,20160307054100,20160307062810,国家图书馆,丰台科技园
49439687,439,9641,20160307054200,20160307070018,国家图书馆,经海路
21070665,439,9035,20160307054200,20160307062300,国家图书馆,大红门
13867623,439,461,20160307054400,20160307061216,国家图书馆,北京南站
83421486,439,425,20160307054400,20160307061153,国家图书馆,西苑
1298667,439,201,20160307054500,20160307055522,国家图书馆,西直门
37385937,439,461,20160307054500,20160307061249,国家图书馆,北京南站
46892957,439,201,20160307054500,20160307055429,国家图书馆,西直门
46836880,439,9035,20160307054700,20160307063118,国家图书馆,大红门
74589232,439,9035,20160307054700,20160307063112,国家图书馆,大红门
18278780,439,441,20160307054900,20160307055613,国家图书馆,动物园
37461989,439,727,20160307054900,20160307062154,国家图书馆,广安门内
30511301,439,1453,20160307055000,20160307062833,国家图书馆,蒲黄榆
72492749,439,925,20160307055200,20160307060451,国家图书馆,白堆子
16712055,439,929,20160307055400,20160307061431,国家图书馆,北京西站
48142729,439,931,20160307055400,20160307061434,国家图书馆,六里桥东
12659325,439,649,20160307055400,20160307063227,国家图书馆,金台路
88031136,439,106,20160307055500,20160307062608,国家图书馆,八宝山
61221936,439,931,20160307055600,20160307061510,国家图书馆,六里桥东
5707307,439,929,20160307055700,20160307063037,国家图书馆,北京西站
60520462,439,214,20160307055700,20160307062320,国家图书馆,东直门
75233747,439,665,20160307055700,20160307065505,国家图书馆,通州北关
64347053,439,1479,20160307055700,20160307064515,国家图书馆,将台
49707816,439,929,20160307055800,20160307061717,国家图书馆,北京西站
62694538,439,937,20160307055900,20160307062819,国家图书馆,丰台东大街
39427457,439,9337,20160307055900,20160307070608,国家图书馆,义和庄
44962611,439,441,20160307055900,20160307060743,国家图书馆,动物园
50085147,439,9531,20160307055900,20160307070412,国家图书馆,广阳城
10378052,439,215,20160307060000,20160307062710,国家图书馆,雍和宫
84068280,439,461,20160307060100,20160307062907,国家图书馆,北京南站
61008349,439,461,20160307060100,20160307062958,国家图书馆,北京南站
13506499,439,214,20160307060200,20160307063223,国家图书馆,东直门
44247268,439,9333,20160307060200,20160307065545,国家图书馆,黄村西大街
74580136,439,937,20160307060400,20160307062820,国家图书馆,丰台东大街
43832444,439,103,20160307060500,20160307064907,国家图书馆,苹果园
48339372,439,461,20160307060500,20160307063545,国家图书馆,北京南站
36865092,439,677,20160307060500,20160307072051,国家图书馆,潞城
66742672,439,461,20160307060600,20160307063514,国家图书馆,北京南站
67562161,439,461,20160307060600,20160307063512,国家图书馆,北京南站
78856155,439,123,20160307060600,20160307065225,国家图书馆,大望路
799349,439,9335,20160307060600,20160307070637,国家图书馆,黄村火车站
67588116,439,217,20160307060700,20160307062722,国家图书馆,鼓楼大街
65751647,439,125,20160307060700,20160307065805,国家图书馆,四惠东
2219296,439,925,20160307060800,20160307061707,国家图书馆,白堆子
23517026,439,1351,20160307060800,20160307063726,国家图书馆,东直门
50085042,439,9341,20160307060800,20160307071322,国家图书馆,天宫院
14274357,439,9541,20160307060900,20160307071720,国家图书馆,苏庄
49587626,439,9527,20160307060900,20160307065835,国家图书馆,长阳
8708301,439,9321,20160307061000,20160307065131,国家图书馆,新宫
18774094,439,1351,20160307061000,20160307064159,国家图书馆,东直门
19055330,439,1351,20160307061000,20160307064346,国家图书馆,东直门
