BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18343712580,0,4122,20160309053828,700002088,7510,72488460,1,5,85,470561,3,3,4004118,20160310182542,20160310182542,2449,19700101010101
18343725593,0,4122,20160309053938,700002088,7510,72839254,1,5,85,470561,4,4,4004118,20160310182542,20160310182542,2449,19700101010101
18343829153,0,4122,20160309054040,700002088,7510,31960166,1,5,85,470561,4,4,4004118,20160310182542,20160310182542,260,19700101010101
18343826753,6,67673,20160309054319,10020000221,7510,72488460,1,5,85,470561,3,5,4004118,20160310182542,20160310182542,260,20160309053801
18334469925,0,4122,20160309054546,700002088,7510,39759734,1,5,85,470561,6,6,4004118,20160310170924,20160310170924,2198,19700101010101
18349461658,6,67674,20160309054644,10020000221,7510,72839254,1,5,85,470561,4,7,4004118,20160310192032,20160310192032,5009,20160309053901
18335104888,6,4123,20160309054922,700002088,7510,39759734,1,5,85,470561,6,8,4004118,20160310171422,20160310171422,657,20160309054501
18348601237,6,67675,20160309055222,10020000221,7510,31960166,1,5,85,470561,4,8,4004118,20160310191552,20160310191552,4097,20160309054001
18348983394,0,4558,20160309055623,500001461,7510,47394434,1,5,85,470567,4,4,4004096,20160310192032,20160310192032,4097,19700101010101
18343910369,0,4558,20160309055730,500001461,7510,2671092,1,5,85,470567,4,4,4004096,20160310182542,20160310182542,4097,19700101010101
18333190094,0,2842,20160309055930,500001683,7511,16031957,1,5,85,470581,1,1,4004221,20160310165913,20160310165913,772,19700101010101
18333186221,0,2842,20160309055933,500001683,7510,51078937,1,5,85,470581,1,1,4004221,20160310165913,20160310165913,772,19700101010101
18333184013,0,2842,20160309060317,500001683,7510,62924345,19,5,85,470581,2,2,4004221,20160310165913,20160310165913,772,19700101010101
18343150580,6,74472,20160309060404,700001127,7510,47394434,1,5,85,470567,4,7,4004096,20160310182044,20160310182044,1282,20160309055601
18333195398,0,2843,20160309060410,500001683,7510,41434791,81,5,85,470581,2,2,4004221,20160310165913,20160310165913,772,19700101010101
18333190203,8,2843,20160309060410,500001683,7510,41434791,81,118,85,470581,1,2,4004221,20160310165913,20160310165913,772,20160308155301
18333188777,0,2843,20160309060414,500001683,7510,5852420,1,5,85,470581,2,2,4004221,20160310165913,20160310165913,772,19700101010101
18333186858,0,2843,20160309060418,500001683,7510,20618892,1,5,85,470581,2,2,4004221,20160310165913,20160310165913,772,19700101010101
18343549508,6,74473,20160309060434,700001127,7510,2671092,1,0,85,470567,4,7,4004096,20160310182542,20160310182542,5380,20160309055701
18333181104,0,43359,20160309060449,300012618,7510,70371138,6,5,85,470581,3,3,4004221,20160310165913,20160310165913,772,19700101010101
18343558220,0,4123,20160309060451,700002088,7510,18503546,1,5,85,470561,14,14,4004118,20160310182542,20160310182542,5380,19700101010101
