BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18344280182,0,5448,20160309002403,18658,7510,49854465,1,120,94,67833,10,10,6002391,20160310183110,20160310183110,4868,19700101010101
18334083381,0,5448,20160309002753,18658,7511,15090002,1,120,94,67833,12,12,6002391,20160310170432,20160310170432,5009,19700101010101
18334074543,0,5448,20160309002755,18658,7510,44663578,1,120,94,67833,12,12,6002391,20160310170432,20160310170432,5009,19700101010101
18334089703,0,5448,20160309002757,18658,7511,17297179,1,120,94,67833,12,12,6002391,20160310170432,20160310170432,5009,19700101010101
18334078608,0,5448,20160309002759,18658,7511,15090123,1,120,94,67833,12,12,6002391,20160310170432,20160310170432,5009,19700101010101
18334073837,0,5448,20160309002800,18658,7511,11891490,1,120,94,67833,12,12,6002391,20160310170432,20160310170432,5009,19700101010101
18333139243,185,97936,20160309053109,300031701,7510,12735396,7,0,94,67831,0,1,6002473,20160310165913,20160310165913,1798,19700101010101
18336456359,185,5407,20160309054444,18658,7510,12689235,7,0,94,67833,0,4,6002422,20160310172431,20160310172431,1798,19700101010101
18333148411,0,5077,20160309054609,23786,7510,61100578,1,120,94,67827,10,10,6002549,20160310165913,20160310165913,1798,19700101010101
18333144471,0,5077,20160309054700,23786,7510,79440715,1,120,94,67827,13,13,6002549,20160310165913,20160310165913,1798,19700101010101
18333143652,0,5077,20160309054702,23786,7510,10370734,1,120,94,67827,13,13,6002549,20160310165913,20160310165913,1798,19700101010101
18336460421,0,5407,20160309054834,18658,7510,66944095,1,120,94,67833,7,7,6002422,20160310172431,20160310172431,1798,19700101010101
18336451086,0,5407,20160309054836,18658,7510,2409903,1,120,94,67833,7,7,6002422,20160310172431,20160310172431,1798,19700101010101
18336451370,0,5407,20160309055056,18658,7510,1669059,1,120,94,67833,7,7,6002422,20160310172431,20160310172431,1798,19700101010101
18336453907,0,5407,20160309055058,18658,7510,5057030,1,120,94,67833,7,7,6002422,20160310172431,20160310172431,1798,19700101010101
18336461383,0,5407,20160309055102,18658,7510,36558213,1,120,94,67833,7,7,6002422,20160310172431,20160310172431,1798,19700101010101
18336447948,6,93481,20160309055436,300025564,7510,1669059,1,0,94,67833,7,10,6002422,20160310172431,20160310172431,1798,20160309055001
18333158119,0,5077,20160309055719,23786,7510,49642004,1,120,94,67827,10,10,6002549,20160310165913,20160310165913,1798,19700101010101
18336440409,0,5407,20160309055857,18658,7510,78533577,1,120,94,67833,11,11,6002422,20160310172431,20160310172431,1798,19700101010101
18333136220,0,6132,20160309060035,20132,7510,1930386,1,120,94,67831,1,1,6010518,20160310165913,20160310165913,1798,19700101010101
18336445947,6,93482,20160309060145,300025564,7510,2409903,1,0,94,67833,7,12,6002422,20160310172431,20160310172431,1798,20160309054801
18336886457,6,84966,20160309060217,300031707,7510,79589421,1,120,94,67827,6,3,6002549,20160310172900,20160310172900,1798,20160309060501
18336453814,6,93483,20160309060220,300025564,7510,66944095,1,120,94,67833,7,12,6002422,20160310172431,20160310172431,1798,20160309054801
18336446967,0,5407,20160309060231,18658,7510,33603464,1,120,94,67833,12,12,6002422,20160310172431,20160310172431,1798,19700101010101
18333159055,6,84964,20160309060327,300031707,7510,49642004,1,120,94,67827,10,6,6002549,20160310165913,20160310165913,1798,20160309055701
18336446014,6,93484,20160309060333,300025564,7510,78533577,1,120,94,67833,11,12,6002422,20160310172431,20160310172431,1798,20160309055801
18336850019,6,84967,20160309060346,300031707,7510,10370734,1,0,94,67827,13,3,6002549,20160310172900,20160310172900,1798,20160309054701
18333150425,0,6132,20160309060346,20132,7510,74569816,1,120,94,67831,3,3,6010518,20160310165913,20160310165913,1798,19700101010101
18336892580,6,84968,20160309060350,300031707,7510,79440715,1,120,94,67827,13,3,6002549,20160310172900,20160310172900,1798,20160309054701
18333151398,6,84965,20160309060418,300031707,7510,61100578,1,120,94,67827,10,6,6002549,20160310165913,20160310165913,1798,20160309054601
18336460397,0,5407,20160309060433,18658,7510,1486353,1,120,94,67833,12,12,6002422,20160310172431,20160310172431,1798,19700101010101
18333150483,0,5435,20160309060433,17024,7510,4438023,1,120,94,67805,14,14,6002604,20160310165913,20160310165913,1798,19700101010101
18333135949,0,5435,20160309060436,17024,7510,19522865,1,120,94,67805,14,14,6002604,20160310165913,20160310165913,1798,19700101010101
18333139379,0,5435,20160309060437,17024,7510,1246835,1,120,94,67805,14,14,6002604,20160310165913,20160310165913,1798,19700101010101
18333151843,6,86773,20160309060440,300031655,7510,4438023,1,0,94,67805,14,14,6002604,20160310165913,20160310165913,1798,20160309060401
18333157529,0,5077,20160309060518,23786,7510,79589421,1,120,94,67827,6,6,6002549,20160310165913,20160310165913,1798,19700101010101
18333158370,0,5435,20160309060654,17024,7510,1800953,1,120,94,67805,13,13,6002604,20160310165913,20160310165913,1798,19700101010101
18336455710,0,5407,20160309060745,18658,7510,62476207,19,120,94,67833,13,13,6002422,20160310172431,20160310172431,1798,19700101010101
18333153221,0,6132,20160309060839,20132,7510,69158179,1,120,94,67831,4,4,6010518,20160310165913,20160310165913,1798,19700101010101
18333141735,6,86774,20160309060925,300031655,7510,1246835,1,0,94,67805,14,12,6002604,20160310165913,20160310165913,1798,20160309060401
18336443329,6,93485,20160309061128,300025564,7510,33603464,1,120,94,67833,12,15,6002422,20160310172431,20160310172431,1798,20160309060201
18333138473,0,6552,20160309061248,22656,7510,52818699,1,120,94,67832,1,1,6002561,20160310165913,20160310165913,1798,19700101010101
18333153939,0,6552,20160309061251,22656,7510,89649365,1,120,94,67832,1,1,6002561,20160310165913,20160310165913,1798,19700101010101
18336441843,6,5408,20160309061316,18658,7510,1486353,1,0,94,67833,12,16,6002422,20160310172431,20160310172431,1798,20160309060401
18336443165,6,93486,20160309061346,300025564,7510,36558213,1,120,94,67833,7,16,6002422,20160310172431,20160310172431,1798,20160309055101
18336441742,6,93487,20160309061347,300025564,7510,62476207,19,120,94,67833,13,16,6002422,20160310172431,20160310172431,1798,20160309060701
18336376170,6,93488,20160309061351,300025564,7510,5057030,1,0,94,67833,7,16,6002422,20160310172431,20160310172431,1798,20160309055001
18333145542,0,5435,20160309061432,17024,7510,46161382,1,120,94,67805,11,11,6002604,20160310165913,20160310165913,1798,19700101010101
18336719535,0,5813,20160309061549,17450,7510,33283024,1,120,94,67806,15,15,6002660,20160310172431,20160310172431,1798,19700101010101
18333139734,0,6132,20160309061733,20132,7510,48712546,1,120,94,67831,6,6,6010518,20160310165913,20160310165913,1798,19700101010101
18336446788,0,5408,20160309061806,18658,7510,64617040,19,120,94,67833,17,17,6002422,20160310172431,20160310172431,1798,19700101010101
18333138379,0,5435,20160309061831,17024,7510,46354233,1,120,94,67805,10,10,6002604,20160310165913,20160310165913,1798,19700101010101
18333143610,0,5435,20160309061832,17024,7510,81260027,1,120,94,67805,10,10,6002604,20160310165913,20160310165913,1798,19700101010101
18333156757,0,6552,20160309061906,22656,7510,85188359,19,120,94,67832,4,4,6002561,20160310165913,20160310165913,1798,19700101010101
18337139041,0,3379,20160309061911,23290,7510,25035739,1,120,94,67840,1,1,6002625,20160310172900,20160310172900,1798,19700101010101
18337142361,0,3379,20160309061925,23290,7510,50496701,1,120,94,67840,1,1,6002625,20160310172900,20160310172900,1798,19700101010101
18336696700,0,5813,20160309061927,17450,7510,4153913,1,120,94,67806,14,14,6002660,20160310172431,20160310172431,1798,19700101010101
18336701649,0,5813,20160309062005,17450,7510,39979960,1,120,94,67806,14,14,6002660,20160310172431,20160310172431,1798,19700101010101
18337147366,0,3379,20160309062109,23290,7510,61738841,19,120,94,67840,1,1,6002625,20160310172900,20160310172900,1798,19700101010101
18337142157,0,3379,20160309062134,23290,7510,10026119,1,120,94,67840,3,3,6002625,20160310172900,20160310172900,1798,19700101010101
18336731439,0,5813,20160309062210,17450,7510,10471566,1,120,94,67806,13,13,6002660,20160310172431,20160310172431,1798,19700101010101
18336703210,0,5813,20160309062213,17450,7510,1475749,1,120,94,67806,13,13,6002660,20160310172431,20160310172431,1798,19700101010101
18337148756,6,89561,20160309062227,300031758,7510,1475749,1,0,94,67806,13,13,6002660,20160310172900,20160310172900,1798,20160309062201
18337137382,0,3379,20160309062249,23290,7510,67674083,19,120,94,67840,3,3,6002625,20160310172900,20160310172900,1798,19700101010101
18333136821,0,5718,20160309062301,23331,7510,6463065,1,120,94,67835,1,1,6009249,20160310165913,20160310165913,1798,19700101010101
18333158059,0,6552,20160309062347,22656,7510,78145814,1,120,94,67832,6,6,6002561,20160310165913,20160310165913,1798,19700101010101
18337147578,0,3379,20160309062355,23290,7510,42020007,18,120,94,67840,4,4,6002625,20160310172900,20160310172900,1798,19700101010101
18336449441,0,5408,20160309062434,18658,7510,79312000,1,120,94,67833,13,13,6002422,20160310172431,20160310172431,1798,19700101010101
18333149071,6,97937,20160309062445,300031701,7510,48712546,1,120,94,67831,6,10,6010518,20160310165913,20160310165913,1798,20160309061701
18337152516,6,89562,20160309062447,300031758,7510,4153913,1,0,94,67806,14,12,6002660,20160310172900,20160310172900,1798,20160309061901
18333139298,0,6132,20160309062505,20132,7510,3999405,1,120,94,67831,10,10,6010518,20160310165913,20160310165913,1798,19700101010101
18333153460,0,6132,20160309062506,20132,7510,9381778,18,120,94,67831,10,10,6010518,20160310165913,20160310165913,1798,19700101010101
18333136168,0,5718,20160309062507,23331,7510,54600260,1,120,94,67835,3,3,6009249,20160310165913,20160310165913,1798,19700101010101
18333142640,0,6132,20160309062508,20132,7511,11794770,1,120,94,67831,10,10,6010518,20160310165913,20160310165913,1798,19700101010101
18336884736,0,6132,20160309062509,20132,7510,42354822,18,120,94,67831,10,10,6010518,20160310172900,20160310172900,1798,19700101010101
18336849375,6,86775,20160309062542,300031655,7510,46161382,1,120,94,67805,11,6,6002604,20160310172900,20160310172900,1798,20160309061401
18336883443,6,86776,20160309062618,300031655,7510,19522865,1,0,94,67805,14,6,6002604,20160310172900,20160310172900,1798,20160309060401
18336849727,6,2682267320,20160309062633,300031755,7510,89649365,1,120,94,67832,1,7,6002561,20160310172900,20160310172900,1798,20160309061201
18336852294,6,2682267321,20160309062637,300031755,7510,52818699,1,120,94,67832,1,7,6002561,20160310172900,20160310172900,1798,20160309061201
18336853090,6,97938,20160309062649,300031701,7510,74569816,1,120,94,67831,3,10,6010518,20160310172900,20160310172900,1798,20160309060301
18336887347,0,5718,20160309062715,23331,7510,78262993,1,120,94,67835,3,3,6009249,20160310172900,20160310172900,1798,19700101010101
18336890563,0,6132,20160309062727,20132,7510,7704386,18,120,94,67831,10,10,6010518,20160310172900,20160310172900,1798,19700101010101
18336887392,0,6132,20160309062728,20132,7510,38629522,18,120,94,67831,10,10,6010518,20160310172900,20160310172900,1798,19700101010101
18336725353,0,5813,20160309062737,17450,7510,28791257,1,120,94,67806,12,12,6002660,20160310172431,20160310172431,1798,19700101010101
18336725985,0,5813,20160309062739,17450,7511,15053947,1,120,94,67806,12,12,6002660,20160310172431,20160310172431,1798,19700101010101
18337141300,0,3379,20160309062855,23290,7510,4436905,1,120,94,67840,6,6,6002625,20160310172900,20160310172900,1798,19700101010101
18336848813,0,6132,20160309062856,20132,7510,44414771,1,120,94,67831,11,11,6010518,20160310172900,20160310172900,1798,19700101010101
18336447937,0,5408,20160309062856,18658,7510,69888218,1,120,94,67833,12,12,6002422,20160310172431,20160310172431,1798,19700101010101
18336889952,0,6132,20160309062858,20132,7510,4626783,1,120,94,67831,11,11,6010518,20160310172900,20160310172900,1798,19700101010101
18336442635,0,5408,20160309062900,18658,7510,38684169,18,120,94,67833,12,12,6002422,20160310172431,20160310172431,1798,19700101010101
18336705601,0,5813,20160309062903,17450,7510,15063776,1,120,94,67806,11,11,6002660,20160310172431,20160310172431,1798,19700101010101
18336884885,0,5718,20160309062914,23331,7510,25405597,1,120,94,67835,4,4,6009249,20160310172900,20160310172900,1798,19700101010101
18336883435,0,5718,20160309062916,23331,7510,5084557,1,120,94,67835,4,4,6009249,20160310172900,20160310172900,1798,19700101010101
18336879671,0,6552,20160309062954,22656,7510,5432739,1,120,94,67832,7,7,6002561,20160310172900,20160310172900,1798,19700101010101
18336852676,0,6552,20160309062955,22656,7510,42063629,18,120,94,67832,7,7,6002561,20160310172900,20160310172900,1798,19700101010101
18336853393,0,6552,20160309062957,22656,7510,35359973,1,120,94,67832,7,7,6002561,20160310172900,20160310172900,1798,19700101010101
18336889274,6,2682267322,20160309063004,300031755,7510,35359973,1,120,94,67832,7,7,6002561,20160310172900,20160310172900,1798,20160309062901
18336851940,6,97939,20160309063104,300031701,7510,42354822,18,120,94,67831,10,12,6010518,20160310172900,20160310172900,1798,20160309062501
18336889088,6,97940,20160309063133,300031701,7510,9381778,18,0,94,67831,10,12,6010518,20160310172900,20160310172900,1798,20160309062501
18336888244,6,97941,20160309063139,300031701,7510,4626783,1,0,94,67831,11,12,6010518,20160310172900,20160310172900,1798,20160309062801
18336882970,0,6132,20160309063143,20132,7510,70125164,6,120,94,67831,12,12,6010518,20160310172900,20160310172900,1798,19700101010101
18336878882,0,6132,20160309063146,20132,7510,60215563,19,120,94,67831,12,12,6010518,20160310172900,20160310172900,1798,19700101010101
18336729686,0,5813,20160309063155,17450,7510,84953572,1,120,94,67806,10,10,6002660,20160310172431,20160310172431,1798,19700101010101
18337147927,6,50016,20160309063213,300025575,7510,25035739,1,0,94,67840,1,7,6002625,20160310172900,20160310172900,1798,20160309061901
18336886855,6,86777,20160309063223,300031655,7510,1800953,1,0,94,67805,13,4,6002604,20160310172900,20160310172900,1798,20160309060601
18337133344,0,3379,20160309063245,23290,7511,15617382,1,120,94,67840,7,7,6002625,20160310172900,20160310172900,1798,19700101010101
18337138470,0,3379,20160309063247,23290,7510,8275233,18,120,94,67840,7,7,6002625,20160310172900,20160310172900,1798,19700101010101
18336889249,6,2682267323,20160309063248,300031755,7510,42063629,18,120,94,67832,7,8,6002561,20160310172900,20160310172900,1798,20160309062901
18336848471,6,97942,20160309063249,300031701,7511,11794770,1,120,94,67831,10,12,6010518,20160310172900,20160310172900,1798,20160309062501
18336879953,0,5718,20160309063304,23331,7510,8997692,18,120,94,67835,6,6,6009249,20160310172900,20160310172900,1798,19700101010101
18336889273,0,3229,20160309063305,300009299,7510,68364510,19,120,94,67830,1,1,6002655,20160310172900,20160310172900,1798,19700101010101
18336880137,6,51737,20160309063310,300031667,7510,68364510,19,120,94,67830,1,1,6002655,20160310172900,20160310172900,1798,20160309063301
18336449273,0,5408,20160309063311,18658,7510,33032734,1,120,94,67833,11,11,6002422,20160310172431,20160310172431,1798,19700101010101
