BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18333996165,0,9605,20160309052040,200001893,7511,12352048,1,1,40,410190,2,2,4006248,20160310170432,20160310170432,772,19700101010101
18333981560,0,9605,20160309052326,200001893,7511,15042739,1,1,40,410190,3,3,4006248,20160310170432,20160310170432,772,19700101010101
18333995376,0,9605,20160309052328,200001893,7510,82184812,1,1,40,410190,3,3,4006248,20160310170432,20160310170432,772,19700101010101
18333979707,0,9605,20160309052330,200001893,7510,44240840,1,1,40,410190,3,3,4006248,20160310170432,20160310170432,772,19700101010101
18333989986,0,9605,20160309052825,200001893,7510,10230478,1,1,40,410190,5,5,4006248,20160310170432,20160310170432,772,19700101010101
18344537946,0,5117,20160309053238,700001372,7510,19236164,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18344541370,0,5117,20160309053249,700001372,7510,20853137,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18344542680,0,5117,20160309053303,700001372,7510,1357217,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18344536576,0,5117,20160309053321,700001372,7511,15783286,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18344530657,0,5117,20160309053419,700001372,7510,47875995,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18344547308,0,5117,20160309053433,700001372,7510,49106202,1,5,40,470546,22,22,4004160,20160310183626,20160310183626,2309,19700101010101
18333998242,6,85496,20160309053601,300003411,7511,12352048,1,1,40,410190,2,7,4006248,20160310170432,20160310170432,772,20160309052001
18333996418,0,9605,20160309053658,200001893,7510,61301665,1,1,40,410190,7,7,4006248,20160310170432,20160310170432,772,19700101010101
18343709767,0,5117,20160309053809,700001372,7510,2516871,1,5,40,470546,20,20,4004160,20160310182542,20160310182542,2449,19700101010101
18343724791,6,48908,20160309053810,300006111,7510,49106202,1,5,40,470546,22,20,4004160,20160310182542,20160310182542,2449,20160309053401
18343717573,8,5118,20160309053811,700001372,7510,71744872,1,7,40,470546,2,20,4004160,20160310182542,20160310182542,2449,20160308085601
18343712977,0,5118,20160309053811,700001372,7510,71744872,1,5,40,470546,20,20,4004160,20160310182542,20160310182542,2449,19700101010101
18343727835,6,48909,20160309053815,300006111,7510,2516871,1,0,40,470546,20,20,4004160,20160310182542,20160310182542,2449,20160309053801
18343722280,0,5118,20160309053815,700001372,7510,43474092,1,5,40,470546,20,20,4004160,20160310182542,20160310182542,2449,19700101010101
18343719894,6,48910,20160309053817,300006111,7510,20853137,1,0,40,470546,22,20,4004160,20160310182542,20160310182542,2449,20160309053201
