BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18333684621,0,4607,20160309034858,100003067,7510,85109415,1,6,332,440617,1,1,4011967,20160310165913,20160310165913,5009,19700101010101
18349485718,0,4586,20160309035009,700001971,7511,19061029,1,6,332,440616,1,1,90418225,20160310192032,20160310192032,1793,19700101010101
18349483283,0,4586,20160309035010,700001971,7510,8509197,18,6,332,440616,1,1,90418225,20160310192032,20160310192032,1793,19700101010101
18349483715,0,3693,20160309035011,500001654,7510,83943708,1,6,332,440616,1,1,90418225,20160310192032,20160310192032,1793,19700101010101
18349520167,8,3693,20160309035011,500001654,7510,83943708,1,0,332,440616,3,1,90418225,20160310192032,20160310192032,1793,20160309060001
18349519288,0,4586,20160309035013,700001971,7510,82177856,1,6,332,440616,1,1,90418225,20160310192032,20160310192032,1793,19700101010101
18349501613,0,11411,20160309035711,300005132,7510,75437098,1,6,332,440617,4,4,4011967,20160310192032,20160310192032,1793,19700101010101
18349519498,0,3801,20160309035714,10000011411,7510,68415688,1,6,332,440617,4,4,4011967,20160310192032,20160310192032,1793,19700101010101
18349522398,0,11411,20160309035714,300005132,7510,53700691,1,6,332,440617,4,4,4011967,20160310192032,20160310192032,1793,19700101010101
18349513132,0,3801,20160309035715,10000011411,7511,19604827,1,6,332,440617,4,4,4011967,20160310192032,20160310192032,1793,19700101010101
18343091432,0,4586,20160309035748,700001971,7510,82450148,1,6,332,440616,3,3,90418225,20160310182044,20160310182044,401,19700101010101
18333464439,0,4586,20160309040126,700001971,7510,21091092,1,6,332,440616,3,3,90418225,20160310165913,20160310165913,1425,19700101010101
18333607626,0,4586,20160309040129,700001971,7511,14731714,1,6,332,440616,3,3,90418225,20160310165913,20160310165913,1425,19700101010101
18333551170,6,12491,20160309040238,300006569,7510,83943708,1,6,332,440616,1,3,90418225,20160310165913,20160310165913,6149,20160309035001
18334555044,0,2584,20160309040354,300007802,7510,79074612,1,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18334507559,0,2584,20160309040356,300007802,7510,83974476,1,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18334540609,0,2584,20160309040358,300007802,7510,47044990,1,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18334549979,0,2584,20160309040400,300007802,7510,54020398,1,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18334554281,0,2584,20160309040403,300007802,7510,88250843,1,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18334505773,0,2851,20160309040409,19557,7510,38562767,18,6,332,440619,1,1,90418224,20160310170924,20160310170924,257,19700101010101
18343301136,6,27814,20160309040505,300007807,7511,14731714,1,6,332,440616,3,3,90418225,20160310182542,20160310182542,401,20160309040101
18343089401,6,3802,20160309040603,10000011411,7510,68415688,1,6,332,440617,4,5,4011967,20160310182044,20160310182044,401,20160309035701
18333615372,0,2851,20160309040711,19557,7510,48760297,1,6,332,440619,3,3,90418224,20160310165913,20160310165913,773,19700101010101
18333703203,0,2584,20160309040712,300007802,7510,21157493,1,6,332,440619,3,3,90418224,20160310165913,20160310165913,773,19700101010101
18343468625,0,2584,20160309040857,300007802,7510,60147976,1,6,332,440619,3,3,90418224,20160310182542,20160310182542,258,19700101010101
18343155992,0,2851,20160309041046,19557,7510,17417424,1,6,332,440619,4,4,90418224,20160310182044,20160310182044,918,19700101010101
18343181566,0,2851,20160309041047,19557,7510,64976952,1,6,332,440619,4,4,90418224,20160310182044,20160310182044,918,19700101010101
18344020741,0,2584,20160309041048,300007802,7510,89623239,1,6,332,440619,4,4,90418224,20160310183110,20160310183110,657,19700101010101
18343181443,0,2851,20160309041050,19557,7510,87415437,1,6,332,440619,4,4,90418224,20160310182044,20160310182044,918,19700101010101
18344032630,0,2584,20160309041051,300007802,7510,71865320,1,6,332,440619,4,4,90418224,20160310183110,20160310183110,657,19700101010101
18343674555,6,21214,20160309041211,100000957,7510,71865320,1,6,332,440619,4,5,90418224,20160310182542,20160310182542,5009,20160309041001
18343673454,6,2585,20160309041214,300007802,7510,48760297,1,6,332,440619,3,5,90418224,20160310182542,20160310182542,5009,20160309040701
18344018752,6,27815,20160309041219,300007807,7511,19061029,1,6,332,440616,1,5,90418225,20160310183110,20160310183110,657,20160309035001
18343145885,6,12492,20160309041254,300006569,7510,21091092,1,0,332,440616,3,5,90418225,20160310182044,20160310182044,918,20160309040101
18333547580,0,2851,20160309041433,19557,7510,45118140,1,6,332,440619,5,5,90418224,20160310165913,20160310165913,2049,19700101010101
18342963084,6,2586,20160309041556,300007802,7510,21157493,1,0,332,440619,3,6,90418224,20160310182044,20160310182044,773,20160309040701
18335828448,6,9831,20160309041639,100000277,7510,83974476,1,6,332,440619,1,6,90418224,20160310171945,20160310171945,4612,20160309040301
18342948854,0,4586,20160309041721,700001971,7510,38471451,18,6,332,440616,6,6,90418225,20160310182044,20160310182044,773,19700101010101
18342962979,0,4586,20160309041723,700001971,7510,54228458,1,6,332,440616,6,6,90418225,20160310182044,20160310182044,773,19700101010101
18334188467,6,21215,20160309042045,100000957,7510,87415437,1,6,332,440619,4,7,90418224,20160310170432,20160310170432,5380,20160309041001
18334187965,6,21216,20160309042047,100000957,7510,89623239,1,6,332,440619,4,7,90418224,20160310170432,20160310170432,5380,20160309041001
18333512602,185,3803,20160309042105,10000011411,7510,12673521,7,0,332,440617,0,10,4011967,20160310165913,20160310165913,2049,19700101010101
18333512644,185,25743,20160309042117,200000275,7510,12673521,7,0,332,440617,0,11,4011967,20160310165913,20160310165913,2049,19700101010101
18343130518,6,9832,20160309042211,100000277,7510,79074612,1,6,332,440619,1,7,90418224,20160310182044,20160310182044,2052,20160309040301
18333515872,0,11411,20160309042222,300005132,7510,80338058,1,6,332,440617,11,11,4011967,20160310165913,20160310165913,2049,19700101010101
18333537110,0,11411,20160309042224,300005132,7510,49229950,1,6,332,440617,11,11,4011967,20160310165913,20160310165913,2049,19700101010101
18343119471,6,21217,20160309042252,100000957,7510,38562767,18,6,332,440619,1,7,90418224,20160310182044,20160310182044,2052,20160309040401
18334188115,0,4586,20160309042301,700001971,7510,27252040,1,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18334186951,0,3693,20160309042304,500001654,7510,75178838,1,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18334188833,0,3693,20160309042305,500001654,7510,65066101,1,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18334205290,0,4586,20160309042306,700001971,7510,80694905,1,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18334184975,0,3693,20160309042307,500001654,7510,34663129,19,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18333959834,0,3693,20160309042311,500001654,7510,51057006,1,6,332,440616,8,8,90418225,20160310170432,20160310170432,5380,19700101010101
18335814609,0,3803,20160309042543,10000011411,7511,19257941,1,6,332,440617,12,12,4011967,20160310171945,20160310171945,4612,19700101010101
18343512422,6,11412,20160309042651,300005132,7511,19604827,1,6,332,440617,4,13,4011967,20160310182542,20160310182542,1540,20160309035701
18343514909,6,11413,20160309042654,300005132,7510,53700691,1,6,332,440617,4,13,4011967,20160310182542,20160310182542,1540,20160309035701
18349587859,6,3694,20160309043027,500001654,7510,82450148,1,6,332,440616,3,10,90418225,20160310192432,20160310192432,5124,20160309035701
18349528070,0,9832,20160309043039,100000277,7510,65313967,19,6,332,440619,10,10,90418224,20160310192032,20160310192032,772,19700101010101
18334238644,6,9833,20160309043056,100000277,7510,88250843,1,6,332,440619,1,10,90418224,20160310170432,20160310170432,257,20160309040401
18335075593,0,9833,20160309043139,100000277,7510,37368403,6,6,332,440619,10,10,90418224,20160310171422,20160310171422,1937,19700101010101
18349407641,6,27816,20160309043239,300007807,7510,80694905,1,6,332,440616,8,10,90418225,20160310192032,20160310192032,772,20160309042301
18334554538,6,25744,20160309043239,200000275,7510,75437098,1,6,332,440617,4,15,4011967,20160310170924,20160310170924,2449,20160309035701
18348618939,0,3694,20160309043250,500001654,7511,11462603,1,6,332,440616,10,10,90418225,20160310191552,20160310191552,8849,19700101010101
18348622784,0,4586,20160309043252,700001971,7511,11488122,1,6,332,440616,10,10,90418225,20160310191552,20160310191552,8849,19700101010101
18335090452,0,9833,20160309043317,100000277,7510,68121139,1,6,332,440619,10,10,90418224,20160310171422,20160310171422,1937,19700101010101
18335090881,0,9833,20160309043318,100000277,7510,27621875,1,6,332,440619,10,10,90418224,20160310171422,20160310171422,1937,19700101010101
18335078699,0,9833,20160309043324,100000277,7510,45499460,1,6,332,440619,10,10,90418224,20160310171422,20160310171422,1937,19700101010101
18335090115,6,9834,20160309043327,100000277,7510,45499460,1,6,332,440619,10,11,90418224,20160310171422,20160310171422,1937,20160309043301
18343987177,6,11414,20160309043502,300005132,7511,19257941,1,6,332,440617,12,16,4011967,20160310183110,20160310183110,1282,20160309042501
