BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18336215257,0,5269,20160309011031,100005706,7510,53288569,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336248916,6,107425,20160309011036,300031711,7510,53288569,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011001
18336153423,0,5269,20160309011155,100005706,7511,12640641,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336222160,0,5269,20160309011157,100005706,7510,72992981,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336146925,0,5269,20160309011159,100005706,7510,8576551,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336158841,0,5269,20160309011201,100005706,7510,23802121,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336251411,6,107426,20160309011237,300031711,7510,72992981,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011101
18336224303,0,5269,20160309011321,100005706,7510,38696651,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336156059,0,5269,20160309011322,100005706,7510,38673630,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336156238,0,5269,20160309011323,100005706,7510,37517092,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336222666,0,5269,20160309011324,100005706,7510,35497840,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336158152,0,5269,20160309011326,100005706,7510,42041842,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336263139,6,107427,20160309011330,300031711,7510,37517092,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011301
18336269235,6,107428,20160309011456,300031711,7510,23802121,1,0,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011201
18336253903,6,107429,20160309011521,300031711,7510,38696651,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011301
18336156319,0,5269,20160309011522,100005706,7510,79115099,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336261612,6,107430,20160309011523,300031711,7510,42041842,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011301
18336149962,0,5269,20160309011633,100005706,7510,79065635,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336259419,6,107431,20160309011645,300031711,7510,79115099,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011501
18336249137,6,107432,20160309011908,300031711,7511,12640641,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011101
18336249888,6,107433,20160309011913,300031711,7510,38673630,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011301
18336158313,0,5269,20160309011917,100005706,7510,38731132,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336259728,6,107434,20160309012012,300031711,7510,79065635,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011601
18336255609,6,107435,20160309012041,300031711,7510,35497840,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011301
18336219909,0,5269,20160309012103,100005706,7510,42355247,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336152662,0,5269,20160309012105,100005706,7510,49919501,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336222097,0,5269,20160309012210,100005706,7510,7851640,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336259421,6,107436,20160309012749,300031711,7510,42355247,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309012101
18336253055,6,107437,20160309012751,300031711,7510,38731132,18,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309011901
18336243176,6,107438,20160309012758,300031711,7510,49919501,1,118,33,67623,1,1,6001702,20160310172431,20160310172431,1798,20160309012101
18336152796,0,5269,20160309012758,100005706,7510,66547971,19,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336154605,0,5269,20160309012800,100005706,7510,5060500,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336149881,0,5269,20160309012801,100005706,7510,37652744,18,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336148121,0,5269,20160309012801,100005706,7510,79667206,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336147223,0,5269,20160309012812,100005706,7510,79718452,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336155984,0,5269,20160309013021,100005706,7510,1627063,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
18336154254,0,5269,20160309013022,100005706,7510,80780087,1,118,33,67623,1,1,6001702,20160310171945,20160310171945,1798,19700101010101
