BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18335100613,0,6246,20160309055006,600001745,7510,10126429,1,4,73,430409,1,1,4002568,20160310171422,20160310171422,657,19700101010101
18335099302,0,6246,20160309055007,600001745,7510,53486136,1,4,73,430409,1,1,4002568,20160310171422,20160310171422,657,19700101010101
18348971206,6,103542,20160309055627,600001894,7510,53486136,1,4,73,430409,1,1,4002568,20160310192032,20160310192032,4097,20160309055001
18333892443,6,103543,20160309060205,600001894,7510,10126429,1,0,73,430409,1,1,4002568,20160310170432,20160310170432,4753,20160309055001
18343191589,0,6751,20160309060255,14332,7510,79600298,1,4,73,430410,1,1,4002579,20160310182044,20160310182044,1282,19700101010101
18343544468,0,6751,20160309060435,14332,7510,53252999,1,4,73,430410,1,1,4002579,20160310182542,20160310182542,5380,19700101010101
18343560705,0,6751,20160309060437,14332,7510,79486716,1,4,73,430410,1,1,4002579,20160310182542,20160310182542,5380,19700101010101
18343543725,8,6752,20160309060440,14332,7510,65316404,1,1,73,430410,14,1,4002579,20160310182542,20160310182542,5380,20151111193201
18343553032,0,6752,20160309060440,14332,7510,65316404,1,4,73,430410,1,1,4002579,20160310182542,20160310182542,5380,19700101010101
18343559485,0,6752,20160309060443,14332,7511,18832288,1,4,73,430410,1,1,4002579,20160310182542,20160310182542,5380,19700101010101
18349517135,0,105112,20160309060814,100001211,7510,81944365,1,4,73,430410,1,1,4002579,20160310192032,20160310192032,1793,19700101010101
18349501623,6,105113,20160309060825,100001211,7510,79600298,1,4,73,430410,1,1,4002579,20160310192032,20160310192032,1793,20160309060201
18349486255,6,105114,20160309060828,100001211,7511,18832288,1,4,73,430410,1,1,4002579,20160310192032,20160310192032,1793,20160309060401
18343707787,185,6247,20160309060907,600001745,7510,12679970,7,0,73,430409,0,1,4002568,20160310182542,20160310182542,401,19700101010101
18343692437,0,6247,20160309060909,600001745,7510,47056939,1,4,73,430409,1,1,4002568,20160310182542,20160310182542,401,19700101010101
18343690111,0,3062,20160309061003,300006038,7510,13162149,1,4,73,430416,1,1,4002563,20160310182542,20160310182542,401,19700101010101
18343979608,6,103544,20160309061358,600001894,7510,47056939,1,4,73,430409,1,1,4002568,20160310183110,20160310183110,2052,20160309060901
18343093520,0,6247,20160309061559,600001745,7510,42408916,18,4,73,430409,1,1,4002568,20160310182044,20160310182044,401,19700101010101
18333699658,0,4585,20160309061620,100000220,7510,62206993,1,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18333614001,0,4585,20160309061622,100000220,7511,16286320,1,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18343090066,6,105115,20160309061655,100001211,7510,65316404,1,4,73,430410,1,1,4002579,20160310182044,20160310182044,401,20160309060401
18343076985,6,105116,20160309061720,100001211,7510,53252999,1,4,73,430410,1,1,4002579,20160310182044,20160310182044,401,20160309060401
18343186161,6,105117,20160309061721,100001211,7510,79486716,1,4,73,430410,1,1,4002579,20160310182044,20160310182044,4612,20160309060401
18343184784,0,3062,20160309061816,300006038,7510,88996072,1,4,73,430416,1,1,4002563,20160310182044,20160310182044,4612,19700101010101
18343124955,6,52400,20160309061839,300011143,7510,13162149,1,0,73,430416,1,1,4002563,20160310182044,20160310182044,4612,20160309061001
18333556946,0,3062,20160309062003,300006038,7510,88314925,1,4,73,430416,1,1,4002563,20160310165913,20160310165913,6149,19700101010101
18333446420,0,3062,20160309062005,300006038,7510,53568546,1,4,73,430416,1,1,4002563,20160310165913,20160310165913,6149,19700101010101
18333553562,0,3062,20160309062006,300006038,7511,12591436,1,4,73,430416,1,1,4002563,20160310165913,20160310165913,6149,19700101010101
18333527886,0,3062,20160309062013,300006038,7510,71223136,1,4,73,430416,1,1,4002563,20160310165913,20160310165913,6149,19700101010101
18333535005,0,6752,20160309062041,14332,7510,45672333,1,4,73,430410,9,9,4002579,20160310165913,20160310165913,6149,19700101010101
18343074118,6,52401,20160309062142,300011143,7510,88314925,1,4,73,430416,1,1,4002563,20160310182044,20160310182044,1284,20160309062001
18333694259,0,4585,20160309062209,100000220,7510,65581039,1,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18333709655,0,4585,20160309062210,100000220,7510,70179846,6,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18343081615,6,52402,20160309062220,300011143,7510,71223136,1,4,73,430416,1,1,4002563,20160310182044,20160310182044,1284,20160309062001
18334241957,0,4401,20160309062246,300000832,7510,38467985,18,4,73,430418,3,3,4010581,20160310170432,20160310170432,772,19700101010101
18334211475,0,4401,20160309062247,300000832,7510,63763010,1,4,73,430418,3,3,4010581,20160310170432,20160310170432,772,19700101010101
18334172668,0,4401,20160309062351,300000832,7510,72791439,1,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18334173490,0,4401,20160309062353,300000832,7510,42063314,18,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18334238611,0,4401,20160309062354,300000832,7510,37506647,18,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18334235903,0,4401,20160309062355,300000832,7510,9155946,18,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18334123172,0,4401,20160309062357,300000832,7510,37584079,18,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18334179811,0,4401,20160309062403,300000832,7510,38651182,18,4,73,430418,1,1,4010581,20160310170432,20160310170432,772,19700101010101
18333705471,0,4585,20160309062430,100000220,7510,7804076,18,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18333615956,0,4585,20160309062434,100000220,7510,37869550,18,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18334212264,0,4401,20160309062445,300000832,7510,8568947,18,4,73,430418,3,3,4010581,20160310170432,20160310170432,772,19700101010101
18344087013,6,103545,20160309062532,600001894,7510,42408916,18,4,73,430409,1,1,4002568,20160310183110,20160310183110,5380,20160309061501
18344092151,0,6752,20160309062546,14332,7510,48338285,1,4,73,430410,9,9,4002579,20160310183110,20160310183110,5380,19700101010101
18344095052,185,6753,20160309062547,14332,7510,12676431,7,0,73,430410,0,9,4002579,20160310183110,20160310183110,5380,19700101010101
18344101880,6,105118,20160309062553,100001211,7510,45672333,1,4,73,430410,9,9,4002579,20160310183110,20160310183110,5380,20160309062001
18333616273,0,4585,20160309062647,100000220,7510,53460303,1,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18333695309,0,4585,20160309062649,100000220,7510,66793657,19,4,73,430417,1,1,4002570,20160310165913,20160310165913,772,19700101010101
18334238538,8,4402,20160309062656,300000832,7510,52884557,1,4,73,430418,4,4,4010581,20160310170432,20160310170432,772,20160229183301
18334173129,0,4402,20160309062656,300000832,7510,52884557,1,4,73,430418,4,4,4010581,20160310170432,20160310170432,772,19700101010101
18334242932,6,75989,20160309062724,300003077,7510,66793657,19,4,73,430417,1,1,4002570,20160310170432,20160310170432,772,20160309062601
18334180518,6,75990,20160309062730,300003077,7510,37869550,18,4,73,430417,1,1,4002570,20160310170432,20160310170432,772,20160309062401
18334236123,6,75991,20160309062807,300003077,7510,62206993,1,4,73,430417,1,1,4002570,20160310170432,20160310170432,772,20160309061601
18343462205,6,52403,20160309062841,300011143,7510,53568546,1,4,73,430416,1,1,4002563,20160310182542,20160310182542,258,20160309062001
18343457561,6,52404,20160309062846,300011143,7510,88996072,1,4,73,430416,1,1,4002563,20160310182542,20160310182542,258,20160309061801
18343463305,6,52405,20160309062910,300011143,7511,12591436,1,4,73,430416,1,1,4002563,20160310182542,20160310182542,258,20160309062001
18334235042,0,4402,20160309062957,300000832,7510,64857602,19,4,73,430418,5,5,4010581,20160310170432,20160310170432,772,19700101010101
18334244474,6,53791,20160309063051,100006059,7510,38651182,18,4,73,430418,1,5,4010581,20160310170432,20160310170432,772,20160309062401
18334242634,6,53792,20160309063058,100006059,7510,37506647,18,4,73,430418,1,5,4010581,20160310170432,20160310170432,772,20160309062301
18334122213,6,53793,20160309063100,100006059,7510,37584079,18,4,73,430418,1,5,4010581,20160310170432,20160310170432,772,20160309062301
18334173236,6,53795,20160309063101,100006059,7510,72791439,1,4,73,430418,1,5,4010581,20160310170432,20160310170432,772,20160309062301
