BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18342953915,0,5646,20160309041507,400000224,7510,52095505,1,2,534,430226,15,15,4004697,20160310182044,20160310182044,773,19700101010101
18342958682,0,5646,20160309041509,400000224,7510,71459132,1,2,534,430226,15,15,4004697,20160310182044,20160310182044,773,19700101010101
18342952340,0,5646,20160309041511,400000224,7510,3191070,1,2,534,430226,15,15,4004697,20160310182044,20160310182044,773,19700101010101
18343595732,0,5646,20160309041823,400000224,7510,65864638,19,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343596730,0,5646,20160309041824,400000224,7510,46507806,1,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343590758,0,5646,20160309041827,400000224,7510,75394858,1,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343597850,0,5646,20160309041829,400000224,7510,78803915,1,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343586335,0,5646,20160309041831,400000224,7510,42254150,18,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343608825,0,5646,20160309041832,400000224,7510,83874705,1,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343607499,0,5646,20160309041833,400000224,7511,16890978,1,2,534,430226,14,14,4004697,20160310182542,20160310182542,4612,19700101010101
18343270430,0,5646,20160309041835,400000224,7510,33478312,1,2,534,430226,14,14,4004697,20160310182044,20160310182044,1681,19700101010101
18343222054,0,5646,20160309041836,400000224,7510,32956310,1,2,534,430226,14,14,4004697,20160310182044,20160310182044,1681,19700101010101
18343221420,0,5646,20160309041838,400000224,7511,16996184,1,2,534,430226,14,14,4004697,20160310182044,20160310182044,1681,19700101010101
18333949194,0,5646,20160309042103,400000224,7510,51916733,1,2,534,430226,14,14,4004697,20160310170432,20160310170432,5380,19700101010101
18333942925,0,5646,20160309042105,400000224,7510,69200901,1,2,534,430226,14,14,4004697,20160310170432,20160310170432,5380,19700101010101
18333945274,0,5646,20160309042107,400000224,7511,15366027,1,2,534,430226,14,14,4004697,20160310170432,20160310170432,5380,19700101010101
18333939897,0,5646,20160309042108,400000224,7510,45386613,1,2,534,430226,14,14,4004697,20160310170432,20160310170432,5380,19700101010101
18333955511,0,5646,20160309042110,400000224,7511,20255868,1,2,534,430226,14,14,4004697,20160310170432,20160310170432,5380,19700101010101
18335846667,6,98996,20160309042231,300002028,7511,16996184,1,2,534,430226,14,13,4004697,20160310171945,20160310171945,657,20160309041801
18334506327,6,98997,20160309042332,300002028,7511,20255868,1,2,534,430226,14,13,4004697,20160310170924,20160310170924,2449,20160309042101
18336573870,6,98998,20160309042655,300002028,7510,52095505,1,2,534,430226,15,12,4004697,20160310172431,20160310172431,4097,20160309041501
18336569547,6,98999,20160309042701,300002028,7510,71459132,1,2,534,430226,15,12,4004697,20160310172431,20160310172431,4097,20160309041501
18336564621,0,5646,20160309042727,400000224,7510,42710896,1,2,534,430226,12,12,4004697,20160310172431,20160310172431,4097,19700101010101
18336581945,0,5646,20160309042728,400000224,7510,8705816,18,2,534,430226,12,12,4004697,20160310172431,20160310172431,4097,19700101010101
18349551424,0,5646,20160309042729,400000224,7510,6047776,1,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18349591473,0,5646,20160309042730,400000224,7510,10370359,1,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18349589599,0,5646,20160309042731,400000224,7510,86841609,1,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18349592084,0,5646,20160309042732,400000224,7510,38672244,18,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18349598739,0,5646,20160309042734,400000224,7510,72048307,1,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18349597965,0,5646,20160309042736,400000224,7510,42199693,18,2,534,430226,12,12,4004697,20160310192432,20160310192432,5124,19700101010101
18348609366,6,99000,20160309043026,300002028,7510,42254150,18,2,534,430226,14,10,4004697,20160310191552,20160310191552,8849,20160309041801
18342832193,6,99001,20160309043043,300002028,7510,3191070,1,0,534,430226,15,10,4004697,20160310182044,20160310182044,2052,20160309041501
18348611547,0,5646,20160309043045,400000224,7510,19319396,1,2,534,430226,10,10,4004697,20160310191552,20160310191552,8849,19700101010101
18348606602,0,5646,20160309043047,400000224,7510,79751216,1,2,534,430226,10,10,4004697,20160310191552,20160310191552,8849,19700101010101
18348628815,0,5646,20160309043052,400000224,7510,38730642,18,2,534,430226,10,10,4004697,20160310191552,20160310191552,8849,19700101010101
18348606559,0,5646,20160309043054,400000224,7510,7811425,18,2,534,430226,10,10,4004697,20160310191552,20160310191552,8849,19700101010101
18348616650,0,5646,20160309043055,400000224,7510,42025676,18,2,534,430226,10,10,4004697,20160310191552,20160310191552,8849,19700101010101
18335084268,6,99002,20160309043304,300002028,7510,42199693,18,2,534,430226,12,9,4004697,20160310171422,20160310171422,1937,20160309042701
18335074887,6,99003,20160309043309,300002028,7510,33478312,1,2,534,430226,14,9,4004697,20160310171422,20160310171422,1937,20160309041801
18335084394,6,99004,20160309043315,300002028,7510,75394858,1,2,534,430226,14,9,4004697,20160310171422,20160310171422,1937,20160309041801
18335061147,6,99005,20160309043330,300002028,7510,83874705,1,2,534,430226,14,9,4004697,20160310171422,20160310171422,1937,20160309041801
18334855519,6,99006,20160309043432,300002028,7510,10370359,1,0,534,430226,12,9,4004697,20160310170924,20160310170924,5380,20160309042701
18334798296,6,99007,20160309043434,300002028,7510,32956310,1,2,534,430226,14,9,4004697,20160310170924,20160310170924,5380,20160309041801
18334811131,6,99008,20160309043435,300002028,7510,86841609,1,2,534,430226,12,9,4004697,20160310170924,20160310170924,5380,20160309042701
18334814881,6,99009,20160309043436,300002028,7510,42710896,1,2,534,430226,12,9,4004697,20160310170924,20160310170924,5380,20160309042701
18342880883,0,5646,20160309043439,400000224,7510,48597398,1,2,534,430226,9,9,4004697,20160310182044,20160310182044,772,19700101010101
18334865868,6,99010,20160309043442,300002028,7510,6047776,1,0,534,430226,12,9,4004697,20160310170924,20160310170924,5380,20160309042701
18334862726,6,99011,20160309043450,300002028,7510,19319396,1,0,534,430226,10,9,4004697,20160310170924,20160310170924,5380,20160309043001
18334798363,6,99012,20160309043454,300002028,7510,79751216,1,2,534,430226,10,9,4004697,20160310170924,20160310170924,5380,20160309043001
18342867054,6,99013,20160309043501,300002028,7511,16890978,1,2,534,430226,14,9,4004697,20160310182044,20160310182044,772,20160309041801
18342886162,6,99014,20160309043540,300002028,7510,8705816,18,0,534,430226,12,9,4004697,20160310182044,20160310182044,772,20160309042701
18342885012,6,99015,20160309043543,300002028,7510,78803915,1,2,534,430226,14,9,4004697,20160310182044,20160310182044,772,20160309041801
18342884181,6,99016,20160309043554,300002028,7510,42025676,18,2,534,430226,10,9,4004697,20160310182044,20160310182044,772,20160309043001
18348856297,0,5646,20160309043631,400000224,7510,71908423,1,2,534,430226,9,9,4004697,20160310191552,20160310191552,773,19700101010101
18344351043,6,99017,20160309043632,300002028,7510,7811425,18,0,534,430226,10,9,4004697,20160310183110,20160310183110,772,20160309043001
18344319252,6,99018,20160309043634,300002028,7510,38730642,18,2,534,430226,10,9,4004697,20160310183110,20160310183110,772,20160309043001
18348854984,0,5646,20160309043636,400000224,7510,72118949,1,2,534,430226,9,9,4004697,20160310191552,20160310191552,773,19700101010101
18344423703,6,99019,20160309043637,300002028,7510,38672244,18,2,534,430226,12,9,4004697,20160310183110,20160310183110,772,20160309042701
18344319339,0,5646,20160309043637,400000224,7510,74158158,1,2,534,430226,9,9,4004697,20160310183110,20160310183110,772,19700101010101
18344323858,0,5646,20160309043639,400000224,7510,5674342,1,2,534,430226,9,9,4004697,20160310183110,20160310183110,772,19700101010101
18343395532,6,99020,20160309043754,300002028,7510,51916733,1,2,534,430226,14,8,4004697,20160310182542,20160310182542,773,20160309042101
18343398369,6,99021,20160309043807,300002028,7510,46507806,1,2,534,430226,14,8,4004697,20160310182542,20160310182542,773,20160309041801
18343395238,6,99022,20160309043814,300002028,7510,69200901,1,2,534,430226,14,8,4004697,20160310182542,20160310182542,773,20160309042101
18334456894,0,5646,20160309043831,400000224,7510,42032859,18,2,534,430226,8,8,4004697,20160310170924,20160310170924,2193,19700101010101
18334455264,0,5646,20160309043833,400000224,7510,82279057,1,2,534,430226,8,8,4004697,20160310170924,20160310170924,2193,19700101010101
