BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18339977268,185,89860,20160309052646,600000538,7510,12669229,7,0,56,930039,0,1,9013372,20160310175730,20160310175730,6408,19700101010101
18339984989,0,7812,20160309053753,300010186,7510,48783670,1,0,56,930056,15,15,9013351,20160310175730,20160310175730,6408,19700101010101
18339993340,0,7812,20160309053756,300010186,7510,74119890,1,0,56,930056,15,15,9013351,20160310175730,20160310175730,6408,19700101010101
18339993724,0,7812,20160309053757,300010186,7510,36904214,1,0,56,930056,15,15,9013351,20160310175730,20160310175730,6408,19700101010101
18339981660,0,7812,20160309054031,300010186,7510,1485807,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339978943,0,7812,20160309054033,300010186,7510,4691798,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339988091,185,7813,20160309054034,300010186,7510,12597298,7,0,56,930056,0,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339981404,0,7813,20160309054036,300010186,7510,35617696,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339992724,0,7813,20160309054038,300010186,7510,998792,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339994323,0,7813,20160309054040,300010186,7510,64492419,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18339987259,0,7813,20160309054042,300010186,7510,49561940,1,0,56,930056,14,14,9013351,20160310175730,20160310175730,6408,19700101010101
18340978635,0,8298,20160309054109,300008915,7510,54453487,1,0,56,930057,15,15,9013393,20160310180232,20160310180232,6408,19700101010101
18340965014,0,8298,20160309054112,300008915,7510,88073189,1,0,56,930057,15,15,9013393,20160310180232,20160310180232,6408,19700101010101
18339982753,0,8816,20160309054155,700000877,7510,47080432,1,0,56,930039,1,1,9017229,20160310175730,20160310175730,6408,19700101010101
18339991122,0,8816,20160309054202,700000877,7510,74585018,1,0,56,930039,1,1,9017229,20160310175730,20160310175730,6408,19700101010101
18340966636,0,8298,20160309054207,300008915,7510,44479467,1,0,56,930057,14,14,9013393,20160310180232,20160310180232,6408,19700101010101
18339987040,0,8816,20160309054333,700000877,7510,63014612,1,0,56,930039,2,2,9017229,20160310175730,20160310175730,6408,19700101010101
18339992905,0,8816,20160309054335,700000877,7510,1038513,1,0,56,930039,2,2,9017229,20160310175730,20160310175730,6408,19700101010101
18339992594,0,7813,20160309054356,300010186,7510,54531760,1,0,56,930056,12,12,9013351,20160310175730,20160310175730,6408,19700101010101
18339982732,6,82046,20160309054358,200000098,7510,74119890,1,0,56,930056,15,12,9013351,20160310175730,20160310175730,6408,20160309053701
18339979888,6,89861,20160309054402,600000538,7510,74585018,1,0,56,930039,1,4,9017229,20160310175730,20160310175730,6408,20160309054201
18339991127,6,82047,20160309054407,200000098,7510,36904214,1,0,56,930056,15,12,9013351,20160310175730,20160310175730,6408,20160309053701
18339984508,6,8817,20160309054439,700000877,7510,26244713,1,0,56,930039,2,4,9017229,20160310175730,20160310175730,6408,20160309054601
18340940568,0,8298,20160309054502,300008915,7510,53005497,1,0,56,930057,14,14,9013393,20160310180232,20160310180232,6408,19700101010101
18340975733,0,8298,20160309054503,300008915,7510,41204059,81,0,56,930057,14,14,9013393,20160310180232,20160310180232,6408,19700101010101
18339994298,0,8817,20160309054519,700000877,7511,15969888,1,0,56,930039,4,4,9017229,20160310175730,20160310175730,6408,19700101010101
18339985997,6,89862,20160309054556,600000538,7510,47080432,1,0,56,930039,1,4,9017229,20160310175730,20160310175730,6408,20160309054101
18339992851,0,8816,20160309054617,700000877,7510,26244713,1,0,56,930039,2,2,9017229,20160310175730,20160310175730,6408,19700101010101
18339947475,0,8816,20160309054728,700000877,7510,36538829,1,0,56,930039,3,3,9017229,20160310175730,20160310175730,6408,19700101010101
18339980011,6,82048,20160309054821,200000098,7510,998792,1,0,56,930056,14,11,9013351,20160310175730,20160310175730,6408,20160309054001
18340939781,0,8298,20160309054832,300008915,7511,17132685,1,0,56,930057,12,12,9013393,20160310180232,20160310180232,6408,19700101010101
18340973804,0,8298,20160309054834,300008915,7511,17553310,1,0,56,930057,12,12,9013393,20160310180232,20160310180232,6408,19700101010101
18339983597,185,82049,20160309054844,200000098,7510,12597298,7,0,56,930056,0,11,9013351,20160310175730,20160310175730,6408,19700101010101
18340335330,6,82050,20160309055046,200000098,7510,4691798,1,0,56,930056,14,10,9013351,20160310175730,20160310175730,6408,20160309054001
18340354785,0,7813,20160309055227,300010186,7510,5450390,1,0,56,930056,10,10,9013351,20160310175730,20160310175730,6408,19700101010101
18339981350,0,9163,20160309055248,12369,7510,5795095,1,0,56,930040,2,2,9013349,20160310175730,20160310175730,6408,19700101010101
18340345558,6,82051,20160309055321,200000098,7510,48783670,1,0,56,930056,15,9,9013351,20160310175730,20160310175730,6408,20160309053701
18340935871,6,90348,20160309055407,100004211,7510,53005497,1,0,56,930057,14,10,9013393,20160310180232,20160310180232,6408,20160309054501
18341227827,6,84409,20160309055409,300000489,7510,43268491,1,0,56,930036,1,3,9013379,20160310180232,20160310180232,6296,20160309060101
18339981021,0,9163,20160309055431,12369,7510,81324675,19,0,56,930040,3,3,9013349,20160310175730,20160310175730,6408,19700101010101
18339947760,0,9163,20160309055434,12369,7510,32323459,1,0,56,930040,3,3,9013349,20160310175730,20160310175730,6408,19700101010101
18340355572,6,82052,20160309055444,200000098,7510,49561940,1,0,56,930056,14,9,9013351,20160310175730,20160310175730,6408,20160309054001
18340352333,0,7813,20160309055530,300010186,7511,16444272,1,0,56,930056,9,9,9013351,20160310175730,20160310175730,6408,19700101010101
18340961871,0,8298,20160309055546,300008915,7510,53596717,1,0,56,930057,10,10,9013393,20160310180232,20160310180232,6408,19700101010101
18339992866,0,9163,20160309055546,12369,7511,12146464,1,0,56,930040,3,3,9013349,20160310175730,20160310175730,6408,19700101010101
18340265405,6,82053,20160309055603,200000098,7510,64492419,1,0,56,930056,14,8,9013351,20160310175730,20160310175730,6408,20160309054001
18340343793,6,82054,20160309055620,200000098,7510,1485807,1,0,56,930056,14,8,9013351,20160310175730,20160310175730,6408,20160309054001
18341231506,185,91971,20160309055705,300018031,7510,12666004,7,0,56,930022,0,1,9013356,20160310180232,20160310180232,6296,19700101010101
18340353700,185,7814,20160309055710,300010186,7510,12678911,7,0,56,930056,0,8,9013351,20160310175730,20160310175730,6408,19700101010101
18340343783,0,7814,20160309055711,300010186,7510,87279025,1,0,56,930056,6,6,9013351,20160310175730,20160310175730,6408,19700101010101
18340354827,0,7814,20160309055713,300010186,7510,35487784,1,0,56,930056,6,6,9013351,20160310175730,20160310175730,6408,19700101010101
