BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18333140325,0,10364,20160309051117,600000822,7510,52868317,1,1,481,610131,18,18,6000111,20160310165913,20160310165913,2310,19700101010101
18333151155,0,10364,20160309051119,600000822,7510,34522128,1,1,481,610131,18,18,6000111,20160310165913,20160310165913,2310,19700101010101
18333150559,0,10364,20160309051120,600000822,7510,49796002,1,1,481,610131,18,18,6000111,20160310165913,20160310165913,2310,19700101010101
18333149233,0,10364,20160309051122,600000822,7510,71335323,1,1,481,610131,18,18,6000111,20160310165913,20160310165913,2310,19700101010101
18333146952,0,10364,20160309051434,600000822,7510,84357158,1,1,481,610131,17,17,6000111,20160310165913,20160310165913,2310,19700101010101
18333152784,0,10364,20160309051436,600000822,7510,48195493,1,1,481,610131,17,17,6000111,20160310165913,20160310165913,2310,19700101010101
18333143693,0,10364,20160309051553,600000822,7510,81265456,1,1,481,610131,16,16,6000111,20160310165913,20160310165913,2310,19700101010101
18333138009,0,10364,20160309051554,600000822,7510,88095103,1,1,481,610131,16,16,6000111,20160310165913,20160310165913,2310,19700101010101
18333137857,185,10365,20160309051723,600000822,7510,12657161,7,0,481,610131,0,16,6000111,20160310165913,20160310165913,2310,19700101010101
18333141627,0,10365,20160309051724,600000822,7510,4691798,1,1,481,610131,16,16,6000111,20160310165913,20160310165913,2310,19700101010101
18333155128,0,10365,20160309051726,600000822,7510,54443919,1,1,481,610131,16,16,6000111,20160310165913,20160310165913,2310,19700101010101
18333154943,6,10366,20160309052051,600000822,7510,84357158,1,1,481,610131,17,14,6000111,20160310165913,20160310165913,2310,20160309051401
18333153583,6,10367,20160309052103,600000822,7510,48195493,1,1,481,610131,17,14,6000111,20160310165913,20160310165913,2310,20160309051401
18333147860,6,10368,20160309052109,600000822,7510,81265456,1,1,481,610131,16,14,6000111,20160310165913,20160310165913,2310,20160309051501
18333153697,185,10369,20160309052331,600000822,7510,12586807,7,0,481,610131,0,14,6000111,20160310165913,20160310165913,2310,19700101010101
18333153723,6,104552,20160309052420,16562,7510,52868317,1,1,481,610131,18,14,6000111,20160310165913,20160310165913,2310,20160309051101
