BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,UP_TIME
18344239660,0,3776,20160309051954,600000155,7510,1013762,1,3,323,370324,1,1,3011085,20160310183110,20160310183110,1174,19700101010101
18344235471,0,3776,20160309052131,600000155,7510,81909640,1,3,323,370324,2,2,3011085,20160310183110,20160310183110,1174,19700101010101
18344231116,0,3776,20160309052132,600000155,7510,46249618,1,3,323,370324,2,2,3011085,20160310183110,20160310183110,1174,19700101010101
18344243821,0,3776,20160309052134,600000155,7510,45562004,1,3,323,370324,2,2,3011085,20160310183110,20160310183110,1174,19700101010101
18344224059,0,3776,20160309052700,600000155,7510,1080681,1,3,323,370324,4,4,3011085,20160310183110,20160310183110,1174,19700101010101
18344236590,0,3776,20160309052702,600000155,7510,81573213,1,3,323,370324,4,4,3011085,20160310183110,20160310183110,1174,19700101010101
18344249121,0,4831,20160309052830,300026392,7510,49240933,1,3,323,370320,1,1,3011695,20160310183110,20160310183110,1174,19700101010101
18344246059,0,4831,20160309052842,300026392,7510,48369569,1,3,323,370320,1,1,3011695,20160310183110,20160310183110,1174,19700101010101
18344247017,0,2959,20160309053100,300026404,7510,37203911,6,3,323,370337,21,21,3011087,20160310183110,20160310183110,1174,19700101010101
18344241488,0,4831,20160309053113,300026392,7510,50823682,1,3,323,370320,2,2,3011695,20160310183110,20160310183110,1174,19700101010101
18344238652,0,4831,20160309053114,300026392,7510,83020174,1,3,323,370320,2,2,3011695,20160310183110,20160310183110,1174,19700101010101
18344239348,0,4831,20160309053116,300026392,7510,74005373,1,3,323,370320,2,2,3011695,20160310183110,20160310183110,1174,19700101010101
18344251185,0,4831,20160309053117,300026392,7510,39735592,1,3,323,370320,2,2,3011695,20160310183110,20160310183110,1174,19700101010101
18344227821,0,4831,20160309053119,300026392,7511,15528504,1,3,323,370320,2,2,3011695,20160310183110,20160310183110,1174,19700101010101
18349510452,0,4831,20160309053119,300026392,7511,15528504,1,3,323,370320,2,2,3011695,20160310192032,20160310192032,5009,19700101010101
18349502755,0,4831,20160309053122,300026392,7510,1172492,1,3,323,370320,2,2,3011695,20160310192032,20160310192032,5009,19700101010101
18344237045,0,3776,20160309053128,600000155,7510,41422055,81,3,323,370324,6,6,3011085,20160310183110,20160310183110,1174,19700101010101
18344234289,185,3777,20160309053131,600000155,7510,12687628,7,0,323,370324,0,6,3011085,20160310183110,20160310183110,1174,19700101010101
18344236753,0,3777,20160309053259,600000155,7510,45263873,1,3,323,370324,6,6,3011085,20160310183110,20160310183110,1174,19700101010101
18344658051,6,65395,20160309053346,400002475,7510,45562004,1,3,323,370324,2,6,3011085,20160310183626,20160310183626,1174,20160309052101
18349512030,0,4831,20160309053502,300026392,7510,35365743,1,3,323,370320,3,3,3011695,20160310192032,20160310192032,5009,19700101010101
18349461762,0,4831,20160309053504,300026392,7510,34140847,19,3,323,370320,3,3,3011695,20160310192032,20160310192032,5009,19700101010101
18349457227,185,4832,20160309053505,300026392,7510,12591053,7,0,323,370320,0,3,3011695,20160310192032,20160310192032,5009,19700101010101
18343912689,0,4832,20160309053516,300026392,7510,46907402,1,3,323,370320,3,3,3011695,20160310182542,20160310182542,4097,19700101010101
18343910328,0,4832,20160309053528,300026392,7510,48506536,1,3,323,370320,3,3,3011695,20160310182542,20160310182542,4097,19700101010101
18343916124,185,4833,20160309053637,300026392,7510,12500093,7,0,323,370320,0,4,3011695,20160310182542,20160310182542,4097,19700101010101
18343914784,0,4833,20160309053639,300026392,7510,43750687,1,3,323,370320,4,4,3011695,20160310182542,20160310182542,4097,19700101010101
18343911305,0,4833,20160309053640,300026392,7510,79496170,1,3,323,370320,4,4,3011695,20160310182542,20160310182542,4097,19700101010101
18344239709,0,6963,20160309053657,300026333,7510,49090639,1,3,323,370333,1,1,3011110,20160310183110,20160310183110,1174,19700101010101
18344188149,0,6963,20160309053658,300026333,7510,47250424,1,3,323,370333,1,1,3011110,20160310183110,20160310183110,1174,19700101010101
18344231104,0,3777,20160309053815,600000155,7511,15968981,1,3,323,370324,7,7,3011085,20160310183110,20160310183110,1174,19700101010101
