GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
13940379,625,214,20160308051200,20160308060123,花园桥,东直门
79063371,625,212,20160308051300,20160308055406,花园桥,朝阳门
12634230,625,649,20160308051500,20160308055728,花园桥,金台路
54366684,625,559,20160308051600,20160308060825,花园桥,天坛东门
12679974,625,217,20160308051900,20160308055218,花园桥,鼓楼大街
64521549,625,661,20160308052300,20160308061452,花园桥,草房
46510659,625,661,20160308052300,20160308061451,花园桥,草房
4165541,625,208,20160308052500,20160308055316,花园桥,前门
17802651,625,523,20160308052600,20160308062556,花园桥,天通苑
80578828,625,1329,20160308052600,20160308060345,花园桥,上地
46899133,625,9033,20160308052700,20160308062841,花园桥,石榴庄
51210257,625,210,20160308052900,20160308061021,花园桥,北京站
6393529,625,639,20160308053100,20160308055139,花园桥,南锣鼓巷
47335985,625,1351,20160308053200,20160308060859,花园桥,东直门
15475880,625,1033,20160308053400,20160308061607,花园桥,团结湖
12965665,625,1351,20160308053500,20160308060722,花园桥,东直门
39530387,625,1489,20160308053500,20160308063729,花园桥,东湖渠
14260074,625,218,20160308053600,20160308060610,花园桥,积水潭
16619994,625,423,20160308053700,20160308061045,花园桥,北宫门
49799859,625,9629,20160308053900,20160308070732,花园桥,亦庄桥
61884538,625,645,20160308054000,20160308060647,花园桥,东大桥
34304567,625,125,20160308054000,20160308062520,花园桥,四惠东
42878175,625,523,20160308054100,20160308063506,花园桥,天通苑
82961010,625,214,20160308054300,20160308062010,花园桥,东直门
43820728,625,643,20160308054300,20160308061214,花园桥,朝阳门
33234402,625,461,20160308054400,20160308062351,花园桥,北京南站
12595701,625,433,20160308054400,20160308060650,花园桥,海淀黄庄
71743435,625,461,20160308054900,20160308062411,花园桥,北京南站
85402033,625,749,20160308055000,20160308064437,花园桥,百子湾
78264352,625,637,20160308055000,20160308060415,花园桥,北海北
3912047,625,1471,20160308055000,20160308062153,花园桥,金台路
12733385,625,649,20160308055200,20160308062556,花园桥,金台路
65547413,625,819,20160308055200,20160308064620,花园桥,永泰庄
