GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
39276906,9065,637,20160308050100,20160308054105,长春桥,北海北
68894497,9065,425,20160308050900,20160308063217,长春桥,西苑
13760273,9065,657,20160308051600,20160308061544,长春桥,黄渠
19215472,9065,9061,20160308051600,20160308052903,长春桥,慈寿寺
51221763,9065,9625,20160308051800,20160308061905,长春桥,小红门
16895734,9065,9625,20160308051800,20160308061905,长春桥,小红门
50410287,9065,9625,20160308051800,20160308061903,长春桥,小红门
43738381,9065,1029,20160308052000,20160308060101,长春桥,亮马桥
71416786,9065,1043,20160308053500,20160308063133,长春桥,劲松
67578137,9065,565,20160308053500,20160308062122,长春桥,宋家庄
16312020,9065,1027,20160308053700,20160308061135,长春桥,三元桥
30793879,9065,561,20160308053800,20160308063258,长春桥,蒲黄榆
50757303,9065,563,20160308053800,20160308063610,长春桥,刘家窑
66893550,9065,445,20160308054000,20160308060605,长春桥,新街口
82814610,9065,118,20160308054400,20160308061618,长春桥,王府井
70107071,9065,9067,20160308054500,20160308055607,长春桥,火器营
50728702,9065,9704,20160308054500,20160308064315,长春桥,传媒大学
18888567,9065,9704,20160308054500,20160308064310,长春桥,传媒大学
31940598,9065,9704,20160308054500,20160308064313,长春桥,传媒大学
46530476,9065,1043,20160308054500,20160308063802,长春桥,劲松
82708088,9065,1555,20160308054900,20160308070844,长春桥,后沙峪
65748825,9065,9637,20160308054900,20160308070551,长春桥,荣昌东街
15771521,9065,429,20160308055100,20160308061730,长春桥,北京大学东门
71586670,9065,461,20160308055100,20160308063714,长春桥,北京南站
80340541,9065,541,20160308055100,20160308062636,长春桥,和平里北街
45826334,9065,461,20160308055200,20160308062859,长春桥,北京南站
35239647,9065,1547,20160308055400,20160308070341,长春桥,马泉营
12225188,9065,9637,20160308055600,20160308072459,长春桥,荣昌东街
80978108,9065,9639,20160308055800,20160308071329,长春桥,同济南路
69494641,9065,9637,20160308055800,20160308071112,长春桥,荣昌东街
75219995,9065,9025,20160308055800,20160308065223,长春桥,十里河
86064045,9065,9025,20160308055800,20160308065222,长春桥,十里河
53385904,9065,1007,20160308055900,20160308061236,长春桥,知春里
66026242,9065,1019,20160308055900,20160308062351,长春桥,安贞门
71518626,9065,9025,20160308055900,20160308065149,长春桥,十里河
47393358,9065,9025,20160308055900,20160308065224,长春桥,十里河
68717215,9065,1011,20160308060100,20160308062205,长春桥,西土城
16060524,9065,651,20160308060100,20160308064805,长春桥,十里堡
11028946,9065,651,20160308060100,20160308064806,长春桥,十里堡
11949725,9065,435,20160308060200,20160308062151,长春桥,人民大学
23960365,9065,657,20160308060300,20160308065647,长春桥,黄渠
50832142,9065,9523,20160308060400,20160308064726,长春桥,大葆台
19150293,9065,1043,20160308060400,20160308065708,长春桥,劲松
12219718,9065,1043,20160308060400,20160308065710,长春桥,劲松
86843801,9065,9049,20160308060400,20160308062927,长春桥,泥洼
46969862,9065,9025,20160308060400,20160308070042,长春桥,十里河
63051909,9065,1015,20160308060400,20160308062704,长春桥,健德门
60211004,9065,9327,20160308060500,20160308071156,长春桥,高米店南
