GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
46371424,623,112,20160308050800,20160308062402,慈寿寺,木樨地
16275110,623,218,20160308051700,20160308055007,慈寿寺,积水潭
64386443,623,665,20160308051700,20160308062200,慈寿寺,通州北关
51301827,623,9705,20160308051700,20160308061712,慈寿寺,双桥
14745849,623,218,20160308051700,20160308055011,慈寿寺,积水潭
23745327,623,447,20160308051800,20160308054138,慈寿寺,平安里
17552687,623,217,20160308052000,20160308055216,慈寿寺,鼓楼大街
30599856,623,214,20160308052000,20160308060016,慈寿寺,东直门
32776560,623,1485,20160308052200,20160308062330,慈寿寺,阜通
79211413,623,643,20160308052300,20160308055124,慈寿寺,朝阳门
44675149,623,213,20160308052500,20160308060526,慈寿寺,东四十条
72290271,623,551,20160308052900,20160308060304,慈寿寺,灯市口
11704959,623,641,20160308053400,20160308060350,慈寿寺,东四
54606831,623,637,20160308053500,20160308055631,慈寿寺,北海北
19138435,623,559,20160308054700,20160308062853,慈寿寺,天坛东门
70086294,623,1029,20160308054700,20160308062603,慈寿寺,亮马桥
11736434,623,218,20160308054900,20160308061919,慈寿寺,积水潭
17946192,623,663,20160308060100,20160308065324,慈寿寺,物资学院路
43878100,623,9055,20160308060100,20160308061348,慈寿寺,莲花桥
13310212,623,653,20160308060200,20160308064430,慈寿寺,青年路
33818866,623,653,20160308060200,20160308064431,慈寿寺,青年路
75422216,623,9437,20160308060300,20160308073008,慈寿寺,朱辛庄
79627171,623,813,20160308060300,20160308065824,慈寿寺,霍营
70129892,623,665,20160308060300,20160308070202,慈寿寺,通州北关
88651519,623,1563,20160308060500,20160308074900,慈寿寺,俸伯
54640544,623,1489,20160308060500,20160308070037,慈寿寺,东湖渠
79001116,623,1351,20160308060700,20160308064636,慈寿寺,东直门
75284386,623,653,20160308060800,20160308064955,慈寿寺,青年路
83287923,623,1007,20160308060900,20160308062906,慈寿寺,知春里
83577062,623,639,20160308061000,20160308063200,慈寿寺,南锣鼓巷
87760541,623,739,20160308061000,20160308065949,慈寿寺,广渠门内
18460930,623,653,20160308061100,20160308064955,慈寿寺,青年路
47261566,623,1325,20160308061300,20160308063724,慈寿寺,知春路
72236174,623,835,20160308061300,20160308064022,慈寿寺,鼓楼大街
69775588,623,1553,20160308061400,20160308073621,慈寿寺,花梨坎
82039020,623,531,20160308061500,20160308070642,慈寿寺,北苑路北
33168222,623,531,20160308061500,20160308070645,慈寿寺,北苑路北
45529098,623,531,20160308061500,20160308070643,慈寿寺,北苑路北
44109143,623,631,20160308061500,20160308062817,慈寿寺,车公庄西
49673662,623,653,20160308061700,20160308065618,慈寿寺,青年路
72424128,623,641,20160308061700,20160308064248,慈寿寺,东四
82503070,623,118,20160308061800,20160308065019,慈寿寺,王府井
37485453,623,423,20160308061800,20160308065316,慈寿寺,北宫门
38482251,623,112,20160308062100,20160308064520,慈寿寺,木樨地
7170456,623,114,20160308062100,20160308064615,慈寿寺,复兴门
5053328,623,202,20160308062100,20160308063808,慈寿寺,车公庄
15340549,623,1019,20160308062100,20160308065532,慈寿寺,安贞门
44579914,623,114,20160308062100,20160308064617,慈寿寺,复兴门
46386606,623,755,20160308062100,20160308072105,慈寿寺,欢乐谷景区
89378809,623,925,20160308062200,20160308063844,慈寿寺,白堆子
49656198,623,214,20160308062300,20160308065820,慈寿寺,东直门
16998495,623,118,20160308062300,20160308070006,慈寿寺,王府井
28243996,623,118,20160308062300,20160308070007,慈寿寺,王府井
13174181,623,643,20160308062400,20160308065111,慈寿寺,朝阳门
44675062,623,645,20160308062400,20160308065152,慈寿寺,东大桥
13497439,623,639,20160308062400,20160308064447,慈寿寺,南锣鼓巷
53086554,623,1329,20160308062500,20160308070541,慈寿寺,上地
38652913,623,453,20160308062600,20160308065603,慈寿寺,西单
71379133,623,105,20160308062800,20160308065321,慈寿寺,八角游乐园
53682339,623,9035,20160308062800,20160308070731,慈寿寺,大红门
12671457,623,935,20160308062800,20160308065441,慈寿寺,七里庄
14558668,623,631,20160308063100,20160308064106,慈寿寺,车公庄西
74708340,623,9023,20160308063200,20160308071807,慈寿寺,潘家园
74698724,623,641,20160308063200,20160308070246,慈寿寺,东四
85846635,623,931,20160308063200,20160308065328,慈寿寺,六里桥东
49832182,623,931,20160308063200,20160308065328,慈寿寺,六里桥东
51741737,623,461,20160308063200,20160308071033,慈寿寺,北京南站
12716224,623,208,20160308063300,20160308071108,慈寿寺,前门
46394958,623,637,20160308063300,20160308065254,慈寿寺,北海北
88641326,623,551,20160308063400,20160308070459,慈寿寺,灯市口
13154580,623,9441,20160308063400,20160308071744,慈寿寺,西二旗
17431860,623,535,20160308063400,20160308072010,慈寿寺,惠新西街北口
15093300,623,108,20160308063500,20160308065912,慈寿寺,五棵松
50474780,623,641,20160308063600,20160308070203,慈寿寺,东四
33125973,623,641,20160308063600,20160308070121,慈寿寺,东四
51778455,623,1491,20160308063600,20160308073328,慈寿寺,来广营
3599476,623,215,20160308063600,20160308071101,慈寿寺,雍和宫
87804789,623,112,20160308063700,20160308065702,慈寿寺,木樨地
18462081,623,214,20160308063700,20160308071220,慈寿寺,东直门
60515235,623,657,20160308063800,20160308072705,慈寿寺,黄渠
63478526,623,1007,20160308063800,20160308065731,慈寿寺,知春里
69559806,623,214,20160308063800,20160308071516,慈寿寺,东直门
16860837,623,929,20160308063900,20160308071148,慈寿寺,北京西站
39542446,623,631,20160308063900,20160308065304,慈寿寺,车公庄西
672443,623,557,20160308063900,20160308071931,慈寿寺,磁器口
17055089,623,439,20160308063900,20160308065358,慈寿寺,国家图书馆
5236231,623,451,20160308063900,20160308070650,慈寿寺,灵境胡同
79153967,623,1023,20160308064000,20160308072118,慈寿寺,芍药居
47560629,623,809,20160308064000,20160308074930,慈寿寺,平西府
17853415,623,809,20160308064000,20160308074927,慈寿寺,平西府
18639124,623,105,20160308064000,20160308070701,慈寿寺,八角游乐园
74378485,623,202,20160308064100,20160308065713,慈寿寺,车公庄
22591401,623,1465,20160308064100,20160308073945,慈寿寺,九龙山
7716069,623,433,20160308064100,20160308070123,慈寿寺,海淀黄庄
78061942,623,1015,20160308064100,20160308071051,慈寿寺,健德门
74944736,623,545,20160308064200,20160308071446,慈寿寺,北新桥
45718293,623,637,20160308064200,20160308065943,慈寿寺,北海北
53426730,623,9441,20160308064200,20160308072304,慈寿寺,西二旗
28120278,623,209,20160308064200,20160308072302,慈寿寺,崇文门
15340538,623,9067,20160308064200,20160308065250,慈寿寺,火器营
12288743,623,1003,20160308064300,20160308070209,慈寿寺,苏州街
39979457,623,1479,20160308064300,20160308072853,慈寿寺,将台
21790756,623,207,20160308064300,20160308070825,慈寿寺,和平门
45718831,623,663,20160308064300,20160308073454,慈寿寺,物资学院路
51235110,623,461,20160308064300,20160308071813,慈寿寺,北京南站
12287879,623,1013,20160308064400,20160308071924,慈寿寺,牡丹园
81553343,623,1013,20160308064400,20160308071248,慈寿寺,牡丹园
39939745,623,125,20160308064400,20160308073527,慈寿寺,四惠东
46216424,623,1329,20160308064500,20160308072106,慈寿寺,上地
74152807,623,651,20160308064500,20160308072446,慈寿寺,十里堡
16563449,623,1325,20160308064500,20160308071049,慈寿寺,知春路
74152806,623,635,20160308064500,20160308070433,慈寿寺,平安里
42025160,623,927,20160308064500,20160308065929,慈寿寺,军事博物馆
50855922,623,637,20160308064500,20160308070454,慈寿寺,北海北
79972800,623,203,20160308064600,20160308070517,慈寿寺,阜成门
8246435,623,631,20160308064600,20160308065828,慈寿寺,车公庄西
31549119,623,663,20160308064600,20160308074056,慈寿寺,物资学院路
44624352,623,1333,20160308064600,20160308073623,慈寿寺,龙泽
79317135,623,214,20160308064600,20160308072606,慈寿寺,东直门
3551719,623,122,20160308064600,20160308072516,慈寿寺,国贸
