GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
27597665,439,103,20160308050700,20160308061210,国家图书馆,苹果园
89717821,439,119,20160308050800,20160308055119,国家图书馆,东单
44816786,439,210,20160308050800,20160308055123,国家图书馆,北京站
85962126,439,1449,20160308050900,20160308055122,国家图书馆,永定门外
54587338,439,9708,20160308051000,20160308062604,国家图书馆,通州北苑
70085927,439,9035,20160308051300,20160308060106,国家图书馆,大红门
63927466,439,9035,20160308051500,20160308060122,国家图书馆,大红门
43163101,439,9035,20160308051500,20160308060124,国家图书馆,大红门
83806768,439,9035,20160308051500,20160308060122,国家图书馆,大红门
15814102,439,931,20160308052000,20160308061429,国家图书馆,六里桥东
52588305,439,461,20160308052200,20160308055522,国家图书馆,北京南站
2323360,439,122,20160308052200,20160308060710,国家图书馆,国贸
46883881,439,1563,20160308052300,20160308071250,国家图书馆,俸伯
65896111,439,9713,20160308052700,20160308072715,国家图书馆,土桥
3289700,439,1025,20160308052700,20160308061550,国家图书馆,太阳宫
74589232,439,9035,20160308053100,20160308061543,国家图书馆,大红门
53080368,439,9035,20160308053500,20160308061538,国家图书馆,大红门
13004987,439,1555,20160308053500,20160308070832,国家图书馆,后沙峪
2054346,439,116,20160308053600,20160308060123,国家图书馆,天安门西
27471313,439,9035,20160308053700,20160308061542,国家图书馆,大红门
7148671,439,212,20160308053800,20160308060418,国家图书馆,朝阳门
49439687,439,9641,20160308053800,20160308065250,国家图书馆,经海路
14822761,439,457,20160308054000,20160308060615,国家图书馆,菜市口
44045102,439,122,20160308054000,20160308062208,国家图书馆,国贸
42957887,439,9331,20160308054400,20160308064241,国家图书馆,清源路
21070665,439,9035,20160308054400,20160308062313,国家图书馆,大红门
18278780,439,441,20160308054700,20160308055514,国家图书馆,动物园
46581695,439,210,20160308054800,20160308062807,国家图书馆,北京站
65488102,439,929,20160308054900,20160308061044,国家图书馆,北京西站
19055442,439,661,20160308054900,20160308064147,国家图书馆,草房
12659367,439,1449,20160308055000,20160308062214,国家图书馆,永定门外
37461989,439,727,20160308055000,20160308062137,国家图书馆,广安门内
50085147,439,9531,20160308055200,20160308065607,国家图书馆,广阳城
27749772,439,943,20160308055200,20160308062754,国家图书馆,丰台科技园
10378052,439,215,20160308055400,20160308061826,国家图书馆,雍和宫
31388572,439,929,20160308055400,20160308061120,国家图书馆,北京西站
5625273,439,929,20160308055500,20160308061025,国家图书馆,北京西站
64347053,439,1479,20160308055600,20160308064505,国家图书馆,将台
54091192,439,929,20160308055700,20160308061844,国家图书馆,北京西站
30511301,439,1453,20160308055700,20160308063341,国家图书馆,蒲黄榆
62694538,439,937,20160308055800,20160308062747,国家图书馆,丰台东大街
13825110,439,725,20160308055900,20160308062544,国家图书馆,达官营
18773191,439,210,20160308055900,20160308064629,国家图书馆,北京站
75233747,439,665,20160308060100,20160308070219,国家图书馆,通州北关
69098461,439,929,20160308060100,20160308061800,国家图书馆,北京西站
71616312,439,929,20160308060200,20160308061809,国家图书馆,北京西站
87851414,439,210,20160308060400,20160308064001,国家图书馆,北京站
61221936,439,931,20160308060400,20160308062642,国家图书馆,六里桥东
12123745,439,753,20160308060600,20160308070245,国家图书馆,南楼梓庄
78856155,439,123,20160308060600,20160308065215,国家图书馆,大望路
63606160,439,105,20160308060700,20160308064301,国家图书馆,八角游乐园
16868878,439,108,20160308060700,20160308063121,国家图书馆,五棵松
60144766,439,459,20160308060800,20160308063252,国家图书馆,陶然亭
44162392,439,931,20160308060800,20160308062621,国家图书馆,六里桥东
799349,439,9335,20160308060900,20160308070722,国家图书馆,黄村火车站
47215395,439,1033,20160308060900,20160308072604,国家图书馆,团结湖
51273652,439,1351,20160308061000,20160308064211,国家图书馆,东直门
15091421,439,210,20160308061000,20160308064607,国家图书馆,北京站
63606589,439,461,20160308061000,20160308064139,国家图书馆,北京南站
88075695,439,9035,20160308061000,20160308065520,国家图书馆,大红门
46470510,439,441,20160308061200,20160308061818,国家图书馆,动物园
69758973,439,931,20160308061200,20160308063337,国家图书馆,六里桥东
6146810,439,431,20160308061200,20160308062555,国家图书馆,中关村
54361252,439,433,20160308061200,20160308062340,国家图书馆,海淀黄庄
54281984,439,1453,20160308061300,20160308065153,国家图书馆,蒲黄榆
25196869,439,461,20160308061300,20160308064110,国家图书馆,北京南站
43043822,439,819,20160308061300,20160308070151,国家图书馆,永泰庄
19113731,439,9323,20160308061400,20160308065549,国家图书馆,西红门
20080764,439,645,20160308061400,20160308064559,国家图书馆,东大桥
51740738,439,925,20160308061500,20160308062436,国家图书馆,白堆子
