GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
62213653,627,218,20160308051800,20160308055021,白石桥南,积水潭
30838862,627,218,20160308051800,20160308055019,白石桥南,积水潭
48966051,627,218,20160308051900,20160308055016,白石桥南,积水潭
14000466,627,218,20160308051900,20160308055021,白石桥南,积水潭
81778743,627,203,20160308051900,20160308054208,白石桥南,阜成门
43142828,627,539,20160308052100,20160308060459,白石桥南,和平西桥
19116125,627,559,20160308052800,20160308060444,白石桥南,天坛东门
65503987,627,1533,20160308053200,20160308062609,白石桥南,安立路
75261726,627,114,20160308053700,20160308055203,白石桥南,复兴门
49792410,627,9321,20160308053800,20160308062810,白石桥南,新宫
18447740,627,441,20160308054300,20160308060115,白石桥南,动物园
12638441,627,207,20160308054400,20160308060819,白石桥南,和平门
44901479,627,209,20160308054700,20160308062609,白石桥南,崇文门
37320631,627,1039,20160308055000,20160308062407,白石桥南,国贸
86987744,627,210,20160308055000,20160308062726,白石桥南,北京站
78385013,627,9541,20160308055400,20160308070759,白石桥南,苏庄
51726519,627,643,20160308055600,20160308061809,白石桥南,朝阳门
60500847,627,825,20160308055600,20160308063952,白石桥南,奥林匹克公园
89495037,627,1561,20160308055700,20160308074028,白石桥南,顺义
39041233,627,122,20160308055800,20160308063118,白石桥南,国贸
20362007,627,212,20160308060100,20160308062717,白石桥南,朝阳门
48492575,627,461,20160308060500,20160308063526,白石桥南,北京南站
20137294,627,9035,20160308060600,20160308065109,白石桥南,大红门
27664652,627,529,20160308060600,20160308065805,白石桥南,立水桥南
86549680,627,1351,20160308060600,20160308064128,白石桥南,东直门
75777398,627,929,20160308060700,20160308062725,白石桥南,北京西站
24568986,627,203,20160308060800,20160308062302,白石桥南,阜成门
53353158,627,217,20160308060900,20160308063119,白石桥南,鼓楼大街
14515229,627,9625,20160308061000,20160308070142,白石桥南,小红门
13866856,627,9059,20160308061200,20160308062523,白石桥南,西钓鱼台
51566741,627,210,20160308061300,20160308065111,白石桥南,北京站
19020528,627,210,20160308061300,20160308065109,白石桥南,北京站
