GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
69142856,9063,737,20160310050000,20160310060235,车道沟,磁器口
52059564,9063,933,20160310050100,20160310052043,车道沟,六里桥
5057870,9063,933,20160310050100,20160310052047,车道沟,六里桥
11082142,9063,531,20160310050300,20160310055929,车道沟,北苑路北
75770380,9063,929,20160310050800,20160310054214,车道沟,北京西站
52433510,9063,9029,20160310051000,20160310055621,车道沟,成寿寺
43538798,9063,118,20160310051500,20160310055426,车道沟,王府井
5821746,9063,1341,20160310051800,20160310060858,车道沟,北苑
12289866,9063,1039,20160310052100,20160310061054,车道沟,国贸
12653212,9063,531,20160310052200,20160310060606,车道沟,北苑路北
71217819,9063,1029,20160310052300,20160310060500,车道沟,亮马桥
50260582,9063,124,20160310052300,20160310060905,车道沟,四惠
87203541,9063,929,20160310052400,20160310054657,车道沟,北京西站
79749536,9063,119,20160310052500,20160310060315,车道沟,东单
43997520,9063,9633,20160310052800,20160310064241,车道沟,万源街
45852514,9063,9035,20160310053000,20160310060802,车道沟,大红门
51224241,9063,9025,20160310053500,20160310062752,车道沟,十里河
4809403,9063,9623,20160310053500,20160310062935,车道沟,肖村
89364108,9063,9025,20160310053500,20160310062750,车道沟,十里河
47023428,9063,9025,20160310053500,20160310062749,车道沟,十里河
12409446,9063,1013,20160310053600,20160310060105,车道沟,牡丹园
46782396,9063,461,20160310053600,20160310062046,车道沟,北京南站
31133401,9063,1029,20160310053700,20160310061857,车道沟,亮马桥
60181575,9063,1013,20160310053700,20160310060112,车道沟,牡丹园
15340910,9063,461,20160310053700,20160310062105,车道沟,北京南站
45089305,9063,9705,20160310054000,20160310065218,车道沟,双桥
16631325,9063,9441,20160310054300,20160310062114,车道沟,西二旗
14618895,9063,1033,20160310054400,20160310063231,车道沟,团结湖
17497846,9063,210,20160310054400,20160310062609,车道沟,北京站
15530271,9063,9065,20160310054700,20160310071528,车道沟,长春桥
82439604,9063,9065,20160310054700,20160310071529,车道沟,长春桥
11782929,9063,461,20160310054800,20160310063212,车道沟,北京南站
54607283,9063,521,20160310054900,20160310064558,车道沟,天通苑北
30965986,9063,108,20160310055000,20160310061122,车道沟,五棵松
16199456,9063,9035,20160310055100,20160310063054,车道沟,大红门
43510718,9063,1553,20160310055100,20160310070445,车道沟,花梨坎
