GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
36071169,9067,9035,20160310050900,20160310055441,火器营,大红门
12097770,9067,1027,20160310051000,20160310054412,火器营,三元桥
17830044,9067,759,20160310051800,20160310063027,火器营,双合
28638481,9067,929,20160310053200,20160310060942,火器营,北京西站
42711834,9067,461,20160310053700,20160310062428,火器营,北京南站
19471526,9067,461,20160310053700,20160310062427,火器营,北京南站
19036813,9067,1027,20160310054400,20160310062017,火器营,三元桥
81498423,9067,121,20160310054500,20160310062712,火器营,永安里
16596617,9067,9037,20160310054600,20160310062539,火器营,角门东
32508593,9067,9025,20160310054700,20160310064444,火器营,十里河
62542642,9067,657,20160310054800,20160310065903,火器营,黄渠
53277425,9067,521,20160310054800,20160310064123,火器营,天通苑北
14618642,9067,1027,20160310055000,20160310062447,火器营,三元桥
16961187,9067,1545,20160310055000,20160310065113,火器营,崔各庄
13250719,9067,423,20160310055000,20160310061646,火器营,北宫门
66218350,9067,531,20160310055000,20160310062959,火器营,北苑路北
45895728,9067,1547,20160310055000,20160310065424,火器营,马泉营
12530226,9067,1351,20160310055100,20160310063131,火器营,东直门
54555693,9067,929,20160310055200,20160310062229,火器营,北京西站
65571007,9067,9059,20160310055200,20160310060426,火器营,西钓鱼台
16534227,9067,116,20160310055400,20160310062304,火器营,天安门西
70416077,9067,1027,20160310055400,20160310062948,火器营,三元桥
87098662,9067,741,20160310055900,20160310065558,火器营,广渠门外
2526302,9067,210,20160310060000,20160310065002,火器营,北京站
46821116,9067,9029,20160310060300,20160310065449,火器营,成寿寺
36602045,9067,939,20160310060400,20160310063653,火器营,丰台南路
14003353,9067,213,20160310060600,20160310065629,火器营,东四十条
14003352,9067,213,20160310060600,20160310065703,火器营,东四十条
88834497,9067,437,20160310060800,20160310062903,火器营,魏公村
2383084,9067,120,20160310060800,20160310065004,火器营,建国门
44122600,9067,823,20160310060800,20160310064031,火器营,森林公园南门
44166055,9067,9635,20160310060900,20160310072009,火器营,荣京东街
30891912,9067,118,20160310060900,20160310064326,火器营,王府井
78884013,9067,559,20160310061000,20160310070631,火器营,天坛东门
11024451,9067,735,20160310061200,20160310070317,火器营,桥湾
83796643,9067,9035,20160310061300,20160310065503,火器营,大红门
72800954,9067,433,20160310061400,20160310062409,火器营,海淀黄庄
2359339,9067,1011,20160310061500,20160310063147,火器营,西土城
15262775,9067,9055,20160310061700,20160310063345,火器营,莲花桥
87726654,9067,113,20160310061700,20160310064301,火器营,南礼士路
88641915,9067,461,20160310061700,20160310070437,火器营,北京南站
16478235,9067,1029,20160310061800,20160310065747,火器营,亮马桥
11462212,9067,935,20160310061800,20160310064701,火器营,七里庄
49627804,9067,651,20160310061800,20160310071144,火器营,十里堡
13102585,9067,1015,20160310061800,20160310064014,火器营,健德门
14618663,9067,827,20160310061900,20160310070010,火器营,奥体中心
13067238,9067,1003,20160310061900,20160310062521,火器营,苏州街
24882027,9067,645,20160310061900,20160310065822,火器营,东大桥
63091262,9067,9637,20160310061900,20160310073404,火器营,荣昌东街
47200085,9067,435,20160310062000,20160310063745,火器营,人民大学
89722842,9067,119,20160310062100,20160310070109,火器营,东单
14689236,9067,1037,20160310062100,20160310070438,火器营,金台夕照
71815066,9067,9641,20160310062300,20160310075311,火器营,经海路
87192327,9067,427,20160310062300,20160310063956,火器营,圆明园
82663529,9067,1033,20160310062300,20160310070250,火器营,团结湖
23921141,9067,9025,20160310062400,20160310072005,火器营,十里河
38820549,9067,1351,20160310062400,20160310070841,火器营,东直门
45981567,9067,122,20160310062500,20160310071319,火器营,国贸
1967026,9067,449,20160310062600,20160310065740,火器营,西四
16020457,9067,461,20160310062600,20160310071150,火器营,北京南站
85213473,9067,9057,20160310062700,20160310064516,火器营,公主坟
51472817,9067,939,20160310062700,20160310065835,火器营,丰台南路
3555201,9067,433,20160310062800,20160310063715,火器营,海淀黄庄
52795233,9067,209,20160310062900,20160310071317,火器营,崇文门
11028335,9067,9055,20160310062900,20160310064545,火器营,莲花桥
51422651,9067,1027,20160310062900,20160310070330,火器营,三元桥
48553453,9067,9035,20160310062900,20160310071130,火器营,大红门
12544062,9067,749,20160310062900,20160310080717,火器营,百子湾
30329204,9067,9633,20160310063000,20160310073552,火器营,万源街
19760504,9067,210,20160310063200,20160310073019,火器营,北京站
50657060,9067,811,20160310063300,20160310071945,火器营,回龙观东大街
39673296,9067,1019,20160310063300,20160310065529,火器营,安贞门
16478076,9067,1005,20160310063300,20160310064403,火器营,海淀黄庄
44494376,9067,109,20160310063300,20160310065908,火器营,万寿路
78174925,9067,119,20160310063300,20160310071221,火器营,东单
17948677,9067,421,20160310063400,20160310065630,火器营,安河桥北
19295343,9067,433,20160310063400,20160310064414,火器营,海淀黄庄
19066953,9067,627,20160310063500,20160310065536,火器营,白石桥南
64402603,9067,9327,20160310063500,20160310073143,火器营,高米店南
16908925,9067,9641,20160310063500,20160310075157,火器营,经海路
12224339,9067,437,20160310063600,20160310065139,火器营,魏公村
64435686,9067,451,20160310063600,20160310070816,火器营,灵境胡同
