GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
15634684,923,9521,20160310051700,20160310062958,白石桥南,郭公庄
12524926,923,659,20160310052000,20160310061147,白石桥南,常营
53728719,923,9639,20160310052200,20160310063701,白石桥南,同济南路
44648212,923,563,20160310052200,20160310062107,白石桥南,刘家窑
73164305,923,1039,20160310053100,20160310061018,白石桥南,国贸
49879458,923,931,20160310053400,20160310061418,白石桥南,六里桥东
84207237,923,551,20160310053700,20160310061146,白石桥南,灯市口
72281884,923,9025,20160310053800,20160310063116,白石桥南,十里河
37436782,923,535,20160310054000,20160310062316,白石桥南,惠新西街北口
15319511,923,929,20160310054300,20160310061131,白石桥南,北京西站
72281897,923,817,20160310054400,20160310063303,白石桥南,西小口
26903446,923,441,20160310054400,20160310055520,白石桥南,动物园
6051431,923,1483,20160310054400,20160310064042,白石桥南,望京南
12603138,923,425,20160310054700,20160310060629,白石桥南,西苑
27597665,923,103,20160310054700,20160310063513,白石桥南,苹果园
15319678,923,105,20160310055100,20160310062828,白石桥南,八角游乐园
53018454,923,1351,20160310055100,20160310062227,白石桥南,东直门
44746636,923,929,20160310055500,20160310061439,白石桥南,北京西站
75261136,923,929,20160310055500,20160310061428,白石桥南,北京西站
32287350,923,427,20160310055500,20160310061933,白石桥南,圆明园
1519376,923,214,20160310055700,20160310062622,白石桥南,东直门
82347669,923,9637,20160310055800,20160310071027,白石桥南,荣昌东街
54090562,923,1023,20160310055900,20160310063324,白石桥南,芍药居
14563102,923,441,20160310055900,20160310061327,白石桥南,动物园
9157435,923,725,20160310060000,20160310061913,白石桥南,达官营
44122320,923,9523,20160310060200,20160310064705,白石桥南,大葆台
12582311,923,621,20160310060200,20160310061639,白石桥南,海淀五路居
85979198,923,739,20160310060300,20160310064121,白石桥南,广渠门内
50496393,923,1483,20160310060300,20160310064805,白石桥南,望京南
18322046,923,9025,20160310060300,20160310064810,白石桥南,十里河
87787717,923,9531,20160310060500,20160310070339,白石桥南,广阳城
12892414,923,1451,20160310060700,20160310064900,白石桥南,景泰
44382717,923,741,20160310060700,20160310064344,白石桥南,广渠门外
64978111,923,9025,20160310060800,20160310070724,白石桥南,十里河
52298063,923,124,20160310060800,20160310065823,白石桥南,四惠
13454997,923,461,20160310060800,20160310064034,白石桥南,北京南站
16778566,923,124,20160310060900,20160310065813,白石桥南,四惠
12656294,923,925,20160310060900,20160310061721,白石桥南,白堆子
12039294,923,731,20160310060900,20160310064000,白石桥南,虎坊桥
1145046,923,461,20160310060900,20160310064136,白石桥南,北京南站
39030589,923,209,20160310060900,20160310063717,白石桥南,崇文门
14935079,923,1029,20160310061000,20160310064602,白石桥南,亮马桥
79085839,923,9633,20160310061100,20160310072336,白石桥南,万源街
67176784,923,633,20160310061100,20160310062301,白石桥南,车公庄
45222430,923,9025,20160310061200,20160310082118,白石桥南,十里河
49580811,923,1555,20160310061300,20160310074144,白石桥南,后沙峪
37249510,923,214,20160310061300,20160310065023,白石桥南,东直门
27069318,923,9025,20160310061400,20160310071103,白石桥南,十里河
1231382,923,631,20160310061400,20160310062211,白石桥南,车公庄西
46581885,923,937,20160310061500,20160310064205,白石桥南,丰台东大街
50162269,923,108,20160310061600,20160310064100,白石桥南,五棵松
85295303,923,108,20160310061600,20160310064029,白石桥南,五棵松
79673310,923,749,20160310061700,20160310070341,白石桥南,百子湾
83032767,923,533,20160310061700,20160310065817,白石桥南,大屯路东
74381946,923,663,20160310062100,20160310071148,白石桥南,物资学院路
17342735,923,1479,20160310062200,20160310070422,白石桥南,将台
72402005,923,1423,20160310062200,20160310070529,白石桥南,园博园
60235342,923,651,20160310062400,20160310070008,白石桥南,十里堡
35998880,923,1479,20160310062500,20160310071150,白石桥南,将台
15047477,923,561,20160310062500,20160310070919,白石桥南,蒲黄榆
19265918,923,559,20160310062500,20160310070622,白石桥南,天坛东门
14792110,923,1351,20160310062500,20160310065927,白石桥南,东直门
79288782,923,561,20160310062500,20160310070921,白石桥南,蒲黄榆
85035802,923,645,20160310062600,20160310065144,白石桥南,东大桥
12343819,923,643,20160310062700,20160310065117,白石桥南,朝阳门
48554386,923,207,20160310062700,20160310065023,白石桥南,和平门
33338343,923,555,20160310062800,20160310065816,白石桥南,崇文门
61315103,923,651,20160310062800,20160310070008,白石桥南,十里堡
63385682,923,1037,20160310062800,20160310065755,白石桥南,金台夕照
27611251,923,1029,20160310062900,20160310070220,白石桥南,亮马桥
85615433,923,9708,20160310062900,20160310074203,白石桥南,通州北苑
52923872,923,451,20160310063000,20160310070028,白石桥南,灵境胡同
6312504,923,651,20160310063000,20160310070550,白石桥南,十里堡
5308269,923,737,20160310063100,20160310070540,白石桥南,磁器口
85844039,923,815,20160310063100,20160310072829,白石桥南,育新
24048248,923,815,20160310063100,20160310072818,白石桥南,育新
44866044,923,733,20160310063100,20160310070204,白石桥南,珠市口
79553122,923,118,20160310063200,20160310070121,白石桥南,王府井
89512969,923,555,20160310063300,20160310070141,白石桥南,崇文门
72841843,923,202,20160310063300,20160310064619,白石桥南,车公庄
88104683,923,927,20160310063300,20160310064128,白石桥南,军事博物馆
5823139,923,106,20160310063400,20160310070212,白石桥南,八宝山
2194446,923,807,20160310063400,20160310073945,白石桥南,育知路
70368937,923,451,20160310063500,20160310065454,白石桥南,灵境胡同
44882835,923,9711,20160310063500,20160310075101,白石桥南,梨园
12588554,923,1479,20160310063500,20160310071556,白石桥南,将台
12793253,923,723,20160310063500,20160310065009,白石桥南,湾子
80791043,923,209,20160310063500,20160310070128,白石桥南,崇文门
37493090,923,931,20160310063600,20160310065536,白石桥南,六里桥东
74294097,923,118,20160310063600,20160310071017,白石桥南,王府井
44747621,923,561,20160310063700,20160310071719,白石桥南,蒲黄榆
47877850,923,9639,20160310063700,20160310074836,白石桥南,同济南路
19321846,923,637,20160310063700,20160310065312,白石桥南,北海北
70023258,923,461,20160310063700,20160310071139,白石桥南,北京南站
4913792,923,653,20160310063700,20160310071345,白石桥南,青年路
7869874,923,639,20160310063800,20160310065526,白石桥南,南锣鼓巷
12627404,923,723,20160310063800,20160310065901,白石桥南,湾子
13733558,923,9321,20160310063800,20160310072216,白石桥南,新宫
51772992,923,943,20160310063800,20160310071018,白石桥南,丰台科技园
