BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18422368267,0,4552,20160312054347,200003088,7510,43861899,1,5,85,470563,4,4,20160314134955,1537,0,19700101010101
18391490147,0,4552,20160312054347,200003088,7510,43861899,1,5,85,470563,4,4,20160313181539,1537,0,19700101010101
18391489848,0,4552,20160312054348,200003088,7510,33330873,1,5,85,470563,4,4,20160313181539,1537,0,19700101010101
18422366498,0,4552,20160312054348,200003088,7510,33330873,1,5,85,470563,4,4,20160314134955,1537,0,19700101010101
18422232391,6,75711,20160312055114,300000457,7510,33330873,1,5,85,470563,4,7,20160314134955,1281,0,20160312054301
18391351337,6,75711,20160312055114,300000457,7510,33330873,1,5,85,470563,4,7,20160313181539,1281,0,20160312054301
18422229847,6,75712,20160312055118,300000457,7510,43861899,1,5,85,470563,4,7,20160314134955,1281,0,20160312054301
18391351733,6,75712,20160312055118,300000457,7510,43861899,1,5,85,470563,4,7,20160313181539,1281,0,20160312054301
18422652738,0,4552,20160312055224,200003088,7511,15086945,1,5,85,470563,7,7,20160314135540,1028,0,19700101010101
18391751688,0,4552,20160312055224,200003088,7511,15086945,1,5,85,470563,7,7,20160313182055,1028,0,19700101010101
18414923266,0,4690,20160312060109,500001461,7510,86915577,1,5,85,470567,2,2,20160314124148,772,0,19700101010101
18384110350,0,4690,20160312060109,500001461,7510,86915577,1,5,85,470567,2,2,20160313170412,772,0,19700101010101
18414922783,6,75713,20160312060130,300000457,7511,15086945,1,5,85,470563,7,11,20160314124148,772,0,20160312055201
18384111407,6,75713,20160312060130,300000457,7511,15086945,1,5,85,470563,7,11,20160313170412,772,0,20160312055201
18418847144,0,4690,20160312060334,500001461,7510,25948199,1,5,85,470567,3,3,20160314131516,5381,0,19700101010101
18387981405,0,4690,20160312060334,500001461,7510,25948199,1,5,85,470567,3,3,20160313174417,5381,0,19700101010101
18396306206,6,76285,20160312060637,700001127,7510,86915577,1,5,85,470567,2,3,20160313190739,8849,0,20160312060101
18427160167,6,76285,20160312060637,700001127,7510,86915577,1,5,85,470567,2,3,20160314143909,8849,0,20160312060101
18392409738,6,76286,20160312060941,700001127,7510,25948199,1,0,85,470567,3,3,20160313182552,5380,0,20160312060301
18423293688,6,76286,20160312060941,700001127,7510,25948199,1,0,85,470567,3,3,20160314140104,5380,0,20160312060301
18384750767,0,4552,20160312061205,200003088,7510,52995145,1,5,85,470563,11,11,20160313171424,4612,0,19700101010101
18415583144,0,4552,20160312061205,200003088,7510,52995145,1,5,85,470563,11,11,20160314124643,4612,0,19700101010101
18415548384,0,4552,20160312061207,200003088,7510,47170499,1,5,85,470563,11,11,20160314124643,4612,0,19700101010101
18384745605,0,4552,20160312061207,200003088,7510,47170499,1,5,85,470563,11,11,20160313171424,4612,0,19700101010101
