BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18418860042,0,3942,20160312042132,10000011411,7510,66223979,1,6,332,440617,1,1,20160314131516,4097,0,19700101010101
18387965924,0,3942,20160312042132,10000011411,7510,66223979,1,6,332,440617,1,1,20160313174417,4097,0,19700101010101
18418853744,0,3942,20160312042134,10000011411,7511,16440554,1,6,332,440617,1,1,20160314131516,4097,0,19700101010101
18387970455,0,3942,20160312042134,10000011411,7511,16440554,1,6,332,440617,1,1,20160313174417,4097,0,19700101010101
18387950950,0,4745,20160312042136,100003067,7510,64145982,1,6,332,440617,1,1,20160313174417,4097,0,19700101010101
18418849625,0,4745,20160312042136,100003067,7510,64145982,1,6,332,440617,1,1,20160314131516,4097,0,19700101010101
18387974265,0,3942,20160312042137,10000011411,7510,83974476,1,6,332,440617,1,1,20160313174417,4097,0,19700101010101
18418851870,0,3942,20160312042137,10000011411,7510,83974476,1,6,332,440617,1,1,20160314131516,4097,0,19700101010101
18391129613,0,4642,20160312042443,700001971,7510,38453632,18,6,332,440616,1,1,20160313181539,1937,0,19700101010101
18422007593,0,4642,20160312042443,700001971,7510,38453632,18,6,332,440616,1,1,20160314134955,1937,0,19700101010101
18422013055,0,4642,20160312042444,700001971,7510,21597221,1,6,332,440616,1,1,20160314134955,1937,0,19700101010101
18391133459,0,4642,20160312042444,700001971,7510,21597221,1,6,332,440616,1,1,20160313181539,1937,0,19700101010101
18385188173,6,28259,20160312042734,300007807,7510,21597221,1,0,332,440616,1,3,20160313171424,260,0,20160312042401
18415978462,6,28259,20160312042734,300007807,7510,21597221,1,0,332,440616,1,3,20160314125151,260,0,20160312042401
18384457729,0,4745,20160312042829,100003067,7510,17417424,1,6,332,440617,3,3,20160313170909,1425,0,19700101010101
18415258281,0,4745,20160312042829,100003067,7510,17417424,1,6,332,440617,3,3,20160314124643,1425,0,19700101010101
18384457964,0,4745,20160312042843,100003067,7510,39266907,1,6,332,440617,3,3,20160313170909,1425,0,19700101010101
18415205713,0,4745,20160312042843,100003067,7510,39266907,1,6,332,440617,3,3,20160314124643,1425,0,19700101010101
18418668049,0,3742,20160312042928,500001654,7511,14437281,1,6,332,440616,3,3,20160314131516,4097,0,19700101010101
18387821558,0,3742,20160312042928,500001654,7511,14437281,1,6,332,440616,3,3,20160313173920,4097,0,19700101010101
18387820526,0,3742,20160312042929,500001654,7511,12144072,1,6,332,440616,3,3,20160313173920,4097,0,19700101010101
18418677993,0,3742,20160312042929,500001654,7511,12144072,1,6,332,440616,3,3,20160314131516,4097,0,19700101010101
18418667925,0,4642,20160312042930,700001971,7510,75375290,1,6,332,440616,3,3,20160314131516,4097,0,19700101010101
18387831773,0,4642,20160312042930,700001971,7510,75375290,1,6,332,440616,3,3,20160313173920,4097,0,19700101010101
18418667459,0,4642,20160312042932,700001971,7510,79500785,1,6,332,440616,3,3,20160314131516,4097,0,19700101010101
18387831699,0,4642,20160312042932,700001971,7510,79500785,1,6,332,440616,3,3,20160313173920,4097,0,19700101010101
18415082562,0,3742,20160312043134,500001654,7511,17383740,1,6,332,440616,4,4,20160314124148,5009,0,19700101010101
18384266172,0,3742,20160312043134,500001654,7511,17383740,1,6,332,440616,4,4,20160313170909,5009,0,19700101010101
18384252330,0,4642,20160312043136,700001971,7511,12175998,1,6,332,440616,4,4,20160313170909,5009,0,19700101010101
18415097096,0,4642,20160312043136,700001971,7511,12175998,1,6,332,440616,4,4,20160314124148,5009,0,19700101010101
18384253486,0,3742,20160312043139,500001654,7511,20100937,1,6,332,440616,4,4,20160313170909,5009,0,19700101010101
18415103349,0,3742,20160312043139,500001654,7511,20100937,1,6,332,440616,4,4,20160314124148,5009,0,19700101010101
18415086362,0,4642,20160312043141,700001971,7510,83153261,1,6,332,440616,4,4,20160314124148,5009,0,19700101010101
18384266793,0,4642,20160312043141,700001971,7510,83153261,1,6,332,440616,4,4,20160313170909,5009,0,19700101010101
18392841344,6,11782,20160312043239,300005132,7510,83974476,1,6,332,440617,1,5,20160313183120,657,0,20160312042101
18423714157,6,11782,20160312043239,300005132,7510,83974476,1,6,332,440617,1,5,20160314140104,657,0,20160312042101
18384258439,0,3742,20160312043251,500001654,7510,36445329,19,6,332,440616,5,5,20160313170909,5009,0,19700101010101
18415080668,0,3742,20160312043251,500001654,7510,36445329,19,6,332,440616,5,5,20160314124148,5009,0,19700101010101
18415078740,0,4642,20160312043254,700001971,7510,26097070,1,6,332,440616,5,5,20160314124148,5009,0,19700101010101
18384256032,0,4642,20160312043254,700001971,7510,26097070,1,6,332,440616,5,5,20160313170909,5009,0,19700101010101
18385178160,6,11783,20160312043406,300005132,7510,66223979,1,6,332,440617,1,7,20160313171424,260,0,20160312042101
18415978935,6,11783,20160312043406,300005132,7510,66223979,1,6,332,440617,1,7,20160314125151,260,0,20160312042101
18391268520,6,12700,20160312043408,300006569,7511,14437281,1,6,332,440616,3,5,20160313181539,1025,0,20160312042901
18422161027,6,12700,20160312043408,300006569,7511,14437281,1,6,332,440616,3,5,20160314134955,1025,0,20160312042901
18415978364,6,11784,20160312043412,300005132,7511,16440554,1,6,332,440617,1,7,20160314125151,260,0,20160312042101
18385188271,6,11784,20160312043412,300005132,7511,16440554,1,6,332,440617,1,7,20160313171424,260,0,20160312042101
18385190480,6,26569,20160312043534,200000275,7510,39266907,1,6,332,440617,3,7,20160313171424,260,0,20160312042801
18415989099,6,26569,20160312043534,200000275,7510,39266907,1,6,332,440617,3,7,20160314125151,260,0,20160312042801
18414893373,6,28260,20160312043807,300007807,7510,75375290,1,6,332,440616,3,6,20160314124148,401,0,20160312042901
18384078877,6,28260,20160312043807,300007807,7510,75375290,1,6,332,440616,3,6,20160313170412,401,0,20160312042901
18414877778,0,3742,20160312043829,500001654,7510,32285436,1,6,332,440616,6,6,20160314124148,401,0,19700101010101
18384119235,0,3742,20160312043829,500001654,7510,32285436,1,6,332,440616,6,6,20160313170412,401,0,19700101010101
18391570456,6,12701,20160312044118,300006569,7511,20100937,1,6,332,440616,4,7,20160313181539,1026,0,20160312043101
18422422807,6,12701,20160312044118,300006569,7511,20100937,1,6,332,440616,4,7,20160314134955,1026,0,20160312043101
18396301209,6,28261,20160312044214,300007807,7510,36445329,19,6,332,440616,5,7,20160313190739,2309,0,20160312043201
18427163500,6,28261,20160312044214,300007807,7510,36445329,19,6,332,440616,5,7,20160314143909,2309,0,20160312043201
18391267578,6,26570,20160312044217,200000275,7510,64145982,1,6,332,440617,1,10,20160313181539,1025,0,20160312042101
18422157096,6,26570,20160312044217,200000275,7510,64145982,1,6,332,440617,1,10,20160314134955,1025,0,20160312042101
18427118894,6,28262,20160312044241,300007807,7510,83153261,1,6,332,440616,4,7,20160314143909,2309,0,20160312043101
18396283291,6,28262,20160312044241,300007807,7510,83153261,1,6,332,440616,4,7,20160313190739,2309,0,20160312043101
18414607231,0,3942,20160312044250,10000011411,7510,53389846,1,6,332,440617,10,10,20160314124148,2449,0,19700101010101
18383872599,0,3942,20160312044250,10000011411,7510,53389846,1,6,332,440617,10,10,20160313170412,2449,0,19700101010101
18383817234,6,12702,20160312044321,300006569,7510,38453632,18,6,332,440616,1,7,20160313170412,1430,0,20160312042401
18414612160,6,12702,20160312044321,300006569,7510,38453632,18,6,332,440616,1,7,20160314124148,1430,0,20160312042401
18383816457,6,12703,20160312044329,300006569,7511,12175998,1,6,332,440616,4,7,20160313170412,1430,0,20160312043101
18414614454,6,12703,20160312044329,300006569,7511,12175998,1,6,332,440616,4,7,20160314124148,1430,0,20160312043101
18414893007,6,26571,20160312044403,200000275,7510,53389846,1,6,332,440617,10,11,20160314124148,401,0,20160312044201
18384075732,6,26571,20160312044403,200000275,7510,53389846,1,6,332,440617,10,11,20160313170412,401,0,20160312044201
18422177366,6,12704,20160312044749,300006569,7511,17383740,1,6,332,440616,4,8,20160314134955,1681,0,20160312043101
18391286966,6,12704,20160312044749,300006569,7511,17383740,1,6,332,440616,4,8,20160313181539,1681,0,20160312043101
18422169148,0,4642,20160312044813,700001971,7510,19213190,1,6,332,440616,8,8,20160314134955,1681,0,19700101010101
18391287421,0,4642,20160312044813,700001971,7510,19213190,1,6,332,440616,8,8,20160313181539,1681,0,19700101010101
18391712635,0,3742,20160312045203,500001654,7510,36240574,19,6,332,440616,10,10,20160313182055,657,0,19700101010101
18422611928,0,3742,20160312045203,500001654,7510,36240574,19,6,332,440616,10,10,20160314135540,657,0,19700101010101
18422611511,0,4642,20160312045203,700001971,7510,47644269,19,6,332,440616,10,10,20160314135540,657,0,19700101010101
18391715354,0,4642,20160312045203,700001971,7510,47644269,19,6,332,440616,10,10,20160313182055,657,0,19700101010101
18422601927,0,4642,20160312045204,700001971,7511,16575067,1,6,332,440616,10,10,20160314135540,657,0,19700101010101
18391707632,0,4642,20160312045204,700001971,7511,16575067,1,6,332,440616,10,10,20160313182055,657,0,19700101010101
18423019214,6,12705,20160312045323,300006569,7510,36240574,19,6,332,440616,10,11,20160314135540,2308,0,20160312045201
18392143202,6,12705,20160312045323,300006569,7510,36240574,19,6,332,440616,10,11,20160313182055,2308,0,20160312045201
18414266473,6,12706,20160312045529,300006569,7510,47644269,19,6,332,440616,10,11,20160314123633,4753,0,20160312045201
18383476045,6,12706,20160312045529,300006569,7510,47644269,19,6,332,440616,10,11,20160313165839,4753,0,20160312045201
18396553309,6,28263,20160312045740,300007807,7511,12144072,1,6,332,440616,3,12,20160313190739,4241,0,20160312042901
18427436801,6,28263,20160312045740,300007807,7511,12144072,1,6,332,440616,3,12,20160314144513,4241,0,20160312042901
18396566348,6,28264,20160312045802,300007807,7510,19213190,1,0,332,440616,8,12,20160313190739,4241,0,20160312044801
18427446753,6,28264,20160312045802,300007807,7510,19213190,1,0,332,440616,8,12,20160314144513,4241,0,20160312044801
18422599073,0,11784,20160312045820,300005132,7510,66692960,1,6,332,440617,16,16,20160314135540,657,0,19700101010101
18391700907,0,11784,20160312045820,300005132,7510,66692960,1,6,332,440617,16,16,20160313182055,657,0,19700101010101
18427446530,6,12707,20160312045850,300006569,7511,16575067,1,6,332,440616,10,13,20160314144513,4241,0,20160312045201
18396557403,6,12707,20160312045850,300006569,7511,16575067,1,6,332,440616,10,13,20160313190739,4241,0,20160312045201
18396558939,6,12708,20160312045906,300006569,7510,32285436,1,6,332,440616,6,13,20160313190739,4241,0,20160312043801
18427442431,6,12708,20160312045906,300006569,7510,32285436,1,6,332,440616,6,13,20160314144513,4241,0,20160312043801
