BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18389401492,0,1568,20160312050342,300014562,7510,1349987,1,1,114,950140,1,1,20160313175529,4248,0,19700101010101
18420307516,0,1568,20160312050342,300014562,7510,1349987,1,1,114,950140,1,1,20160314132951,4248,0,19700101010101
18389385372,0,1568,20160312050343,300014562,7510,36973725,1,1,114,950140,1,1,20160313175529,4248,0,19700101010101
18420297520,0,1568,20160312050343,300014562,7510,36973725,1,1,114,950140,1,1,20160314132951,4248,0,19700101010101
18432996893,0,0,20160312050628,300027147,7510,62258210,1,0,114,950131,1,1,20160314174140,4616,0,19700101010101
18432981980,0,0,20160312051428,300027147,7510,1131710,1,0,114,950131,1,1,20160314174140,4616,0,19700101010101
18389399759,6,29792,20160312051530,300015109,7510,1349987,1,0,114,950140,1,1,20160313175529,4248,0,20160312050301
18420299904,6,29792,20160312051530,300015109,7510,1349987,1,0,114,950140,1,1,20160314132951,4248,0,20160312050301
18389398873,0,1568,20160312051627,300014562,7510,65381165,1,1,114,950140,1,1,20160313175529,4248,0,19700101010101
18420308032,0,1568,20160312051627,300014562,7510,65381165,1,1,114,950140,1,1,20160314132951,4248,0,19700101010101
18432993155,0,0,20160312051711,300027147,7510,13455074,1,0,114,950131,1,1,20160314174140,4616,0,19700101010101
18389393245,6,29793,20160312052523,300015109,7510,65381165,1,1,114,950140,1,1,20160313175529,4248,0,20160312051601
18420287461,6,29793,20160312052523,300015109,7510,65381165,1,1,114,950140,1,1,20160314132951,4248,0,20160312051601
18420739291,0,0,20160312052733,600000234,7510,21592561,1,0,114,950132,1,1,20160314133508,4616,0,19700101010101
18389855402,0,0,20160312052733,600000234,7510,21592561,1,0,114,950132,1,1,20160313180018,4616,0,19700101010101
18389855800,185,1,20160312053033,600000234,7510,12678556,7,0,114,950132,0,10,20160313180018,4616,0,19700101010101
18420739689,185,1,20160312053033,600000234,7510,12678556,7,0,114,950132,0,10,20160314133508,4616,0,19700101010101
18419953734,6,1569,20160312053045,300014562,7510,36973725,1,1,114,950140,1,1,20160314132447,6296,0,20160312050301
18389110426,6,1569,20160312053045,300014562,7510,36973725,1,1,114,950140,1,1,20160313175529,6296,0,20160312050301
18433634248,6,1,20160312053446,300027197,7510,13455074,1,0,114,950131,1,1,20160314174633,4616,0,20160312051701
18433622348,6,2,20160312053713,300027197,7510,1131710,1,0,114,950131,1,1,20160314174633,4616,0,20160312051401
18433637163,6,3,20160312053729,300027197,7510,62258210,1,0,114,950131,1,1,20160314174633,4616,0,20160312050601
18481688041,0,117,20160312054041,300033183,7511,12267370,1,0,114,950149,1,1,20160317180610,4616,0,19700101010101
18420732139,0,1,20160312054051,600000234,7511,11668134,1,0,114,950132,6,6,20160314133508,4616,0,19700101010101
18389846633,0,1,20160312054051,600000234,7511,11668134,1,0,114,950132,6,6,20160313180018,4616,0,19700101010101
