BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18388333309,0,8432,20160312053129,300008915,7510,36904214,1,0,56,930057,15,15,20160313174417,6408,0,19700101010101
18419219376,0,8432,20160312053129,300008915,7510,36904214,1,0,56,930057,15,15,20160314131954,6408,0,19700101010101
18419227970,0,8432,20160312053511,300008915,7510,4691798,1,0,56,930057,14,14,20160314131954,6408,0,19700101010101
18388342174,0,8432,20160312053511,300008915,7510,4691798,1,0,56,930057,14,14,20160313174417,6408,0,19700101010101
18388350842,185,8433,20160312053513,300008915,7510,12625166,7,0,56,930057,0,14,20160313174417,6408,0,19700101010101
18419235119,185,8433,20160312053513,300008915,7510,12625166,7,0,56,930057,0,14,20160314131954,6408,0,19700101010101
18419235918,6,91899,20160312053845,100004211,7510,36904214,1,0,56,930057,15,12,20160314131954,6408,0,20160312053101
18388341498,6,91899,20160312053845,100004211,7510,36904214,1,0,56,930057,15,12,20160313174417,6408,0,20160312053101
18389236034,0,8317,20160312054150,300009328,7510,63014612,1,0,56,930044,1,1,20160313175529,6408,0,19700101010101
18420118742,0,8317,20160312054150,300009328,7510,63014612,1,0,56,930044,1,1,20160314132951,6408,0,19700101010101
18420122488,0,8317,20160312054154,300009328,7510,71139298,1,0,56,930044,1,1,20160314132951,6408,0,19700101010101
18389244974,0,8317,20160312054154,300009328,7510,71139298,1,0,56,930044,1,1,20160313175529,6408,0,19700101010101
18388350766,0,8433,20160312054159,300008915,7510,18513283,1,0,56,930057,11,11,20160313174417,6408,0,19700101010101
18419227154,0,8433,20160312054159,300008915,7510,18513283,1,0,56,930057,11,11,20160314131954,6408,0,19700101010101
18388330392,6,91900,20160312054401,100004211,7510,4691798,1,0,56,930057,14,10,20160313174417,6408,0,20160312053501
18419217733,6,91900,20160312054401,100004211,7510,4691798,1,0,56,930057,14,10,20160314131954,6408,0,20160312053501
18389228214,0,8317,20160312054555,300009328,7510,1034018,1,0,56,930044,1,1,20160313175529,6408,0,19700101010101
18420116851,0,8317,20160312054555,300009328,7510,1034018,1,0,56,930044,1,1,20160314132951,6408,0,19700101010101
18420104735,6,84658,20160312054749,300001771,7510,71139298,1,0,56,930044,1,1,20160314132951,6408,0,20160312054101
18389216490,6,84658,20160312054749,300001771,7510,71139298,1,0,56,930044,1,1,20160313175529,6408,0,20160312054101
18389225012,0,11184,20160312054953,15815,7510,46375463,1,0,56,930036,1,1,20160313175529,6408,0,19700101010101
18420108553,0,11184,20160312054953,15815,7510,46375463,1,0,56,930036,1,1,20160314132951,6408,0,19700101010101
18420109824,0,11184,20160312055056,15815,7510,69270576,1,0,56,930036,1,1,20160314132951,6408,0,19700101010101
18389232310,0,11184,20160312055056,15815,7510,69270576,1,0,56,930036,1,1,20160313175529,6408,0,19700101010101
18389223295,0,11184,20160312055121,15815,7510,48225355,1,0,56,930036,5,5,20160313175529,6408,0,19700101010101
18420109090,0,11184,20160312055121,15815,7510,48225355,1,0,56,930036,5,5,20160314132951,6408,0,19700101010101
18419207475,6,91901,20160312055206,100004211,7510,18513283,1,0,56,930057,11,8,20160314131954,6408,0,20160312054101
18388333217,6,91901,20160312055206,100004211,7510,18513283,1,0,56,930057,11,8,20160313174417,6408,0,20160312054101
18420118721,6,85926,20160312055226,300000489,7510,26244713,1,0,56,930036,3,6,20160314132951,6408,0,20160312055301
18389236013,6,85926,20160312055226,300000489,7510,26244713,1,0,56,930036,3,6,20160313175529,6408,0,20160312055301
18389228317,0,11184,20160312055333,15815,7510,26244713,1,0,56,930036,3,3,20160313175529,6408,0,19700101010101
18420114308,0,11184,20160312055333,15815,7510,26244713,1,0,56,930036,3,3,20160314132951,6408,0,19700101010101
18389224064,0,10478,20160312055356,300009024,7510,11748882,1,0,56,930058,15,15,20160313175529,6408,0,19700101010101
18420103783,0,10478,20160312055356,300009024,7510,11748882,1,0,56,930058,15,15,20160314132951,6408,0,19700101010101
18420116496,0,11184,20160312055415,15815,7510,44227534,1,0,56,930036,3,3,20160314132951,6408,0,19700101010101
18389227859,0,11184,20160312055415,15815,7510,44227534,1,0,56,930036,3,3,20160313175529,6408,0,19700101010101
18389243140,0,11184,20160312055416,15815,7511,16170136,1,0,56,930036,3,3,20160313175529,6408,0,19700101010101
18420123349,0,11184,20160312055416,15815,7511,16170136,1,0,56,930036,3,3,20160314132951,6408,0,19700101010101
18389237020,6,85925,20160312055445,300000489,7510,46375463,1,0,56,930036,1,4,20160313175529,6408,0,20160312054901
18420119777,6,85925,20160312055445,300000489,7510,46375463,1,0,56,930036,1,4,20160314132951,6408,0,20160312054901
18389235144,6,85927,20160312055653,300000489,7510,48225355,1,0,56,930036,5,7,20160313175529,6408,0,20160312055101
18420123977,6,85927,20160312055653,300000489,7510,48225355,1,0,56,930036,5,7,20160314132951,6408,0,20160312055101
18420123527,6,85928,20160312055658,300000489,7511,16170136,1,0,56,930036,3,7,20160314132951,6408,0,20160312055401
18389242534,6,85928,20160312055658,300000489,7511,16170136,1,0,56,930036,3,7,20160313175529,6408,0,20160312055401
18389222200,6,85929,20160312055700,300000489,7510,44227534,1,0,56,930036,3,7,20160313175529,6408,0,20160312055401
18420111033,6,85929,20160312055700,300000489,7510,44227534,1,0,56,930036,3,7,20160314132951,6408,0,20160312055401
18420124412,6,84659,20160312055917,300001771,7510,1034018,1,0,56,930044,1,1,20160314132951,6408,0,20160312054501
18389244889,6,84659,20160312055917,300001771,7510,1034018,1,0,56,930044,1,1,20160313175529,6408,0,20160312054501
18389235827,0,10478,20160312055930,300009024,7510,78955490,1,0,56,930058,12,12,20160313175529,6408,0,19700101010101
18420121622,0,10478,20160312055930,300009024,7510,78955490,1,0,56,930058,12,12,20160314132951,6408,0,19700101010101
18420110076,0,10478,20160312055931,300009024,7511,12513522,1,0,56,930058,12,12,20160314132951,6408,0,19700101010101
18389221243,0,10478,20160312055931,300009024,7511,12513522,1,0,56,930058,12,12,20160313175529,6408,0,19700101010101
18389230904,6,114041,20160312055955,10020001208,7510,11748882,1,0,56,930058,15,12,20160313175529,6408,0,20160312055301
18420111505,6,114041,20160312055955,10020001208,7510,11748882,1,0,56,930058,15,12,20160314132951,6408,0,20160312055301
18420116060,0,8317,20160312060127,300009328,7510,47271776,1,0,56,930044,1,1,20160314132951,6408,0,19700101010101
18389227423,0,8317,20160312060127,300009328,7510,47271776,1,0,56,930044,1,1,20160313175529,6408,0,19700101010101
18419220973,0,8433,20160312060249,300008915,7510,35043271,1,0,56,930057,5,5,20160314131954,6408,0,19700101010101
18388350194,0,8433,20160312060249,300008915,7510,35043271,1,0,56,930057,5,5,20160313174417,6408,0,19700101010101
