BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18416301450,0,5132,20160312054708,23786,7510,61315002,1,120,94,67827,13,13,20160314125642,1798,0,19700101010101
18383031163,0,5132,20160312054708,23786,7510,61315002,1,120,94,67827,13,13,20160313165839,1798,0,19700101010101
18416295441,0,5132,20160312055320,23786,7510,45912527,1,120,94,67827,11,11,20160314125642,1798,0,19700101010101
18383019098,0,5132,20160312055320,23786,7510,45912527,1,120,94,67827,11,11,20160313165839,1798,0,19700101010101
18416284746,0,6283,20160312055331,20132,7510,1930386,1,120,94,67831,1,1,20160314125642,1798,0,19700101010101
18383011587,0,6283,20160312055331,20132,7510,1930386,1,120,94,67831,1,1,20160313165839,1798,0,19700101010101
18383026541,0,5132,20160312055529,23786,7510,1811542,1,120,94,67827,10,10,20160313165839,1798,0,19700101010101
18416304462,0,5132,20160312055529,23786,7510,1811542,1,120,94,67827,10,10,20160314125642,1798,0,19700101010101
18386227993,0,5520,20160312055707,18658,7511,18253441,1,120,94,67833,6,6,20160313172430,1798,0,19700101010101
18417103088,0,5520,20160312055707,18658,7511,18253441,1,120,94,67833,6,6,20160314130122,1798,0,19700101010101
18417104939,0,5520,20160312060030,18658,7510,70125164,6,120,94,67833,6,6,20160314130122,1798,0,19700101010101
18386210811,0,5520,20160312060030,18658,7510,70125164,6,120,94,67833,6,6,20160313172430,1798,0,19700101010101
18386231743,0,5520,20160312060310,18658,7510,83668662,19,120,94,67833,6,6,20160313172430,1798,0,19700101010101
18417101749,0,5520,20160312060310,18658,7510,83668662,19,120,94,67833,6,6,20160314130122,1798,0,19700101010101
18386236666,6,95201,20160312060514,300025564,7510,70125164,6,120,94,67833,6,6,20160313172430,1798,0,20160312060001
18417106840,6,95201,20160312060514,300025564,7510,70125164,6,120,94,67833,6,6,20160314130122,1798,0,20160312060001
18416306660,0,6283,20160312060543,20132,7511,12636449,1,120,94,67831,3,3,20160314125642,1798,0,19700101010101
18383020510,0,6283,20160312060543,20132,7511,12636449,1,120,94,67831,3,3,20160313165839,1798,0,19700101010101
18417102857,6,95202,20160312061005,300025564,7511,18253441,1,120,94,67833,6,6,20160314130122,1798,0,20160312055701
18386227570,6,95202,20160312061005,300025564,7511,18253441,1,120,94,67833,6,6,20160313172430,1798,0,20160312055701
18417076870,6,95203,20160312061015,300025564,7510,83668662,19,120,94,67833,6,6,20160314130122,1798,0,20160312060301
18386213209,6,95203,20160312061015,300025564,7510,83668662,19,120,94,67833,6,6,20160313172430,1798,0,20160312060301
18416300665,6,86029,20160312061140,300031707,7510,1811542,1,0,94,67827,10,3,20160314125642,1798,0,20160312055501
18383020684,6,86029,20160312061140,300031707,7510,1811542,1,0,94,67827,10,3,20160313165839,1798,0,20160312055501
18383018117,0,5523,20160312061231,17024,7510,46161382,1,120,94,67805,12,12,20160313165839,1798,0,19700101010101
18416306303,0,5523,20160312061231,17024,7510,46161382,1,120,94,67805,12,12,20160314125642,1798,0,19700101010101
18383011987,6,86030,20160312061318,300031707,7510,45912527,1,120,94,67827,11,3,20160313165839,1798,0,20160312055301
18416285734,6,86030,20160312061318,300031707,7510,45912527,1,120,94,67827,11,3,20160314125642,1798,0,20160312055301
18383009714,6,86031,20160312061406,300031707,7510,61315002,1,120,94,67827,13,3,20160313165839,1798,0,20160312054701
18416284666,6,86031,20160312061406,300031707,7510,61315002,1,120,94,67827,13,3,20160314125642,1798,0,20160312054701
18386233676,0,5523,20160312061618,17024,7510,62452145,1,120,94,67805,11,11,20160313172430,1798,0,19700101010101
18417107005,0,5523,20160312061618,17024,7510,62452145,1,120,94,67805,11,11,20160314130122,1798,0,19700101010101
18386232801,0,5523,20160312061620,17024,7510,89296693,1,120,94,67805,11,11,20160313172430,1798,0,19700101010101
18417109613,0,5523,20160312061620,17024,7510,89296693,1,120,94,67805,11,11,20160314130122,1798,0,19700101010101
18386197903,0,5914,20160312061643,17450,7510,89785821,1,120,94,67806,15,15,20160313172430,1798,0,19700101010101
18417090807,0,5914,20160312061643,17450,7510,89785821,1,120,94,67806,15,15,20160314130122,1798,0,19700101010101
18386213649,6,99726,20160312061824,300031701,7511,12636449,1,120,94,67831,3,7,20160313172430,1798,0,20160312060501
18417104727,6,99726,20160312061824,300031701,7511,12636449,1,120,94,67831,3,7,20160314130122,1798,0,20160312060501
18417086249,0,5914,20160312062045,17450,7510,79638539,1,120,94,67806,14,14,20160314130122,1798,0,19700101010101
18386204369,0,5914,20160312062045,17450,7510,79638539,1,120,94,67806,14,14,20160313172430,1798,0,19700101010101
18417100658,0,6705,20160312062150,22656,7510,72046502,1,120,94,67832,4,4,20160314130122,1798,0,19700101010101
18386228817,0,6705,20160312062150,22656,7510,72046502,1,120,94,67832,4,4,20160313172430,1798,0,19700101010101
18386205885,0,5914,20160312062306,17450,7510,1475749,1,120,94,67806,13,13,20160313172430,1798,0,19700101010101
18417089047,0,5914,20160312062306,17450,7510,1475749,1,120,94,67806,13,13,20160314130122,1798,0,19700101010101
18386206320,0,5914,20160312062308,17450,7510,2507231,1,120,94,67806,13,13,20160313172430,1798,0,19700101010101
18417090094,0,5914,20160312062308,17450,7510,2507231,1,120,94,67806,13,13,20160314130122,1798,0,19700101010101
18386182314,0,5914,20160312062310,17450,7510,49877036,1,120,94,67806,13,13,20160313172430,1798,0,19700101010101
18417085159,0,5914,20160312062310,17450,7510,49877036,1,120,94,67806,13,13,20160314130122,1798,0,19700101010101
18444156550,6,90867,20160312062318,300031758,7510,1475749,1,0,94,67806,13,13,20160315172347,1798,0,20160312062301
18417104455,6,88423,20160312062415,300031655,7510,46161382,1,120,94,67805,12,7,20160314130122,1798,0,20160312061201
18386226891,6,88423,20160312062415,300031655,7510,46161382,1,120,94,67805,12,7,20160313172430,1798,0,20160312061201
18386213055,185,5899,20160312062742,300010297,7510,12634912,7,0,94,67829,0,3,20160313172430,1798,0,19700101010101
18417104139,185,5899,20160312062742,300010297,7510,12634912,7,0,94,67829,0,3,20160314130122,1798,0,19700101010101
18417089222,0,5914,20160312062928,17450,7511,14972262,1,120,94,67806,12,12,20160314130122,1798,0,19700101010101
18386205911,0,5914,20160312062928,17450,7511,14972262,1,120,94,67806,12,12,20160313172430,1798,0,19700101010101
18417077157,0,5899,20160312062932,300010297,7510,79068701,1,120,94,67829,3,3,20160314130122,1798,0,19700101010101
18386211203,0,5899,20160312062932,300010297,7510,79068701,1,120,94,67829,3,3,20160313172430,1798,0,19700101010101
18386234043,6,88424,20160312063158,300031655,7510,62452145,1,120,94,67805,11,4,20160313172430,1798,0,20160312061601
18417111052,6,88424,20160312063158,300031655,7510,62452145,1,120,94,67805,11,4,20160314130122,1798,0,20160312061601
18386227753,6,88425,20160312063204,300031655,7510,89296693,1,120,94,67805,11,4,20160313172430,1798,0,20160312061601
18417103038,6,88425,20160312063204,300031655,7510,89296693,1,120,94,67805,11,4,20160314130122,1798,0,20160312061601
18417101039,0,6705,20160312063236,22656,7511,16565670,1,120,94,67832,7,7,20160314130122,1798,0,19700101010101
18386226318,0,6705,20160312063236,22656,7511,16565670,1,120,94,67832,7,7,20160313172430,1798,0,19700101010101
18386178856,0,5914,20160312063258,17450,7510,5816663,1,120,94,67806,12,12,20160313172430,1798,0,19700101010101
18417066704,0,5914,20160312063258,17450,7510,5816663,1,120,94,67806,12,12,20160314130122,1798,0,19700101010101
18386195316,0,5914,20160312063259,17450,7510,35749129,19,120,94,67806,12,12,20160313172430,1798,0,19700101010101
18417090887,0,5914,20160312063259,17450,7510,35749129,19,120,94,67806,12,12,20160314130122,1798,0,19700101010101
18386207303,0,5914,20160312063302,17450,7510,5816664,1,120,94,67806,12,12,20160313172430,1798,0,19700101010101
18417094131,0,5914,20160312063302,17450,7510,5816664,1,120,94,67806,12,12,20160314130122,1798,0,19700101010101
18417088586,0,5914,20160312063514,17450,7510,36138924,1,120,94,67806,12,12,20160314130122,1798,0,19700101010101
18386203101,0,5914,20160312063514,17450,7510,36138924,1,120,94,67806,12,12,20160313172430,1798,0,19700101010101
18417087789,0,5132,20160312063555,23786,7510,10039563,1,120,94,67827,1,1,20160314130122,1798,0,19700101010101
18386202325,0,5132,20160312063555,23786,7510,10039563,1,120,94,67827,1,1,20160313172430,1798,0,19700101010101
18417101576,0,6283,20160312063605,20132,7511,14641920,1,120,94,67831,12,12,20160314130122,1798,0,19700101010101
18386230023,0,6283,20160312063605,20132,7511,14641920,1,120,94,67831,12,12,20160313172430,1798,0,19700101010101
18386207960,0,6705,20160312063658,22656,7510,78529388,1,120,94,67832,10,10,20160313172430,1798,0,19700101010101
18417076767,0,6705,20160312063658,22656,7510,78529388,1,120,94,67832,10,10,20160314130122,1798,0,19700101010101
18386228845,6,2682269099,20160312063827,300031755,7510,72046502,1,120,94,67832,4,13,20160313172430,1798,0,20160312062101
18417100828,6,2682269099,20160312063827,300031755,7510,72046502,1,120,94,67832,4,13,20160314130122,1798,0,20160312062101
18444171343,6,90868,20160312063900,300031758,7510,79638539,1,120,94,67806,14,8,20160315172347,1798,0,20160312062001
18444160738,6,90869,20160312063908,300031758,7510,5816664,1,0,94,67806,12,8,20160315172347,1798,0,20160312063301
18444162550,6,90870,20160312063913,300031758,7510,5816663,1,0,94,67806,12,8,20160315172347,1798,0,20160312063201
18444158658,6,90871,20160312063921,300031758,7510,35749129,19,120,94,67806,12,8,20160315172347,1798,0,20160312063201
18444161005,6,90872,20160312063925,300031758,7510,49877036,1,120,94,67806,13,8,20160315172347,1798,0,20160312062301
18444159536,6,90873,20160312064008,300031758,7510,2507231,1,0,94,67806,13,8,20160315172347,1798,0,20160312062301
18386195714,0,5914,20160312064010,17450,7510,44886071,1,120,94,67806,8,8,20160313172430,1798,0,19700101010101
18417090557,0,5914,20160312064010,17450,7510,44886071,1,120,94,67806,8,8,20160314130122,1798,0,19700101010101
18444172979,6,90874,20160312064011,300031758,7511,14972262,1,120,94,67806,12,8,20160315172347,1798,0,20160312062901
18386234159,0,6283,20160312064335,20132,7510,13503196,19,120,94,67831,15,15,20160313172430,1798,0,19700101010101
18417110803,0,6283,20160312064335,20132,7510,13503196,19,120,94,67831,15,15,20160314130122,1798,0,19700101010101
18444172682,6,90875,20160312064438,300031758,7510,89785821,1,120,94,67806,15,5,20160315172347,1798,0,20160312061601
18417076797,6,99727,20160312064609,300031701,7510,1930386,1,0,94,67831,1,16,20160314130122,1798,0,20160312055301
18386210985,6,99727,20160312064609,300031701,7510,1930386,1,0,94,67831,1,16,20160313172430,1798,0,20160312055301
18417110619,6,99728,20160312064626,300031701,7510,13503196,19,0,94,67831,15,16,20160314130122,1798,0,20160312064301
18386234443,6,99728,20160312064626,300031701,7510,13503196,19,0,94,67831,15,16,20160313172430,1798,0,20160312064301
18386231623,0,5839,20160312064707,23331,7510,78031451,1,120,94,67835,3,3,20160313172430,1798,0,19700101010101
18417108787,0,5839,20160312064707,23331,7510,78031451,1,120,94,67835,3,3,20160314130122,1798,0,19700101010101
18417089209,0,5132,20160312064728,23786,7510,81476402,1,120,94,67827,6,6,20160314130122,1798,0,19700101010101
18386205897,0,5132,20160312064728,23786,7510,81476402,1,120,94,67827,6,6,20160313172430,1798,0,19700101010101
18417104879,6,99729,20160312064808,300031701,7511,14641920,1,120,94,67831,12,16,20160314130122,1798,0,20160312063601
18386226474,6,99729,20160312064808,300031701,7511,14641920,1,120,94,67831,12,16,20160313172430,1798,0,20160312063601
18417095033,6,86032,20160312064849,300031707,7510,10039563,1,0,94,67827,1,6,20160314130122,1798,0,20160312063501
18386209744,6,86032,20160312064849,300031707,7510,10039563,1,0,94,67827,1,6,20160313172430,1798,0,20160312063501
18386227662,0,5520,20160312064850,18658,7511,30001974,1,120,94,67833,1,1,20160313172430,1798,0,19700101010101
18417099670,0,5520,20160312064850,18658,7511,30001974,1,120,94,67833,1,1,20160314130122,1798,0,19700101010101
18417100404,0,5839,20160312064851,23331,7510,1996954,1,120,94,67835,3,3,20160314130122,1798,0,19700101010101
18386229630,0,5839,20160312064851,23331,7510,1996954,1,120,94,67835,3,3,20160313172430,1798,0,19700101010101
18386228177,0,5839,20160312064853,23331,7510,88894445,1,120,94,67835,3,3,20160313172430,1798,0,19700101010101
18417105029,0,5839,20160312064853,23331,7510,88894445,1,120,94,67835,3,3,20160314130122,1798,0,19700101010101
18417084820,0,5132,20160312065015,23786,7510,51637667,1,120,94,67827,6,6,20160314130122,1798,0,19700101010101
18386203140,0,5132,20160312065015,23786,7510,51637667,1,120,94,67827,6,6,20160313172430,1798,0,19700101010101
18386207919,6,2682269100,20160312065017,300031755,7510,78529388,1,120,94,67832,10,14,20160313172430,1798,0,20160312063601
18417076902,6,2682269100,20160312065017,300031755,7510,78529388,1,120,94,67832,10,14,20160314130122,1798,0,20160312063601
18444148355,6,90876,20160312065056,300031758,7510,36138924,1,120,94,67806,12,4,20160315172347,1798,0,20160312063501
18417087557,0,5914,20160312065103,17450,7510,19426776,1,120,94,67806,4,4,20160314130122,1798,0,19700101010101
18386198213,0,5914,20160312065103,17450,7510,19426776,1,120,94,67806,4,4,20160313172430,1798,0,19700101010101
18386206268,0,5132,20160312065132,23786,7510,10318866,1,120,94,67827,6,6,20160313172430,1798,0,19700101010101
18417094437,0,5132,20160312065132,23786,7510,10318866,1,120,94,67827,6,6,20160314130122,1798,0,19700101010101
18417105719,0,5839,20160312065144,23331,7510,75426507,1,120,94,67835,4,4,20160314130122,1798,0,19700101010101
18386238454,0,5839,20160312065144,23331,7510,75426507,1,120,94,67835,4,4,20160313172430,1798,0,19700101010101
18416435467,0,5097,20160312065202,23171,7510,75437350,1,120,94,67830,1,1,20160314125642,1798,0,19700101010101
18385519950,0,5097,20160312065202,23171,7510,75437350,1,120,94,67830,1,1,20160313171940,1798,0,19700101010101
18386226514,6,95204,20160312065203,300025564,7511,30001974,1,120,94,67833,1,1,20160313172430,1798,0,20160312064801
18417101238,6,95204,20160312065203,300025564,7511,30001974,1,120,94,67833,1,1,20160314130122,1798,0,20160312064801
