BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18385669838,0,7509,20160312053941,13964,7510,6373993,1,129,437,68138,1,1,20160313171940,1798,0,19700101010101
18416566316,0,7509,20160312053941,13964,7510,6373993,1,129,437,68138,1,1,20160314125642,1798,0,19700101010101
18416563705,0,8914,20160312054150,15563,7510,69141412,1,129,437,68141,13,13,20160314125642,1798,0,19700101010101
18385666386,0,8914,20160312054150,15563,7510,69141412,1,129,437,68141,13,13,20160313171940,1798,0,19700101010101
18385668223,6,99173,20160312054157,300031709,7510,69141412,1,129,437,68141,13,13,20160313171940,1798,0,20160312054101
18416563773,6,99173,20160312054157,300031709,7510,69141412,1,129,437,68141,13,13,20160314125642,1798,0,20160312054101
18385653917,0,8914,20160312054423,15563,7511,16479392,1,129,437,68141,9,9,20160313171940,1798,0,19700101010101
18416551742,0,8914,20160312054423,15563,7511,16479392,1,129,437,68141,9,9,20160314125642,1798,0,19700101010101
18385655055,0,8914,20160312054638,15563,7510,41346069,81,129,437,68141,11,11,20160313171940,1798,0,19700101010101
18416549790,0,8914,20160312054638,15563,7510,41346069,81,129,437,68141,11,11,20160314125642,1798,0,19700101010101
18416549956,6,7510,20160312054714,13964,7510,6373993,1,0,437,68138,1,8,20160314125642,1798,0,20160312053901
18385653652,6,7510,20160312054714,13964,7510,6373993,1,0,437,68138,1,8,20160313171940,1798,0,20160312053901
18416557905,0,7510,20160312054810,13964,7510,49375027,1,129,437,68138,8,8,20160314125642,1798,0,19700101010101
18385661230,0,7510,20160312054810,13964,7510,49375027,1,129,437,68138,8,8,20160313171940,1798,0,19700101010101
18416552088,6,99174,20160312055809,300031709,7510,41346069,81,129,437,68141,11,8,20160314125642,1798,0,20160312054601
18385654459,6,99174,20160312055809,300031709,7510,41346069,81,129,437,68141,11,8,20160313171940,1798,0,20160312054601
18416566288,0,7510,20160312055908,13964,7511,16861644,1,129,437,68138,8,8,20160314125642,1798,0,19700101010101
18385669814,0,7510,20160312055908,13964,7511,16861644,1,129,437,68138,8,8,20160313171940,1798,0,19700101010101
18385663542,0,7510,20160312060048,13964,7510,64174046,1,129,437,68138,9,9,20160313171940,1798,0,19700101010101
18416559434,0,7510,20160312060048,13964,7510,64174046,1,129,437,68138,9,9,20160314125642,1798,0,19700101010101
18416551286,6,99175,20160312060112,300031709,7511,16479392,1,129,437,68141,9,6,20160314125642,1798,0,20160312054401
18385654813,6,99175,20160312060112,300031709,7511,16479392,1,129,437,68141,9,6,20160313171940,1798,0,20160312054401
18416555004,6,84710,20160312060944,300031647,7510,64174046,1,129,437,68138,9,12,20160314125642,1798,0,20160312060001
18385655808,6,84710,20160312060944,300031647,7510,64174046,1,129,437,68138,9,12,20160313171940,1798,0,20160312060001
18416570279,0,7830,20160312061027,300031652,7510,89382961,19,129,437,68143,12,12,20160314125642,1798,0,19700101010101
18385674450,0,7830,20160312061027,300031652,7510,89382961,19,129,437,68143,12,12,20160313171940,1798,0,19700101010101
18385671623,6,84711,20160312061313,300031647,7511,16861644,1,129,437,68138,8,13,20160313171940,1798,0,20160312055901
18416566406,6,84711,20160312061313,300031647,7511,16861644,1,129,437,68138,8,13,20160314125642,1798,0,20160312055901
18385669253,6,84712,20160312061337,300031647,7510,49375027,1,129,437,68138,8,13,20160313171940,1798,0,20160312054801
18416565721,6,84712,20160312061337,300031647,7510,49375027,1,129,437,68138,8,13,20160314125642,1798,0,20160312054801
18385579624,0,8219,20160312061815,20218,7510,32483063,1,129,437,68139,11,11,20160313171940,1798,0,19700101010101
18416480595,0,8219,20160312061815,20218,7510,32483063,1,129,437,68139,11,11,20160314125642,1798,0,19700101010101
18416353300,0,3956784513,20160312061842,16012,7510,36068083,1,129,437,68140,9,9,20160314125642,1798,0,19700101010101
18385464532,0,3956784513,20160312061842,16012,7510,36068083,1,129,437,68140,9,9,20160313171940,1798,0,19700101010101
18385582746,0,8219,20160312062006,20218,7510,26452181,1,129,437,68139,12,12,20160313171940,1798,0,19700101010101
18416472192,0,8219,20160312062006,20218,7510,26452181,1,129,437,68139,12,12,20160314125642,1798,0,19700101010101
18416471340,0,8219,20160312062009,20218,7510,42485926,18,129,437,68139,12,12,20160314125642,1798,0,19700101010101
18385574252,0,8219,20160312062009,20218,7510,42485926,18,129,437,68139,12,12,20160313171940,1798,0,19700101010101
18416465561,0,8219,20160312062112,20218,7510,26452182,1,129,437,68139,13,13,20160314125642,1798,0,19700101010101
18385575619,0,8219,20160312062112,20218,7510,26452182,1,129,437,68139,13,13,20160313171940,1798,0,19700101010101
18416303325,6,88393,20160312062133,300031650,7510,26452181,1,0,437,68139,12,13,20160314125642,1798,0,20160312062001
18385434445,6,88393,20160312062133,300031650,7510,26452181,1,0,437,68139,12,13,20160313171940,1798,0,20160312062001
18416305821,6,88394,20160312062135,300031650,7510,26452182,1,0,437,68139,13,13,20160314125642,1798,0,20160312062101
18385420147,6,88394,20160312062135,300031650,7510,26452182,1,0,437,68139,13,13,20160313171940,1798,0,20160312062101
18385429166,6,88395,20160312062136,300031650,7510,42485926,18,129,437,68139,12,13,20160313171940,1798,0,20160312062001
18416307306,6,88395,20160312062136,300031650,7510,42485926,18,129,437,68139,12,13,20160314125642,1798,0,20160312062001
18416372749,6,987803645,20160312062150,100000757,7510,89382961,19,129,437,68143,12,9,20160314125642,1798,0,20160312061001
18385482160,6,987803645,20160312062150,100000757,7510,89382961,19,129,437,68143,12,9,20160313171940,1798,0,20160312061001
18385428545,6,88396,20160312062206,300031650,7510,32483063,1,129,437,68139,11,13,20160313171940,1798,0,20160312061801
18416306961,6,88396,20160312062206,300031650,7510,32483063,1,129,437,68139,11,13,20160314125642,1798,0,20160312061801
18416371137,0,7510,20160312062503,13964,7510,42305749,18,129,437,68138,13,13,20160314125642,1798,0,19700101010101
18385481487,0,7510,20160312062503,13964,7510,42305749,18,129,437,68138,13,13,20160313171940,1798,0,19700101010101
18416375892,0,7510,20160312062831,13964,7510,42783672,1,129,437,68138,12,12,20160314125642,1798,0,19700101010101
18385475094,0,7510,20160312062831,13964,7510,42783672,1,129,437,68138,12,12,20160313171940,1798,0,19700101010101
18416887584,0,8434,20160312062903,300010675,7510,1562427,1,129,437,68145,1,1,20160314130122,1798,0,19700101010101
18385993658,0,8434,20160312062903,300010675,7510,1562427,1,129,437,68145,1,1,20160313172430,1798,0,19700101010101
18386000992,0,8434,20160312062905,300010675,7510,47117125,1,129,437,68145,1,1,20160313172430,1798,0,19700101010101
18416891353,0,8434,20160312062905,300010675,7510,47117125,1,129,437,68145,1,1,20160314130122,1798,0,19700101010101
18385993318,0,8434,20160312062906,300010675,7510,30725067,1,129,437,68145,1,1,20160313172430,1798,0,19700101010101
18416884828,0,8434,20160312062906,300010675,7510,30725067,1,129,437,68145,1,1,20160314130122,1798,0,19700101010101
18416362356,6,84713,20160312063145,300031647,7510,42305749,18,129,437,68138,13,11,20160314125642,1798,0,20160312062501
18385464822,6,84713,20160312063145,300031647,7510,42305749,18,129,437,68138,13,11,20160313171940,1798,0,20160312062501
18416363760,0,7510,20160312063147,13964,7510,61305753,1,129,437,68138,11,11,20160314125642,1798,0,19700101010101
18385463468,0,7510,20160312063147,13964,7510,61305753,1,129,437,68138,11,11,20160313171940,1798,0,19700101010101
18417052620,0,4540,20160312063436,13139,7510,27932479,1,129,437,68106,13,13,20160314130122,1798,0,19700101010101
18386169914,0,4540,20160312063436,13139,7510,27932479,1,129,437,68106,13,13,20160313172430,1798,0,19700101010101
18416885524,0,8434,20160312063502,300010675,7510,2436843,1,129,437,68145,3,3,20160314130122,1798,0,19700101010101
18385997187,0,8434,20160312063502,300010675,7510,2436843,1,129,437,68145,3,3,20160313172430,1798,0,19700101010101
18386173558,0,4540,20160312063527,13139,7510,37837493,18,129,437,68106,11,11,20160313172430,1798,0,19700101010101
18417060434,0,4540,20160312063527,13139,7510,37837493,18,129,437,68106,11,11,20160314130122,1798,0,19700101010101
18386166199,0,4540,20160312063529,13139,7510,22667619,1,129,437,68106,11,11,20160313172430,1798,0,19700101010101
18417053983,0,4540,20160312063529,13139,7510,22667619,1,129,437,68106,11,11,20160314130122,1798,0,19700101010101
18385582566,0,8219,20160312063551,20218,7510,37910394,18,129,437,68139,13,13,20160313171940,1798,0,19700101010101
18416472160,0,8219,20160312063551,20218,7510,37910394,18,129,437,68139,13,13,20160314125642,1798,0,19700101010101
18385590894,0,8219,20160312063553,20218,7510,27179517,1,129,437,68139,13,13,20160313171940,1798,0,19700101010101
18416484563,0,8219,20160312063553,20218,7510,27179517,1,129,437,68139,13,13,20160314125642,1798,0,19700101010101
18416469968,0,8219,20160312063554,20218,7510,85959733,1,129,437,68139,13,13,20160314125642,1798,0,19700101010101
18385573657,0,8219,20160312063554,20218,7510,85959733,1,129,437,68139,13,13,20160313171940,1798,0,19700101010101
18416381906,0,7510,20160312063555,13964,7510,20240841,1,129,437,68138,9,9,20160314125642,1798,0,19700101010101
18385492256,0,7510,20160312063555,13964,7510,20240841,1,129,437,68138,9,9,20160313171940,1798,0,19700101010101
18416367577,0,7510,20160312063556,13964,7510,46118303,1,129,437,68138,9,9,20160314125642,1798,0,19700101010101
18385468472,0,7510,20160312063556,13964,7510,46118303,1,129,437,68138,9,9,20160313171940,1798,0,19700101010101
18417060672,6,60574,20160312063557,300031658,7510,37837493,18,129,437,68106,11,13,20160314130122,1798,0,20160312063501
18386172836,6,60574,20160312063557,300031658,7510,37837493,18,129,437,68106,11,13,20160313172430,1798,0,20160312063501
