BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18420305159,0,8543,20160312051712,300003178,7510,54190335,1,0,16,970019,1,1,20160314132951,4248,0,19700101010101
18389402221,0,8543,20160312051712,300003178,7510,54190335,1,0,16,970019,1,1,20160313175529,4248,0,19700101010101
18389404906,0,8543,20160312051902,300003178,7510,68970331,1,0,16,970019,1,1,20160313175529,4248,0,19700101010101
18420306031,0,8543,20160312051902,300003178,7510,68970331,1,0,16,970019,1,1,20160314132951,4248,0,19700101010101
18420306646,185,9515,20160312052002,100002473,7510,12669362,7,0,16,970020,0,1,20160314132951,4248,0,19700101010101
18389405521,185,9515,20160312052002,100002473,7510,12669362,7,0,16,970020,0,1,20160313175529,4248,0,19700101010101
18389399956,185,8544,20160312052122,300003178,7510,12635022,7,0,16,970019,0,2,20160313175529,4248,0,19700101010101
18420309066,185,8544,20160312052122,300003178,7510,12635022,7,0,16,970019,0,2,20160314132951,4248,0,19700101010101
18420308019,0,8544,20160312052123,300003178,7510,20930654,1,0,16,970019,2,2,20160314132951,4248,0,19700101010101
18389398713,0,8544,20160312052123,300003178,7510,20930654,1,0,16,970019,2,2,20160313175529,4248,0,19700101010101
18420293730,0,8544,20160312052128,300003178,7510,37394640,6,0,16,970019,2,2,20160314132951,4248,0,19700101010101
18389387607,0,8544,20160312052128,300003178,7510,37394640,6,0,16,970019,2,2,20160313175529,4248,0,19700101010101
18389402814,0,8544,20160312052130,300003178,7510,22191250,1,0,16,970019,2,2,20160313175529,4248,0,19700101010101
18420305752,0,8544,20160312052130,300003178,7510,22191250,1,0,16,970019,2,2,20160314132951,4248,0,19700101010101
18389389673,6,106009,20160312052155,100002986,7510,68970331,1,0,16,970019,1,2,20160313175529,4248,0,20160312051901
18420286437,6,106009,20160312052155,100002986,7510,68970331,1,0,16,970019,1,2,20160314132951,4248,0,20160312051901
18420309803,6,106010,20160312052456,100002986,7510,54190335,1,0,16,970019,1,2,20160314132951,4248,0,20160312051701
18389400693,6,106010,20160312052456,100002986,7510,54190335,1,0,16,970019,1,2,20160313175529,4248,0,20160312051701
18389406013,6,106011,20160312052506,100002986,7510,22191250,1,0,16,970019,2,2,20160313175529,4248,0,20160312052101
18420306403,6,106011,20160312052506,100002986,7510,22191250,1,0,16,970019,2,2,20160314132951,4248,0,20160312052101
18420298415,6,106012,20160312052524,100002986,7510,20930654,1,0,16,970019,2,2,20160314132951,4248,0,20160312052101
18389395478,6,106012,20160312052524,100002986,7510,20930654,1,0,16,970019,2,2,20160313175529,4248,0,20160312052101
18419690063,0,8308,20160312052850,200003731,7510,13648986,1,0,16,970032,13,13,20160314132447,1032,0,19700101010101
18388827417,0,8308,20160312052850,200003731,7510,13648986,1,0,16,970032,13,13,20160313174951,1032,0,19700101010101
18420307315,6,106013,20160312053056,100002986,7510,37394640,6,0,16,970019,2,2,20160314132951,4248,0,20160312052101
18389401291,6,106013,20160312053056,100002986,7510,37394640,6,0,16,970019,2,2,20160313175529,4248,0,20160312052101
18419692321,0,8308,20160312053105,200003731,7510,89369600,1,0,16,970032,12,12,20160314132447,1032,0,19700101010101
18388838152,0,8308,20160312053105,200003731,7510,89369600,1,0,16,970032,12,12,20160313174951,1032,0,19700101010101
18419688611,0,8308,20160312053107,200003731,7510,13867440,1,0,16,970032,12,12,20160314132447,1032,0,19700101010101
18388834393,0,8308,20160312053107,200003731,7510,13867440,1,0,16,970032,12,12,20160313174951,1032,0,19700101010101
18420306240,0,8544,20160312053422,300003178,7510,48999016,1,0,16,970019,6,6,20160314132951,4248,0,19700101010101
18389405115,0,8544,20160312053422,300003178,7510,48999016,1,0,16,970019,6,6,20160313175529,4248,0,19700101010101
18420308107,6,106014,20160312053427,100002986,7510,48999016,1,0,16,970019,6,6,20160314132951,4248,0,20160312053401
18389402083,6,106014,20160312053427,100002986,7510,48999016,1,0,16,970019,6,6,20160313175529,4248,0,20160312053401
18419955899,0,8544,20160312053543,300003178,7510,84699451,1,0,16,970019,6,6,20160314132447,6296,0,19700101010101
18389104016,0,8544,20160312053543,300003178,7510,84699451,1,0,16,970019,6,6,20160313175529,6296,0,19700101010101
18389127358,0,8544,20160312053544,300003178,7510,88881920,1,0,16,970019,6,6,20160313175529,6296,0,19700101010101
18419913841,0,8544,20160312053544,300003178,7510,88881920,1,0,16,970019,6,6,20160314132447,6296,0,19700101010101
18419919296,0,8544,20160312053546,300003178,7510,88466928,1,0,16,970019,6,6,20160314132447,6296,0,19700101010101
18389124302,0,8544,20160312053546,300003178,7510,88466928,1,0,16,970019,6,6,20160313175529,6296,0,19700101010101
18419949797,0,8544,20160312053547,300003178,7510,87890769,1,0,16,970019,6,6,20160314132447,6296,0,19700101010101
18389104137,0,8544,20160312053547,300003178,7510,87890769,1,0,16,970019,6,6,20160313175529,6296,0,19700101010101
18419953799,0,8544,20160312053548,300003178,7510,79301341,1,0,16,970019,6,6,20160314132447,6296,0,19700101010101
18389111618,0,8544,20160312053548,300003178,7510,79301341,1,0,16,970019,6,6,20160313175529,6296,0,19700101010101
