BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18385892165,6,15928,20160312000632,300000267,7511,13527003,1,70,634,64612,1,2,20160313172430,5382,0,20160311235901
18416714260,6,15928,20160312000632,300000267,7511,13527003,1,70,634,64612,1,2,20160314125642,5382,0,20160311235901
18416977787,6,4961,20160312002958,300008949,7510,17974987,1,0,634,64623,18,5,20160314130122,5382,0,20160311234801
18386106850,6,4961,20160312002958,300008949,7510,17974987,1,0,634,64623,18,5,20160313172430,5382,0,20160311234801
18416833351,185,34591,20160312051853,21151,7510,12686163,7,0,634,64622,0,2,20160314125642,5382,0,19700101010101
18385940248,185,34591,20160312051853,21151,7510,12686163,7,0,634,64622,0,2,20160313172430,5382,0,19700101010101
18416830021,185,34592,20160312051854,21151,7510,12623603,7,0,634,64622,0,2,20160314125642,5382,0,19700101010101
18385948548,185,34592,20160312051854,21151,7510,12623603,7,0,634,64622,0,2,20160313172430,5382,0,19700101010101
18385943081,185,4083,20160312051912,16697,7510,12686163,7,0,634,64622,0,2,20160313172430,5382,0,19700101010101
18416839005,185,4083,20160312051912,16697,7510,12686163,7,0,634,64622,0,2,20160314125642,5382,0,19700101010101
18385945538,185,4084,20160312051915,16697,7510,12623603,7,0,634,64622,0,2,20160313172430,5382,0,19700101010101
18416838555,185,4084,20160312051915,16697,7510,12623603,7,0,634,64622,0,2,20160314125642,5382,0,19700101010101
18385954162,0,4084,20160312053138,16697,7510,37153281,6,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416826996,0,4084,20160312053138,16697,7510,37153281,6,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18416837841,0,8290,20160312053816,22883,7510,79051390,1,1,634,630181,1,1,20160314125642,5382,0,19700101010101
18385950372,0,8290,20160312053816,22883,7510,79051390,1,1,634,630181,1,1,20160313172430,5382,0,19700101010101
18416838985,0,8290,20160312054024,22883,7510,68010126,1,1,634,630181,1,1,20160314125642,5382,0,19700101010101
18385943056,0,8290,20160312054024,22883,7510,68010126,1,1,634,630181,1,1,20160313172430,5382,0,19700101010101
18385942572,0,4084,20160312054109,16697,7510,81088547,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416828143,0,4084,20160312054109,16697,7510,81088547,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18416834855,0,4084,20160312054115,16697,7510,86659179,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385940233,0,4084,20160312054115,16697,7510,86659179,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416702919,0,3359,20160312054318,22657,7510,44471438,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385938676,0,3359,20160312054318,22657,7510,44471438,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18385938003,0,3359,20160312054324,22657,7510,81035811,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416708307,0,3359,20160312054324,22657,7510,81035811,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18416840021,0,4084,20160312054442,16697,7510,46330547,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385944349,0,8290,20160312054442,22883,7510,63920494,1,1,634,630181,1,1,20160313172430,5382,0,19700101010101
18385946205,0,4084,20160312054442,16697,7510,46330547,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416836799,0,8290,20160312054442,22883,7510,63920494,1,1,634,630181,1,1,20160314125642,5382,0,19700101010101
18385940061,0,8290,20160312054730,22883,7510,88095103,1,1,634,630181,1,1,20160313172430,5382,0,19700101010101
18416832582,0,8290,20160312054730,22883,7510,88095103,1,1,634,630181,1,1,20160314125642,5382,0,19700101010101
18385950843,0,4084,20160312054747,16697,7510,54612216,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416831393,0,4084,20160312054747,16697,7510,54612216,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18416842876,6,44904,20160312054907,100003143,7510,79051390,1,1,634,630181,1,1,20160314130122,5382,0,20160312053801
18385956548,6,44904,20160312054907,100003143,7510,79051390,1,1,634,630181,1,1,20160313172430,5382,0,20160312053801
18416834984,0,4084,20160312054913,16697,7510,49291686,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385941505,0,4084,20160312054913,16697,7510,49291686,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18385941294,6,34593,20160312054959,21151,7510,41341111,81,70,634,64622,5,5,20160313172430,5382,0,20160312055001
18416838895,6,34593,20160312054959,21151,7510,41341111,81,70,634,64622,5,5,20160314125642,5382,0,20160312055001
18416833820,0,4084,20160312055007,16697,7510,41341111,81,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385947252,0,4084,20160312055007,16697,7510,41341111,81,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416835803,0,3359,20160312055008,22657,7510,10371827,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385942819,0,3359,20160312055008,22657,7510,10371827,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18385943113,6,34594,20160312055009,21151,7510,37153281,6,70,634,64622,5,5,20160313172430,5382,0,20160312053101
18416828091,6,34594,20160312055009,21151,7510,37153281,6,70,634,64622,5,5,20160314125642,5382,0,20160312053101
18416830532,0,3359,20160312055011,22657,7510,42791022,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385949297,0,3359,20160312055011,22657,7510,42791022,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18385944434,0,4084,20160312055012,16697,7510,84975023,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416834321,0,4084,20160312055012,16697,7510,84975023,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
18385963734,6,44905,20160312055040,100003143,7510,88095103,1,1,634,630181,1,1,20160313172430,5382,0,20160312054701
18416851325,6,44905,20160312055040,100003143,7510,88095103,1,1,634,630181,1,1,20160314130122,5382,0,20160312054701
18385954259,0,4084,20160312055047,16697,7510,16395264,1,70,634,64622,5,5,20160313172430,5382,0,19700101010101
18416830899,0,4084,20160312055047,16697,7510,16395264,1,70,634,64622,5,5,20160314125642,5382,0,19700101010101
