BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18386272257,0,5070,20160312060405,16726,7510,64921444,1,70,645,64636,17,17,20160313172430,4102,0,19700101010101
18417147523,0,5070,20160312060405,16726,7510,64921444,1,70,645,64636,17,17,20160314130122,4102,0,19700101010101
18385884183,0,3,20160312060950,15224,7510,85835782,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416753447,0,3,20160312060950,15224,7510,85835782,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385820156,0,3,20160312060951,15224,7510,53626242,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416751671,0,3,20160312060951,15224,7510,53626242,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385816970,0,3,20160312061532,15224,7510,30322020,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416749247,0,3,20160312061532,15224,7510,30322020,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18416757690,0,3,20160312061834,15224,7510,49176584,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385809765,0,3,20160312061834,15224,7510,49176584,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18385847786,6,10,20160312062115,15587,7510,85835782,1,0,645,630178,1,1,20160313171940,4102,0,20160312060901
18416695340,6,10,20160312062115,15587,7510,85835782,1,0,645,630178,1,1,20160314125642,4102,0,20160312060901
18416752436,0,3,20160312062519,15224,7510,75463365,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385820928,0,3,20160312062519,15224,7510,75463365,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416760275,0,3,20160312062524,15224,7510,72638229,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385885180,0,3,20160312062524,15224,7510,72638229,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18385576912,0,0,20160312062624,18696,7510,38491379,18,0,645,630179,2,2,20160313171940,4102,0,19700101010101
18416490502,0,0,20160312062624,18696,7510,38491379,18,0,645,630179,2,2,20160314125642,4102,0,19700101010101
18417141734,6,4553,20160312062720,21857,7510,64921444,1,70,645,64636,17,13,20160314130122,4102,0,20160312060401
18386263324,6,4553,20160312062720,21857,7510,64921444,1,70,645,64636,17,13,20160313172430,4102,0,20160312060401
18385818771,0,3,20160312062801,15224,7510,10606075,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416763469,0,3,20160312062801,15224,7510,10606075,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385833122,0,3,20160312062805,15224,7510,42733097,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18416761614,0,3,20160312062805,15224,7510,42733097,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385816456,185,4,20160312062807,15224,7510,12522796,7,0,645,630178,0,1,20160313171940,4102,0,19700101010101
18416772114,185,4,20160312062807,15224,7510,12522796,7,0,645,630178,0,1,20160314125642,4102,0,19700101010101
18386220443,185,19499,20160312062825,23794,7510,12624066,7,0,645,64640,0,1,20160313172430,4102,0,19700101010101
18417136900,185,19499,20160312062825,23794,7510,12624066,7,0,645,64640,0,1,20160314130122,4102,0,19700101010101
18416756907,0,4,20160312062848,15224,7510,83702240,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385808972,0,4,20160312062848,15224,7510,83702240,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18386270830,0,5070,20160312062902,16726,7510,15530454,1,70,645,64636,13,13,20160313172430,4102,0,19700101010101
18417143625,0,5070,20160312062902,16726,7510,15530454,1,70,645,64636,13,13,20160314130122,4102,0,19700101010101
18386265490,0,4553,20160312062905,21857,7510,45525663,1,70,645,64636,13,13,20160313172430,4102,0,19700101010101
18417140627,0,4553,20160312062905,21857,7510,45525663,1,70,645,64636,13,13,20160314130122,4102,0,19700101010101
18417139739,0,5070,20160312062923,16726,7511,14767045,1,70,645,64636,12,12,20160314130122,4102,0,19700101010101
18386265317,0,5070,20160312062923,16726,7511,14767045,1,70,645,64636,12,12,20160313172430,4102,0,19700101010101
18417141025,0,4553,20160312063044,21857,7510,39340656,1,70,645,64636,12,12,20160314130122,4102,0,19700101010101
18386265890,0,4553,20160312063044,21857,7510,39340656,1,70,645,64636,12,12,20160313172430,4102,0,19700101010101
18416500547,0,0,20160312063104,18696,7510,44156641,1,0,645,630179,4,4,20160314125642,4102,0,19700101010101
18385591642,0,0,20160312063104,18696,7510,44156641,1,0,645,630179,4,4,20160313171940,4102,0,19700101010101
18416393560,0,0,20160312063113,200001043,7510,52035675,1,0,645,630179,4,4,20160314125642,4102,0,19700101010101
18385495473,0,0,20160312063113,200001043,7510,52035675,1,0,645,630179,4,4,20160313171940,4102,0,19700101010101
18416754895,0,4,20160312063126,15224,7510,36077109,1,0,645,630178,1,1,20160314125642,4102,0,19700101010101
18385883789,0,4,20160312063126,15224,7510,36077109,1,0,645,630178,1,1,20160313171940,4102,0,19700101010101
18383050695,0,4,20160312063145,300015585,7510,42305749,18,0,645,630180,1,1,20160313165839,4102,0,19700101010101
18416227574,0,4,20160312063145,300015585,7510,42305749,18,0,645,630180,1,1,20160314125151,4102,0,19700101010101
18383026807,0,4,20160312063225,300015585,7510,68769101,1,0,645,630180,1,1,20160313165839,4102,0,19700101010101
18416161401,0,4,20160312063225,300015585,7510,68769101,1,0,645,630180,1,1,20160314125151,4102,0,19700101010101
