BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18416955356,0,5160,20160312050733,300004740,7510,10043900,1,118,33,67660,2,2,20160314130122,1798,0,19700101010101
18386069003,0,5160,20160312050733,300004740,7510,10043900,1,118,33,67660,2,2,20160313172430,1798,0,19700101010101
18386067717,6,84534,20160312051928,300031697,7510,10043900,1,0,33,67660,2,7,20160313172430,1798,0,20160312050701
18416963367,6,84534,20160312051928,300031697,7510,10043900,1,0,33,67660,2,7,20160314130122,1798,0,20160312050701
18386065596,0,6578,20160312052818,700001056,7510,49893010,1,118,33,67664,1,1,20160313172430,1798,0,19700101010101
18416949981,0,6578,20160312052818,700001056,7510,49893010,1,118,33,67664,1,1,20160314130122,1798,0,19700101010101
18386060192,0,6578,20160312053105,700001056,7510,22069528,1,118,33,67664,3,3,20160313172430,1798,0,19700101010101
18416953073,0,6578,20160312053105,700001056,7510,22069528,1,118,33,67664,3,3,20160314130122,1798,0,19700101010101
18416949479,0,6578,20160312053106,700001056,7510,953789,1,118,33,67664,3,3,20160314130122,1798,0,19700101010101
18386062806,0,6578,20160312053106,700001056,7510,953789,1,118,33,67664,3,3,20160313172430,1798,0,19700101010101
18416956756,0,6578,20160312053107,700001056,7510,19082096,1,118,33,67664,3,3,20160314130122,1798,0,19700101010101
18386059504,0,6578,20160312053107,700001056,7510,19082096,1,118,33,67664,3,3,20160313172430,1798,0,19700101010101
18386063115,0,5160,20160312053211,300004740,7510,80655278,1,118,33,67660,11,11,20160313172430,1798,0,19700101010101
18416951580,0,5160,20160312053211,300004740,7510,80655278,1,118,33,67660,11,11,20160314130122,1798,0,19700101010101
18386061961,6,84535,20160312053328,300031697,7510,80655278,1,118,33,67660,11,11,20160313172430,1798,0,20160312053201
18416952596,6,84535,20160312053328,300031697,7510,80655278,1,118,33,67660,11,11,20160314130122,1798,0,20160312053201
18416951157,6,1637,20160312053519,300031704,7510,49893010,1,118,33,67664,1,4,20160314130122,1798,0,20160312052801
18386062539,6,1637,20160312053519,300031704,7510,49893010,1,118,33,67664,1,4,20160313172430,1798,0,20160312052801
18386039998,6,1638,20160312053906,300031704,7510,22069528,1,0,33,67664,3,7,20160313172430,1798,0,20160312053101
18416946868,6,1638,20160312053906,300031704,7510,22069528,1,0,33,67664,3,7,20160314130122,1798,0,20160312053101
18416951153,0,6578,20160312053914,700001056,7510,67580606,1,118,33,67664,7,7,20160314130122,1798,0,19700101010101
18386062535,0,6578,20160312053914,700001056,7510,67580606,1,118,33,67664,7,7,20160313172430,1798,0,19700101010101
18386064336,0,6578,20160312053916,700001056,7510,84768296,1,118,33,67664,7,7,20160313172430,1798,0,19700101010101
18416948097,0,6578,20160312053916,700001056,7510,84768296,1,118,33,67664,7,7,20160314130122,1798,0,19700101010101
18414406064,0,5316,20160312054513,100005706,7510,32165071,1,118,33,67623,1,1,20160314123633,772,0,19700101010101
18383570953,0,5316,20160312054513,100005706,7510,32165071,1,118,33,67623,1,1,20160313170412,772,0,19700101010101
18416966266,0,5160,20160312054628,300004740,7511,17057535,1,118,33,67660,4,4,20160314130122,1798,0,19700101010101
18386077145,0,5160,20160312054628,300004740,7511,17057535,1,118,33,67660,4,4,20160313172430,1798,0,19700101010101
18386061891,6,1639,20160312054706,300031704,7510,84768296,1,118,33,67664,7,9,20160313172430,1798,0,20160312053901
18416951489,6,1639,20160312054706,300031704,7510,84768296,1,118,33,67664,7,9,20160314130122,1798,0,20160312053901
18387599636,0,5316,20160312054748,100005706,7510,6042375,1,118,33,67623,1,1,20160313173920,657,0,19700101010101
18418486561,0,5316,20160312054748,100005706,7510,6042375,1,118,33,67623,1,1,20160314131516,657,0,19700101010101
18386070788,6,84536,20160312055202,300031697,7511,17057535,1,118,33,67660,4,1,20160313172430,1798,0,20160312054601
18416958165,6,84536,20160312055202,300031697,7511,17057535,1,118,33,67660,4,1,20160314130122,1798,0,20160312054601
18422643146,6,108333,20160312055427,300031711,7510,6042375,1,0,33,67623,1,1,20160314135540,913,0,20160312054701
18391756243,6,108333,20160312055427,300031711,7510,6042375,1,0,33,67623,1,1,20160313182055,913,0,20160312054701
18416964497,0,7402,20160312055658,600001592,7510,45065074,1,118,33,67661,2,2,20160314130122,1798,0,19700101010101
18386075736,0,7402,20160312055658,600001592,7510,45065074,1,118,33,67661,2,2,20160313172430,1798,0,19700101010101
18386038535,6,118505,20160312055704,300031741,7510,45065074,1,118,33,67661,2,2,20160313172430,1798,0,20160312055601
18416948626,6,118505,20160312055704,300031741,7510,45065074,1,118,33,67661,2,2,20160314130122,1798,0,20160312055601
18387599472,0,5316,20160312055841,100005706,7511,15262244,1,118,33,67623,1,1,20160313173920,657,0,19700101010101
18418476646,0,5316,20160312055841,100005706,7511,15262244,1,118,33,67623,1,1,20160314131516,657,0,19700101010101
18418499092,0,5316,20160312055843,100005706,7511,18471878,1,118,33,67623,1,1,20160314131516,657,0,19700101010101
18387611922,0,5316,20160312055843,100005706,7511,18471878,1,118,33,67623,1,1,20160313173920,657,0,19700101010101
18418499976,0,5316,20160312055844,100005706,7511,14619578,1,118,33,67623,1,1,20160314131516,657,0,19700101010101
18387612806,0,5316,20160312055844,100005706,7511,14619578,1,118,33,67623,1,1,20160313173920,657,0,19700101010101
18386069733,6,1640,20160312060047,300031704,7510,953789,1,0,33,67664,3,10,20160313172430,1798,0,20160312053101
18416957789,6,1640,20160312060047,300031704,7510,953789,1,0,33,67664,3,10,20160314130122,1798,0,20160312053101
18416952559,6,1641,20160312060147,300031704,7510,19082096,1,0,33,67664,3,10,20160314130122,1798,0,20160312053101
18386063742,6,1641,20160312060147,300031704,7510,19082096,1,0,33,67664,3,10,20160313172430,1798,0,20160312053101
