BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18419752392,6,79631,20160312000019,15635,7511,16609477,1,128,121,98022,6,8,20160314132447,4616,0,20160311235001
18388843350,6,79631,20160312000019,15635,7511,16609477,1,128,121,98022,6,8,20160313174951,4616,0,20160311235001
18419749306,6,79632,20160312000022,15635,7510,85559519,1,128,121,98022,2,8,20160314132447,4616,0,20160311233501
18388840264,6,79632,20160312000022,15635,7510,85559519,1,128,121,98022,2,8,20160313174951,4616,0,20160311233501
18419745427,6,79633,20160312000027,15635,7510,39852797,1,128,121,98022,5,8,20160314132447,4616,0,20160311234201
18388850007,6,79633,20160312000027,15635,7510,39852797,1,128,121,98022,5,8,20160313174951,4616,0,20160311234201
18419753259,6,79634,20160312000039,15635,7511,11837436,1,128,121,98022,5,8,20160314132447,4616,0,20160311234401
18388868570,6,79634,20160312000039,15635,7511,11837436,1,128,121,98022,5,8,20160313174951,4616,0,20160311234401
18419742331,6,38571,20160312000055,18764,7511,13784018,1,128,121,98023,1,1,20160314132447,4616,0,20160311235401
18388841227,6,38571,20160312000055,18764,7511,13784018,1,128,121,98023,1,1,20160313174951,4616,0,20160311235401
18419748693,0,7905,20160312000104,300025836,7511,12454271,1,128,121,98022,13,13,20160314132447,4616,0,19700101010101
18388843179,0,7905,20160312000104,300025836,7511,12454271,1,128,121,98022,13,13,20160313174951,4616,0,19700101010101
18386411731,6,14804,20160312000155,300009020,7511,16926016,1,128,121,98027,8,8,20160313172925,776,0,20160311235901
18418304987,6,14804,20160312000155,300009020,7511,16926016,1,128,121,98027,8,8,20160314131043,776,0,20160311235901
18417293295,6,14804,20160312000155,300009020,7511,16926016,1,128,121,98027,8,8,20160314130559,776,0,20160311235901
18387414578,6,14804,20160312000155,300009020,7511,16926016,1,128,121,98027,8,8,20160313173920,776,0,20160311235901
18387420325,6,14805,20160312000217,300009020,7510,18082863,1,0,121,98027,1,8,20160313173920,776,0,20160311234801
18417299886,6,14805,20160312000217,300009020,7510,18082863,1,0,121,98027,1,8,20160314130559,776,0,20160311234801
