BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,CREATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18416229006,185,9439,20160312050037,300014758,7510,12628528,7,0,481,610126,0,18,20160314125151,2310,0,19700101010101
18383044615,185,9439,20160312050037,300014758,7510,12628528,7,0,481,610126,0,18,20160313165839,2310,0,19700101010101
18416964762,0,10508,20160312051005,600000822,7511,12753079,1,1,481,610131,18,18,20160314130122,2310,0,19700101010101
18386124690,0,10508,20160312051005,600000822,7511,12753079,1,1,481,610131,18,18,20160313172430,2310,0,19700101010101
18417015118,6,105831,20160312051222,16562,7511,12753079,1,1,481,610131,18,14,20160314130122,2310,0,20160312051001
18386132769,6,105831,20160312051222,16562,7511,12753079,1,1,481,610131,18,14,20160313172430,2310,0,20160312051001
18386120583,0,10508,20160312051448,600000822,7510,4691798,1,1,481,610131,16,16,20160313172430,2310,0,19700101010101
18417009485,0,10508,20160312051448,600000822,7510,4691798,1,1,481,610131,16,16,20160314130122,2310,0,19700101010101
18417013552,185,10509,20160312051450,600000822,7510,12657161,7,0,481,610131,0,16,20160314130122,2310,0,19700101010101
18386131597,185,10509,20160312051450,600000822,7510,12657161,7,0,481,610131,0,16,20160313172430,2310,0,19700101010101
18416968616,0,10509,20160312051451,600000822,7510,54443919,1,1,481,610131,16,16,20160314130122,2310,0,19700101010101
18386123785,0,10509,20160312051451,600000822,7510,54443919,1,1,481,610131,16,16,20160313172430,2310,0,19700101010101
18386130437,185,10510,20160312052032,600000822,7510,12581739,7,0,481,610131,0,12,20160313172430,2310,0,19700101010101
18417014104,185,10510,20160312052032,600000822,7510,12581739,7,0,481,610131,0,12,20160314130122,2310,0,19700101010101
18416968995,185,10511,20160312052133,600000822,7510,12625166,7,0,481,610131,0,11,20160314130122,2310,0,19700101010101
18386124105,185,10511,20160312052133,600000822,7510,12625166,7,0,481,610131,0,11,20160313172430,2310,0,19700101010101
18416967426,6,105832,20160312052144,16562,7510,54443919,1,1,481,610131,16,11,20160314130122,2310,0,20160312051401
