GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
42868648,435,214,20160313051200,20160313054925,人民大学,东直门
18804335,435,216,20160313051800,20160313055308,人民大学,安定门
37475821,435,461,20160313052000,20160313055551,人民大学,北京南站
85744586,435,218,20160313052200,20160313054829,人民大学,积水潭
46994773,435,210,20160313052300,20160313055920,人民大学,北京站
85591448,435,631,20160313052600,20160313060245,人民大学,车公庄西
49484085,435,206,20160313052900,20160313055914,人民大学,宣武门
84818459,435,201,20160313053300,20160313054804,人民大学,西直门
68186777,435,218,20160313053300,20160313055906,人民大学,积水潭
79675146,435,218,20160313053300,20160313055818,人民大学,积水潭
15517049,435,653,20160313053500,20160313063059,人民大学,青年路
47886684,435,653,20160313053500,20160313063102,人民大学,青年路
71504763,435,1011,20160313053600,20160313055857,人民大学,西土城
28633492,435,201,20160313053800,20160313055625,人民大学,西直门
20163955,435,461,20160313053800,20160313061408,人民大学,北京南站
71396046,435,727,20160313054100,20160313062118,人民大学,广安门内
69741109,435,727,20160313054100,20160313062116,人民大学,广安门内
12721376,435,423,20160313054100,20160313055805,人民大学,北宫门
53407091,435,929,20160313054100,20160313062001,人民大学,北京西站
53770569,435,929,20160313054100,20160313061957,人民大学,北京西站
12555002,435,209,20160313054400,20160313062024,人民大学,崇文门
18408423,435,461,20160313054600,20160313062140,人民大学,北京南站
50921986,435,753,20160313054600,20160313064932,人民大学,南楼梓庄
14167462,435,207,20160313055000,20160313062417,人民大学,和平门
10110654,435,9335,20160313055000,20160313064946,人民大学,黄村火车站
75232175,435,929,20160313055000,20160313061023,人民大学,北京西站
12674612,435,425,20160313055100,20160313060425,人民大学,西苑
53145791,435,9433,20160313055400,20160313065522,人民大学,沙河
53222831,435,1351,20160313055400,20160313064506,人民大学,东直门
81859421,435,124,20160313055400,20160313064826,人民大学,四惠
44643516,435,639,20160313055400,20160313062610,人民大学,南锣鼓巷
67529808,435,9339,20160313055700,20160313070454,人民大学,生物医药基地
19605322,435,9531,20160313055800,20160313070512,人民大学,广阳城
39075814,435,545,20160313055900,20160313063000,人民大学,北新桥
86273239,435,423,20160313055900,20160313061416,人民大学,北宫门
86273238,435,423,20160313055900,20160313061415,人民大学,北宫门
15844702,435,1003,20160313060100,20160313062020,人民大学,苏州街
19606209,435,441,20160313060100,20160313061316,人民大学,动物园
14852056,435,1003,20160313060100,20160313062019,人民大学,苏州街
19142359,435,441,20160313060100,20160313061316,人民大学,动物园
78947988,435,441,20160313060100,20160313061254,人民大学,动物园
4836854,435,9521,20160313060100,20160313064928,人民大学,郭公庄
23370918,435,441,20160313060400,20160313061319,人民大学,动物园
44480614,435,931,20160313060400,20160313063508,人民大学,六里桥东
39289761,435,455,20160313060400,20160313062753,人民大学,宣武门
13045067,435,663,20160313060500,20160313071308,人民大学,物资学院路
39589657,435,467,20160313060500,20160313064852,人民大学,公益西桥
72030444,435,441,20160313060600,20160313061933,人民大学,动物园
13825137,435,9533,20160313060600,20160313072725,人民大学,良乡大学城北
68170361,435,929,20160313060600,20160313062907,人民大学,北京西站
50003403,435,117,20160313060700,20160313064123,人民大学,天安门东
86454285,435,9523,20160313060800,20160313065822,人民大学,大葆台
67091271,435,1561,20160313060800,20160313073502,人民大学,顺义
13219911,435,201,20160313060800,20160313064629,人民大学,西直门
65045435,435,433,20160313060800,20160313061842,人民大学,海淀黄庄
43498127,435,467,20160313060800,20160313064928,人民大学,公益西桥
12692944,435,423,20160313060900,20160313062854,人民大学,北宫门
78265952,435,731,20160313060900,20160313063858,人民大学,虎坊桥
32792415,435,461,20160313060900,20160313064051,人民大学,北京南站
44419043,435,459,20160313061200,20160313064324,人民大学,陶然亭
39747647,435,9704,20160313061200,20160313072115,人民大学,传媒大学
17154922,435,113,20160313061200,20160313064312,人民大学,南礼士路
50301832,435,210,20160313061400,20160313065626,人民大学,北京站
50301861,435,210,20160313061400,20160313065627,人民大学,北京站
11117177,435,1003,20160313061400,20160313062446,人民大学,苏州街
17445171,435,441,20160313061500,20160313062450,人民大学,动物园
15408540,435,939,20160313061500,20160313065110,人民大学,丰台南路
69116594,435,9341,20160313061600,20160313073041,人民大学,天宫院
43122501,435,815,20160313061600,20160313070022,人民大学,育新
45369963,435,939,20160313061600,20160313065105,人民大学,丰台南路
12855511,435,461,20160313061700,20160313065143,人民大学,北京南站
42787738,435,461,20160313061700,20160313065143,人民大学,北京南站
17155451,435,209,20160313061700,20160313065308,人民大学,崇文门
71664835,435,201,20160313061700,20160313063311,人民大学,西直门
44277151,435,421,20160313061800,20160313063833,人民大学,安河桥北
752207,435,747,20160313061900,20160313070956,人民大学,大郊亭
49452314,435,537,20160313061900,20160313064913,人民大学,惠新西街南口
40717916,435,206,20160313061900,20160313074314,人民大学,宣武门
16587139,435,9047,20160313061900,20160313070045,人民大学,丰台站
50518242,435,441,20160313062000,20160313062915,人民大学,动物园
15616332,435,931,20160313062000,20160313064718,人民大学,六里桥东
12677681,435,421,20160313062100,20160313063837,人民大学,安河桥北
15781340,435,9321,20160313062100,20160313070741,人民大学,新宫
71828774,435,9321,20160313062100,20160313070744,人民大学,新宫
54155319,435,461,20160313062200,20160313070147,人民大学,北京南站
60630346,435,1027,20160313062300,20160313065843,人民大学,三元桥
86030874,435,461,20160313062300,20160313070157,人民大学,北京南站
51338391,435,645,20160313062300,20160313070124,人民大学,东大桥
13319855,435,423,20160313062300,20160313064331,人民大学,北宫门
12679486,435,201,20160313062300,20160313063929,人民大学,西直门
47437294,435,9441,20160313062300,20160313070849,人民大学,西二旗
32073632,435,441,20160313062400,20160313063428,人民大学,动物园
71623292,435,423,20160313062500,20160313064333,人民大学,北宫门
25508043,435,621,20160313062500,20160313065333,人民大学,海淀五路居
33660300,435,423,20160313062500,20160313064332,人民大学,北宫门
78015374,435,449,20160313062500,20160313064308,人民大学,西四
16450703,435,441,20160313062500,20160313063430,人民大学,动物园
16970083,435,1007,20160313062600,20160313063611,人民大学,知春里
13110169,435,9439,20160313062600,20160313072222,人民大学,生命科学园
49977057,435,107,20160313062600,20160313070319,人民大学,玉泉路
23729604,435,210,20160313062600,20160313070802,人民大学,北京站
16914111,435,207,20160313062600,20160313065601,人民大学,和平门
54183059,435,9439,20160313062600,20160313072405,人民大学,生命科学园
26176273,435,929,20160313062700,20160313065019,人民大学,北京西站
47583816,435,449,20160313062700,20160313064831,人民大学,西四
17394592,435,214,20160313062700,20160313071019,人民大学,东直门
61150806,435,753,20160313062700,20160313072902,人民大学,南楼梓庄
85319718,435,929,20160313062800,20160313064954,人民大学,北京西站
12165864,435,205,20160313062800,20160313065704,人民大学,长椿街
5850838,435,423,20160313062800,20160313064334,人民大学,北宫门
89138210,435,461,20160313062900,20160313070156,人民大学,北京南站
53024696,435,727,20160313063000,20160313071035,人民大学,广安门内
54004510,435,215,20160313063200,20160313070700,人民大学,雍和宫
88363730,435,645,20160313063200,20160313072742,人民大学,东大桥
18640091,435,447,20160313063200,20160313065058,人民大学,平安里
13270638,435,653,20160313063200,20160313072917,人民大学,青年路
49909389,435,461,20160313063300,20160313070617,人民大学,北京南站
12237867,435,927,20160313063300,20160313065610,人民大学,军事博物馆
12236370,435,927,20160313063300,20160313065609,人民大学,军事博物馆
44297104,435,927,20160313063400,20160313065610,人民大学,军事博物馆
17346462,435,461,20160313063400,20160313070554,人民大学,北京南站
49130700,435,1011,20160313063400,20160313064754,人民大学,西土城
16746957,435,1551,20160313063400,20160313073439,人民大学,国展
19056368,435,537,20160313063400,20160313065755,人民大学,惠新西街南口
20184769,435,927,20160313063400,20160313065612,人民大学,军事博物馆
12165862,435,927,20160313063400,20160313065615,人民大学,军事博物馆
18919289,435,1551,20160313063400,20160313073440,人民大学,国展
12468712,435,214,20160313063400,20160313070807,人民大学,东直门
51855388,435,661,20160313063500,20160313073226,人民大学,草房
87877315,435,461,20160313063500,20160313070636,人民大学,北京南站
85801720,435,461,20160313063500,20160313070637,人民大学,北京南站
14148258,435,661,20160313063600,20160313073926,人民大学,草房
47582837,435,210,20160313063700,20160313071520,人民大学,北京站
81098865,435,461,20160313063700,20160313071130,人民大学,北京南站
17217375,435,759,20160313063700,20160313074102,人民大学,双合
61332273,435,1037,20160313063700,20160313071608,人民大学,金台夕照
15408013,435,205,20160313063700,20160313070500,人民大学,长椿街
52934516,435,747,20160313063800,20160313072909,人民大学,大郊亭
11415907,435,1013,20160313063800,20160313065705,人民大学,牡丹园
16869930,435,823,20160313064100,20160313072036,人民大学,森林公园南门
6880734,435,551,20160313064100,20160313073007,人民大学,灯市口
17171000,435,214,20160313064100,20160313071427,人民大学,东直门
37212110,435,425,20160313064200,20160313065848,人民大学,西苑
12504779,435,761,20160313064200,20160313074908,人民大学,焦化厂
50508223,435,453,20160313064300,20160313070650,人民大学,西单
64866099,435,453,20160313064300,20160313070651,人民大学,西单
51534177,435,429,20160313064300,20160313065402,人民大学,北京大学东门
22440050,435,459,20160313064300,20160313071319,人民大学,陶然亭
52633194,435,9327,20160313064300,20160313073810,人民大学,高米店南
14520256,435,727,20160313064400,20160313071324,人民大学,广安门内
15822744,435,111,20160313064400,20160313071524,人民大学,军事博物馆
86740629,435,9321,20160313064500,20160313073127,人民大学,新宫
12935243,435,461,20160313064500,20160313071704,人民大学,北京南站
52107177,435,1033,20160313064500,20160313072230,人民大学,团结湖
12589387,435,207,20160313064500,20160313071326,人民大学,和平门
7099220,435,931,20160313064600,20160313071323,人民大学,六里桥东
1580173,435,457,20160313064600,20160313072833,人民大学,菜市口
44683738,435,429,20160313064700,20160313070034,人民大学,北京大学东门
39214570,435,459,20160313064700,20160313071754,人民大学,陶然亭
46468882,435,9339,20160313064800,20160313075617,人民大学,生物医药基地
309329,435,639,20160313064800,20160313071402,人民大学,南锣鼓巷
49968336,435,461,20160313064800,20160313072144,人民大学,北京南站
17259136,435,461,20160313064900,20160313072148,人民大学,北京南站
19382852,435,425,20160313064900,20160313070533,人民大学,西苑
15687353,435,213,20160313064900,20160313073224,人民大学,东四十条
46833210,435,929,20160313064900,20160313070944,人民大学,北京西站
13864763,435,9031,20160313065000,20160313074325,人民大学,宋家庄
83172058,435,1453,20160313065000,20160313073238,人民大学,蒲黄榆
85249224,435,449,20160313065000,20160313071147,人民大学,西四
14957236,435,201,20160313065000,20160313070822,人民大学,西直门
79786038,435,9031,20160313065100,20160313074327,人民大学,宋家庄
20185077,435,441,20160313065100,20160313070246,人民大学,动物园
43832385,435,104,20160313065100,20160313075010,人民大学,古城
1313360,435,537,20160313065100,20160313071839,人民大学,惠新西街南口
70543106,435,209,20160313065200,20160313073009,人民大学,崇文门
18105548,435,563,20160313065200,20160313074752,人民大学,刘家窑
18671278,435,1027,20160313065200,20160313072349,人民大学,三元桥
13257394,435,208,20160313065200,20160313072722,人民大学,前门
45707118,435,939,20160313065200,20160313073056,人民大学,丰台南路
75152229,435,9067,20160313065300,20160313071151,人民大学,火器营
43886698,435,9067,20160313065300,20160313071147,人民大学,火器营
61730839,435,115,20160313065300,20160313071824,人民大学,西单
19366569,435,9341,20160313065300,20160313080432,人民大学,天宫院
84287813,435,423,20160313065300,20160313070717,人民大学,北宫门
19283494,435,120,20160313065400,20160313073422,人民大学,建国门
52603461,435,653,20160313065500,20160313074740,人民大学,青年路
30390359,435,535,20160313065500,20160313072644,人民大学,惠新西街北口
71703045,435,1351,20160313065500,20160313073338,人民大学,东直门
78375790,435,423,20160313065500,20160313071340,人民大学,北宫门
42940970,435,447,20160313065600,20160313071337,人民大学,平安里
12282634,435,427,20160313065600,20160313070847,人民大学,圆明园
15863825,435,423,20160313065600,20160313071319,人民大学,北宫门
50034603,435,451,20160313065600,20160313071813,人民大学,灵境胡同
86216148,435,451,20160313065600,20160313071830,人民大学,灵境胡同
36431869,435,739,20160313065600,20160313073923,人民大学,广渠门内
68615479,435,451,20160313065600,20160313071829,人民大学,灵境胡同
45272192,435,929,20160313065600,20160313071743,人民大学,北京西站
87035504,435,210,20160313065600,20160313073321,人民大学,北京站
88619539,435,1351,20160313065700,20160313073338,人民大学,东直门
33487638,435,9341,20160313065700,20160313081137,人民大学,天宫院
12284096,435,447,20160313065800,20160313071740,人民大学,平安里
12605147,435,425,20160313065800,20160313071108,人民大学,西苑
20944687,435,9329,20160313065800,20160313075643,人民大学,枣园
12284098,435,447,20160313065800,20160313071740,人民大学,平安里
