GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
53743545,9065,9633,20160312050400,20160312061656,长春桥,万源街
19085340,9065,9323,20160312050500,20160312060053,长春桥,西红门
16660258,9065,9705,20160312050500,20160312061022,长春桥,双桥
89039859,9065,9439,20160312050500,20160312060322,长春桥,生命科学园
44793183,9065,661,20160312051300,20160312061425,长春桥,草房
45961754,9065,9423,20160312051600,20160312063300,长春桥,昌平
16702865,9065,545,20160312051800,20160312060111,长春桥,北新桥
11436521,9065,9333,20160312052100,20160312063541,长春桥,黄村西大街
14090059,9065,461,20160312052500,20160312061630,长春桥,北京南站
80655278,9065,563,20160312052900,20160312062344,长春桥,刘家窑
67069765,9065,119,20160312053100,20160312061123,长春桥,东单
43293728,9065,9639,20160312053100,20160312064336,长春桥,同济南路
2906433,9065,823,20160312053200,20160312062146,长春桥,森林公园南门
71416786,9065,1043,20160312053300,20160312063026,长春桥,劲松
25456559,9065,931,20160312053400,20160312055541,长春桥,六里桥东
82814610,9065,118,20160312053700,20160312061524,长春桥,王府井
45925991,9065,1333,20160312053800,20160312062404,长春桥,龙泽
44348912,9065,933,20160312053800,20160312055859,长春桥,六里桥
18672328,9065,210,20160312053900,20160312063201,长春桥,北京站
18888567,9065,9704,20160312054400,20160312064605,长春桥,传媒大学
80281186,9065,9704,20160312054400,20160312064611,长春桥,传媒大学
31940598,9065,9704,20160312054400,20160312064607,长春桥,传媒大学
67762855,9065,9704,20160312054400,20160312064606,长春桥,传媒大学
50728702,9065,9704,20160312054400,20160312064608,长春桥,传媒大学
42795874,9065,655,20160312054400,20160312064205,长春桥,褡裢坡
17473262,9065,9329,20160312054500,20160312064508,长春桥,枣园
19291507,9065,925,20160312054600,20160312062341,长春桥,白堆子
43337011,9065,1455,20160312054600,20160312064749,长春桥,方庄
13814470,9065,461,20160312054600,20160312063650,长春桥,北京南站
14619060,9065,1027,20160312054700,20160312062420,长春桥,三元桥
16895734,9065,9625,20160312054700,20160312064618,长春桥,小红门
51221763,9065,9625,20160312054700,20160312064616,长春桥,小红门
50410287,9065,9625,20160312054700,20160312064611,长春桥,小红门
54287789,9065,1343,20160312054800,20160312062811,长春桥,望京西
50757303,9065,563,20160312054800,20160312063959,长春桥,刘家窑
71825455,9065,117,20160312055000,20160312062515,长春桥,天安门东
86421320,9065,521,20160312055100,20160312064542,长春桥,天通苑北
66026242,9065,1019,20160312055200,20160312062037,长春桥,安贞门
42810106,9065,461,20160312055200,20160312063914,长春桥,北京南站
71936320,9065,1343,20160312055200,20160312063351,长春桥,望京西
88650602,9065,9437,20160312055400,20160312063845,长春桥,朱辛庄
80978108,9065,9639,20160312055400,20160312071406,长春桥,同济南路
46821832,9065,9641,20160312055500,20160312071932,长春桥,经海路
27906552,9065,123,20160312055500,20160312064517,长春桥,大望路
71120996,9065,1029,20160312055600,20160312064316,长春桥,亮马桥
1867454,9065,209,20160312055800,20160312064525,长春桥,崇文门
16479392,9065,523,20160312055800,20160312065759,长春桥,天通苑
13041522,9065,929,20160312055900,20160312063014,长春桥,北京西站
6062640,9065,649,20160312060200,20160312064508,长春桥,金台路
17024669,9065,1553,20160312060200,20160312072822,长春桥,花梨坎
15567847,9065,1033,20160312060300,20160312065127,长春桥,团结湖
18461399,9065,749,20160312060500,20160312071132,长春桥,百子湾
54156632,9065,749,20160312060500,20160312071128,长春桥,百子湾
12142938,9065,1465,20160312060600,20160312071417,长春桥,九龙山
50832142,9065,9523,20160312060700,20160312065816,长春桥,大葆台
86843801,9065,9049,20160312060700,20160312063119,长春桥,泥洼
19150293,9065,1043,20160312060700,20160312070536,长春桥,劲松
12219718,9065,1043,20160312060700,20160312070538,长春桥,劲松
48518206,9065,1555,20160312060700,20160312072419,长春桥,后沙峪
81800686,9065,1011,20160312060800,20160312062623,长春桥,西土城
