GRANT_CARD_CODE,ENTRY_NUM,EXIT_NUM,ENTRY_TIME,DEAL_TIME,ENTRY_STATION,EXIT_STATION
83261583,921,118,20160312131000,20160312131021,国家图书馆,王府井
83261583,921,118,20160312131000,20160312131035,国家图书馆,王府井
35447752,921,109,20160312152100,20160312152107,国家图书馆,万寿路
72785160,921,1327,20160312155700,20160312155701,国家图书馆,五道口
72785160,921,941,20160312155700,20160312155715,国家图书馆,科怡路
71325946,921,9339,20160312164500,20160312164538,国家图书馆,生物医药基地
71325946,921,9321,20160312164500,20160312164514,国家图书馆,新宫
75920193,921,939,20160312173000,20160312173055,国家图书馆,丰台南路
62565657,921,627,20160312174500,20160312174559,国家图书馆,白石桥南
62565657,921,117,20160312174500,20160312174543,国家图书馆,天安门东
