BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18349723421,185,124168,20160310053021,300026491,7510,12738193,7,0,86,63031,0,1,6001695,20160311170108,20160311170108,4102,0,19700101010101
18349721572,0,3911,20160310053959,300011326,7510,50385355,1,48,86,63046,15,15,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349725824,0,3911,20160310054607,300011326,7510,43992170,1,48,86,63046,13,13,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349721091,0,3911,20160310054609,300011326,7510,44107833,1,48,86,63046,13,13,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349711702,0,3911,20160310054922,300011326,7510,69932964,19,48,86,63046,12,12,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349711189,0,7372,20160310055248,10020000472,7510,25741317,1,48,86,63031,1,1,6001695,20160311170108,20160311170108,4102,0,19700101010101
18349715322,0,7372,20160310055250,10020000472,7510,72873041,1,48,86,63031,1,1,6001695,20160311170108,20160311170108,4102,0,19700101010101
18349726036,0,7372,20160310055403,10020000472,7510,52835763,1,48,86,63031,1,1,6001695,20160311170108,20160311170108,4102,0,19700101010101
18349721495,0,4273,20160310055524,10020001564,7510,41189538,81,48,86,63049,16,16,6001668,20160311170108,20160311170108,4102,0,19700101010101
18349712713,0,3911,20160310055608,300011326,7510,24800886,1,48,86,63046,11,11,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349714268,0,3911,20160310055609,300011326,7510,31266770,1,48,86,63046,11,11,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349724460,0,4273,20160310055719,10020001564,7510,19367392,1,48,86,63049,15,15,6001668,20160311170108,20160311170108,4102,0,19700101010101
18349718200,185,4274,20160310055721,10020001564,7510,12546052,7,0,86,63049,0,15,6001668,20160311170108,20160311170108,4102,0,19700101010101
18349710021,0,4274,20160310055952,10020001564,7510,19057906,1,48,86,63049,14,14,6001668,20160311170108,20160311170108,4102,0,19700101010101
18349715460,6,71438,20160310055956,300026507,7510,19057906,1,0,86,63049,14,14,6001668,20160311170108,20160311170108,4102,0,20160310055901
18349714699,6,72092,20160310060359,300026504,7510,50385355,1,48,86,63046,15,10,6001565,20160311170108,20160311170108,4102,0,20160310053901
18349704694,0,3911,20160310060425,300011326,7511,11968135,1,48,86,63046,10,10,6001565,20160311170108,20160311170108,4102,0,19700101010101
18349712310,0,6641,20160310060508,700000520,7510,8673791,18,48,86,63057,3,3,6001689,20160311170108,20160311170108,4102,0,19700101010101
18349708209,6,6642,20160310060530,700000520,7511,11385419,1,48,86,63057,2,3,6001689,20160311170108,20160311170108,4102,0,20160310061001
18349709821,6,124169,20160310060657,300026491,7510,52835763,1,48,86,63031,1,1,6001507,20160311170108,20160311170108,4102,0,20160310055401
