BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18357153009,0,54758,20160310052756,200001388,7510,4186861,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357157508,0,54758,20160310053055,200001388,7510,63698226,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357097004,0,54758,20160310053203,200001388,7510,33528740,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357155500,0,54758,20160310053204,200001388,7510,49408698,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357132086,0,54758,20160310053210,200001388,7510,21477572,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357137815,6,39825,20160310053211,700001393,7510,49408698,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,20160310053201
18357160552,6,39826,20160310053214,700001393,7510,21477572,1,0,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,20160310053201
18357129832,0,54758,20160310053544,200001388,7510,47818480,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357092369,0,54758,20160310053546,200001388,7510,53004198,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357139111,0,54758,20160310053547,200001388,7510,83467344,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18357160955,0,54758,20160310053548,200001388,7510,69718279,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,1688,0,19700101010101
18356558287,6,39827,20160310053556,700001393,7510,69718279,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053501
18356434783,0,54758,20160310053643,200001388,7510,54639069,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356442616,0,54758,20160310053645,200001388,7511,17293910,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356524390,0,54758,20160310053646,200001388,7510,42985114,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356562284,0,54758,20160310053647,200001388,7510,35565722,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356562760,0,54758,20160310053649,200001388,7511,11004673,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356558630,6,39828,20160310053650,700001393,7510,54639069,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053601
18356559447,0,54758,20160310053651,200001388,7511,14164769,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356435397,6,39829,20160310053651,700001393,7510,83467344,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053501
18356564487,6,39830,20160310053909,700001393,7510,63698226,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053001
18356523340,6,39831,20160310054117,700001393,7511,17293910,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053601
18356528364,6,39832,20160310054301,700001393,7510,33528740,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,20160310053201
18356567801,0,54758,20160310054850,200001388,7510,88833292,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18356520215,0,54758,20160310054851,200001388,7510,637029,1,129,61,98143,16,16,9003595,20160311175528,20160311175528,5016,0,19700101010101
18357224983,0,26475,20160310055044,300014039,7510,53613121,1,129,61,98147,16,16,9003620,20160311180045,20160311180045,4616,0,19700101010101
18356572215,0,6650,20160310055059,300000907,7510,38619029,18,129,61,98145,16,16,9003508,20160311175528,20160311175528,4616,0,19700101010101
18354224826,6,39833,20160310055151,700001393,7510,53004198,1,129,61,98143,16,16,9003595,20160311173614,20160311173614,4616,0,20160310053501
18356436458,0,6650,20160310055252,300000907,7511,15494776,1,129,61,98145,16,16,9003508,20160311175528,20160311175528,4616,0,19700101010101
18354219756,6,39834,20160310055403,700001393,7510,637029,1,0,61,98143,16,16,9003595,20160311173614,20160311173614,4616,0,20160310054801
18357217099,0,26475,20160310055520,300014039,7510,26957797,1,129,61,98147,13,13,9003620,20160311180045,20160311180045,4616,0,19700101010101
18354240177,0,54758,20160310055520,200001388,7510,6790767,1,129,61,98143,16,16,9003595,20160311173614,20160311173614,4616,0,19700101010101
18354230608,185,54759,20160310055525,200001388,7510,12511042,7,0,61,98143,0,16,9003595,20160311173614,20160311173614,4616,0,19700101010101
18357080438,0,26475,20160310055615,300014039,7510,69209238,1,129,61,98147,13,13,9003620,20160311180045,20160311180045,4616,0,19700101010101
18357084794,0,26475,20160310055617,300014039,7510,49661532,1,129,61,98147,13,13,9003620,20160311180045,20160311180045,4616,0,19700101010101
18357110631,0,26475,20160310055618,300014039,7510,84386470,1,129,61,98147,13,13,9003620,20160311180045,20160311180045,4616,0,19700101010101
18354239646,6,39835,20160310055620,700001393,7510,47818480,1,129,61,98143,16,16,9003595,20160311173614,20160311173614,4616,0,20160310053501
18356850405,0,54759,20160310055649,200001388,7510,51431257,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,520,0,19700101010101
18357082294,0,7327,20160310055721,300005791,7510,69530892,1,129,61,98146,16,16,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357105241,0,7327,20160310055722,300005791,7510,38431973,18,129,61,98146,16,16,9003588,20160311180045,20160311180045,4616,0,19700101010101
18356438202,0,6650,20160310055744,300000907,7510,46475528,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18356453504,0,6650,20160310055748,300000907,7510,1349038,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18356434954,0,6650,20160310055750,300000907,7510,31985847,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18356448091,6,67986,20160310055754,300028554,7510,1349038,1,0,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,20160310055701
18356835540,6,39836,20160310055800,700001393,7510,4186861,1,0,61,98143,16,16,9003595,20160311180045,20160311180045,520,0,20160310052701
18357079564,0,26475,20160310055845,300014039,7511,17897394,1,129,61,98147,12,12,9003620,20160311180045,20160311180045,4616,0,19700101010101
18357082863,0,26475,20160310055853,300014039,7510,18257191,1,129,61,98147,12,12,9003620,20160311180045,20160311180045,4616,0,19700101010101
18356453700,6,67987,20160310055854,300028554,7511,15494776,1,129,61,98145,16,13,9003508,20160311175528,20160311175528,4616,0,20160310055201
18357220423,0,7327,20160310055913,300005791,7510,34052027,19,129,61,98146,16,16,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357083704,0,7327,20160310055915,300005791,7510,54367552,1,129,61,98146,16,16,9003588,20160311180045,20160311180045,4616,0,19700101010101
18356443157,0,6650,20160310055934,300000907,7510,47055620,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18356454633,0,6650,20160310055935,300000907,7511,39061119,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18356436864,0,6650,20160310055937,300000907,7510,39667513,1,129,61,98145,13,13,9003508,20160311175528,20160311175528,4616,0,19700101010101
18357225651,0,7327,20160310060026,300005791,7510,62474095,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357226615,0,7327,20160310060028,300005791,7510,49321817,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357221718,0,7327,20160310060029,300005791,7510,43007309,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357082094,0,7327,20160310060030,300005791,7511,17863707,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357079437,0,7327,20160310060032,300005791,7510,53539510,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357224456,0,7327,20160310060033,300005791,7510,86287982,1,129,61,98146,15,15,9003588,20160311180045,20160311180045,4616,0,19700101010101
18357083511,6,5584,20160310060119,300028478,7511,17897394,1,129,61,98147,12,11,9003620,20160311180045,20160311180045,4616,0,20160310055801
18357113779,6,5585,20160310060136,300028478,7510,49661532,1,129,61,98147,13,11,9003620,20160311180045,20160311180045,4616,0,20160310055601
18356824432,6,39837,20160310060143,700001393,7511,14164769,1,129,61,98143,16,16,9003595,20160311180045,20160311180045,520,0,20160310053601
18357083640,6,5586,20160310060156,300028478,7510,53613121,1,129,61,98147,16,11,9003620,20160311180045,20160311180045,4616,0,20160310055001
