BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18353770145,185,3,20160310060542,15224,7510,12690986,7,0,645,630178,0,1,6009352,20160311173135,20160311173135,4102,0,19700101010101
18353773796,0,3,20160310060857,15224,7510,8569396,18,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18353765373,0,3,20160310060858,15224,7510,24704405,1,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18353764987,0,3,20160310060900,15224,7511,15390539,1,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18353229638,0,2,20160310060918,23047,7510,27095466,1,0,645,64638,18,18,6005986,20160311172642,20160311172642,4102,0,19700101010101
18353773386,0,3,20160310060950,15224,7510,85835782,1,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18349713897,0,0,20160310061104,19831,7510,81744646,1,0,645,64638,17,17,6005986,20160311170108,20160311170108,4102,0,19700101010101
18349718779,0,0,20160310061105,19831,7510,51527641,1,0,645,64638,17,17,6005986,20160311170108,20160311170108,4102,0,19700101010101
18349706307,0,0,20160310061114,19831,7510,38979267,18,0,645,64638,17,17,6005986,20160311170108,20160311170108,4102,0,19700101010101
18353776536,0,3,20160310061438,15224,7510,44903742,1,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18349716573,0,0,20160310061556,19831,7510,62206878,1,0,645,64638,15,15,6005986,20160311170108,20160311170108,4102,0,19700101010101
18353223057,0,2,20160310061713,23047,7510,52642543,1,0,645,64638,14,14,6005986,20160311172642,20160311172642,4102,0,19700101010101
18353772507,0,3,20160310061833,15224,7510,30474963,1,0,645,630178,1,1,6009355,20160311173135,20160311173135,4102,0,19700101010101
18349776895,0,11,20160310061844,15587,7510,52035675,1,0,645,630178,1,1,6009355,20160311170108,20160311170108,4102,0,19700101010101
