BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18374494942,0,0,20160310050629,300027147,7510,62258210,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405404610,0,0,20160310050629,300027147,7510,62258210,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18404363692,0,0,20160310050911,300034044,7510,2868706,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18373453105,0,0,20160310050911,300034044,7510,2868706,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18373450019,0,0,20160310050914,300034044,7510,36973725,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18404369622,0,0,20160310050914,300034044,7510,36973725,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18404369753,0,0,20160310051008,300034044,7510,39248858,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18373459166,0,0,20160310051008,300034044,7510,39248858,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18373455604,0,0,20160310051813,300034044,7510,48890756,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18404375207,0,0,20160310051813,300034044,7510,48890756,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18373436273,0,0,20160310051814,300034044,7510,20860243,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18404355974,0,0,20160310051814,300034044,7510,20860243,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18404375386,0,0,20160310051815,300034044,7510,39741490,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18373455783,0,0,20160310051815,300034044,7510,39741490,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18404364909,0,0,20160310051817,300034044,7510,65381165,1,0,114,950148,1,1,9000726,20160314110749,20160314110749,4616,0,19700101010101
18373450843,0,0,20160310051817,300034044,7510,65381165,1,0,114,950148,1,1,9000726,20160312175943,20160312175943,4616,0,19700101010101
18405051089,6,1,20160310052149,300034049,7510,2868706,1,0,114,950148,1,1,9000726,20160314111245,20160314111245,4616,0,20160310050901
18374169163,6,1,20160310052149,300034049,7510,2868706,1,0,114,950148,1,1,9000726,20160312180435,20160312180435,4616,0,20160310050901
18374175616,6,2,20160310052654,300034049,7510,65381165,1,0,114,950148,1,1,9000726,20160312180435,20160312180435,4616,0,20160310051801
18405058816,6,2,20160310052654,300034049,7510,65381165,1,0,114,950148,1,1,9000726,20160314111245,20160314111245,4616,0,20160310051801
18405053620,6,3,20160310052655,300034049,7510,48890756,1,0,114,950148,1,1,9000726,20160314111245,20160314111245,4616,0,20160310051801
18374174585,6,3,20160310052655,300034049,7510,48890756,1,0,114,950148,1,1,9000726,20160312180435,20160312180435,4616,0,20160310051801
18465140085,0,611,20160310052725,300009454,7510,88389688,1,1,114,950144,1,1,9003037,20160316181031,20160316181031,4616,0,19700101010101
18372486232,0,0,20160310053155,300028904,7510,85810859,1,0,114,950134,11,11,9003011,20160312175429,20160312175429,4616,0,19700101010101
18403373755,0,0,20160310053155,300028904,7510,85810859,1,0,114,950134,11,11,9003011,20160314110158,20160314110158,4616,0,19700101010101
18405035180,6,4,20160310053217,300034049,7510,39741490,1,0,114,950148,1,1,9000726,20160314111245,20160314111245,4616,0,20160310051801
18374138019,6,4,20160310053217,300034049,7510,39741490,1,0,114,950148,1,1,9000726,20160312180435,20160312180435,4616,0,20160310051801
18372766348,0,0,20160310053219,300034045,7510,17158455,1,0,114,950142,1,1,9003021,20160312175429,20160312175429,4616,0,19700101010101
18403640221,0,0,20160310053219,300034045,7510,17158455,1,0,114,950142,1,1,9003021,20160314110158,20160314110158,4616,0,19700101010101
18464610419,6,9930,20160310053327,10020001707,7510,88389688,1,1,114,950144,1,1,9003037,20160316180514,20160316180514,4616,0,20160310052701
18403646756,0,0,20160310053335,300034045,7510,81402947,1,0,114,950142,1,1,9003021,20160314110158,20160314110158,4616,0,19700101010101
18405050126,6,5,20160310053335,300034049,7510,20860243,1,0,114,950148,1,1,9000726,20160314111245,20160314111245,4616,0,20160310051801
18374169719,6,5,20160310053335,300034049,7510,20860243,1,0,114,950148,1,1,9000726,20160312180435,20160312180435,4616,0,20160310051801
18372773030,0,0,20160310053335,300034045,7510,81402947,1,0,114,950142,1,1,9003021,20160312175429,20160312175429,4616,0,19700101010101
18403604761,0,0,20160310053337,300034045,7510,6051431,1,0,114,950142,1,1,9003021,20160314110158,20160314110158,4616,0,19700101010101
18372758622,0,0,20160310053337,300034045,7510,6051431,1,0,114,950142,1,1,9003021,20160312175429,20160312175429,4616,0,19700101010101
18372776421,0,0,20160310053355,300034045,7510,85852404,1,0,114,950142,1,1,9003021,20160312175429,20160312175429,4616,0,19700101010101
18403662201,0,0,20160310053355,300034045,7510,85852404,1,0,114,950142,1,1,9003021,20160314110158,20160314110158,4616,0,19700101010101
18373437218,6,1,20160310053502,300034044,7510,36973725,1,0,114,950148,1,2,9000726,20160312175943,20160312175943,4616,0,20160310050901
18404353979,6,1,20160310053502,300034044,7510,36973725,1,0,114,950148,1,2,9000726,20160314110749,20160314110749,4616,0,20160310050901
18405050933,6,6,20160310053510,300034049,7510,39248858,1,0,114,950148,1,2,9000726,20160314111245,20160314111245,4616,0,20160310051001
18374167733,6,6,20160310053510,300034049,7510,39248858,1,0,114,950148,1,2,9000726,20160312180435,20160312180435,4616,0,20160310051001
18373826249,6,1,20160310053514,300027197,7510,62258210,1,0,114,950131,1,1,9003027,20160312175943,20160312175943,4616,0,20160310050601
18404728842,6,1,20160310053514,300027197,7510,62258210,1,0,114,950131,1,1,9003027,20160314110749,20160314110749,4616,0,20160310050601
18465135800,0,611,20160310053730,300009454,7510,19477238,1,1,114,950144,1,1,9003037,20160316181031,20160316181031,4616,0,19700101010101
18373613847,6,1,20160310053856,300034046,7510,6051431,1,0,114,950142,1,1,9003021,20160312175943,20160312175943,4616,0,20160310053301
18404438262,6,1,20160310053856,300034046,7510,6051431,1,0,114,950142,1,1,9003021,20160314110749,20160314110749,4616,0,20160310053301
18372470688,0,0,20160310054254,300028904,7510,5557063,1,0,114,950134,11,11,9003011,20160312175429,20160312175429,4616,0,19700101010101
18403354487,0,0,20160310054254,300028904,7510,5557063,1,0,114,950134,11,11,9003011,20160314110158,20160314110158,4616,0,19700101010101
18464603120,6,9931,20160310054300,10020001707,7510,19477238,1,0,114,950144,1,1,9003037,20160316180514,20160316180514,4616,0,20160310053701
18405403697,0,0,20160310054303,300027147,7510,54279506,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374496577,0,0,20160310054303,300027147,7510,54279506,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18374492639,0,0,20160310054304,300027147,7511,12267370,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405402895,0,0,20160310054304,300027147,7511,12267370,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18404493806,6,2,20160310054317,300034046,7510,17158455,1,0,114,950142,1,1,9003021,20160314110749,20160314110749,4616,0,20160310053201
18373609513,6,2,20160310054317,300034046,7510,17158455,1,0,114,950142,1,1,9003021,20160312175943,20160312175943,4616,0,20160310053201
18372763853,0,0,20160310054347,300034045,7510,46206174,1,0,114,950142,1,1,9003021,20160312175429,20160312175429,4616,0,19700101010101
18403649633,0,0,20160310054347,300034045,7510,46206174,1,0,114,950142,1,1,9003021,20160314110158,20160314110158,4616,0,19700101010101
18405403810,0,0,20160310054536,300027147,7510,65667547,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374501051,0,0,20160310054536,300027147,7510,65667547,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405402315,0,0,20160310054538,300027147,7510,7382860,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374492892,0,0,20160310054538,300027147,7510,7382860,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405406392,0,0,20160310054539,300027147,7510,52511988,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374500987,0,0,20160310054539,300027147,7510,52511988,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18374494240,0,0,20160310054627,300027147,7510,72729539,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405401801,0,0,20160310054627,300027147,7510,72729539,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374501213,0,0,20160310054628,300027147,7510,87530597,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405406618,0,0,20160310054628,300027147,7510,87530597,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18405400197,0,0,20160310054632,300027147,7510,44122320,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374493175,0,0,20160310054632,300027147,7510,44122320,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18405408644,0,0,20160310054633,300027147,7510,60515370,1,0,114,950131,1,1,9003027,20160314111722,20160314111722,4616,0,19700101010101
18374502847,0,0,20160310054633,300027147,7510,60515370,1,0,114,950131,1,1,9003027,20160312180905,20160312180905,4616,0,19700101010101
18404495115,6,3,20160310054715,300034046,7510,85852404,1,0,114,950142,1,1,9003021,20160314110749,20160314110749,4616,0,20160310053301
18373608764,6,3,20160310054715,300034046,7510,85852404,1,0,114,950142,1,1,9003021,20160312175943,20160312175943,4616,0,20160310053301
18356403094,6,1,20160310055159,300031289,7510,85810859,1,0,114,950134,11,10,9003011,20160311175528,20160311175528,4616,0,20160310053101
18373606567,6,4,20160310055223,300034046,7510,46206174,1,0,114,950142,1,1,9003021,20160312175943,20160312175943,4616,0,20160310054301
18404492526,6,4,20160310055223,300034046,7510,46206174,1,0,114,950142,1,1,9003021,20160314110749,20160314110749,4616,0,20160310054301
18373609835,6,5,20160310055407,300034046,7510,81402947,1,0,114,950142,1,1,9003021,20160312175943,20160312175943,4616,0,20160310053301
