BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18360600776,0,5677,20160310031442,400000224,7510,74266012,1,2,534,430226,14,14,4004697,20160311183408,20160311183408,1797,0,19700101010101
18360614929,0,5677,20160310031704,400000224,7510,85663108,1,2,534,430226,14,14,4004697,20160311183408,20160311183408,1797,0,19700101010101
18350799535,6,99672,20160310031906,300002028,7510,74266012,1,2,534,430226,14,13,4004697,20160311170645,20160311170645,2053,0,20160310031401
18350794653,6,99673,20160310031927,300002028,7510,85663108,1,2,534,430226,14,13,4004697,20160311170645,20160311170645,2053,0,20160310031701
18352565665,0,5677,20160310033059,400000224,7510,54586531,1,2,534,430226,9,9,4004697,20160311172154,20160311172154,1425,0,19700101010101
18351888183,0,5677,20160310033100,400000224,7511,19257042,1,2,534,430226,9,9,4004697,20160311171657,20160311171657,5380,0,19700101010101
18351897514,0,5677,20160310033101,400000224,7510,69433963,1,2,534,430226,9,9,4004697,20160311171657,20160311171657,5380,0,19700101010101
18355926072,0,5677,20160310033542,400000224,7510,67996439,1,2,534,430226,7,7,4004697,20160311175021,20160311175021,5381,0,19700101010101
18355924803,0,5677,20160310033543,400000224,7510,46144524,1,2,534,430226,7,7,4004697,20160311175021,20160311175021,5381,0,19700101010101
18365645605,6,99674,20160310033738,300002028,7510,54586531,1,2,534,430226,9,6,4004697,20160311191834,20160311191834,2052,0,20160310033001
18350504428,0,5677,20160310033900,400000224,7510,48621655,1,2,534,430226,6,6,4004697,20160311170645,20160311170645,1540,0,19700101010101
18355729378,6,99675,20160310034337,300002028,7510,48621655,1,2,534,430226,6,4,4004697,20160311175021,20160311175021,5892,0,20160310033901
18360205719,0,5677,20160310034528,400000224,7510,86617305,1,2,534,430226,4,4,4004697,20160311182911,20160311182911,913,0,19700101010101
18359489136,6,99676,20160310034649,300002028,7510,67996439,1,2,534,430226,7,3,4004697,20160311182415,20160311182415,4614,0,20160310033501
18359503820,6,99677,20160310034707,300002028,7510,69433963,1,2,534,430226,9,3,4004697,20160311182415,20160311182415,4614,0,20160310033101
18359489478,6,99678,20160310034708,300002028,7511,19257042,1,2,534,430226,9,3,4004697,20160311182415,20160311182415,4614,0,20160310033101
18352047105,6,99679,20160310035023,300002028,7510,46144524,1,2,534,430226,7,1,4004697,20160311171657,20160311171657,4612,0,20160310033501
18360047552,6,99680,20160310035109,300002028,7510,86617305,1,2,534,430226,4,1,4004697,20160311182415,20160311182415,258,0,20160310034501
18350492130,0,5677,20160310041330,400000224,7510,74588969,1,2,534,430226,7,7,4004697,20160311170645,20160311170645,5380,0,19700101010101
18352344491,0,5677,20160310041833,400000224,7510,87241520,1,2,534,430226,9,9,4004697,20160311171657,20160311171657,5380,0,19700101010101
18352341696,0,5677,20160310041834,400000224,7510,10690234,1,2,534,430226,9,9,4004697,20160311171657,20160311171657,5380,0,19700101010101
18359583368,6,99681,20160310043035,300002028,7510,87241520,1,2,534,430226,9,13,4004697,20160311182415,20160311182415,5124,0,20160310041801
18360425637,6,99682,20160310043346,300002028,7510,10690234,1,0,534,430226,9,14,4004697,20160311182911,20160311182911,4612,0,20160310041801
18360425546,6,99683,20160310043349,300002028,7510,74588969,1,2,534,430226,7,14,4004697,20160311182911,20160311182911,4612,0,20160310041301
18360564488,0,5677,20160310050135,400000224,7511,15742383,1,2,534,430226,15,15,4004697,20160311182911,20160311182911,773,0,19700101010101
18360559498,0,5677,20160310050136,400000224,7510,43047243,1,2,534,430226,15,15,4004697,20160311182911,20160311182911,773,0,19700101010101
18360553208,0,5677,20160310050138,400000224,7510,31399427,1,2,534,430226,15,15,4004697,20160311182911,20160311182911,773,0,19700101010101
18365117303,0,5677,20160310050856,400000224,7510,13889030,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,5124,0,19700101010101
18365097494,0,5677,20160310050858,400000224,7510,83130881,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,5124,0,19700101010101
18350752808,0,5677,20160310050859,400000224,7510,37729048,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350754652,0,5677,20160310050900,400000224,7510,24560483,19,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350752537,0,5677,20160310050902,400000224,7510,38081644,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350750176,0,5677,20160310050904,400000224,7510,42017908,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350758451,0,5677,20160310050906,400000224,7510,42017898,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350737530,0,5677,20160310050909,400000224,7510,86276235,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18365934216,0,5677,20160310050912,400000224,7510,80344701,1,2,534,430226,14,14,4004697,20160311192257,20160311192257,1425,0,19700101010101
18365936244,0,5677,20160310050913,400000224,7510,35136601,1,2,534,430226,14,14,4004697,20160311192257,20160311192257,1425,0,19700101010101
18365945220,0,5677,20160310050914,400000224,7510,42021534,18,2,534,430226,14,14,4004697,20160311192257,20160311192257,1425,0,19700101010101
18365938314,0,5677,20160310050916,400000224,7510,47960489,1,2,534,430226,14,14,4004697,20160311192257,20160311192257,1425,0,19700101010101
18365935489,0,5677,20160310050917,400000224,7510,18345314,1,2,534,430226,14,14,4004697,20160311192257,20160311192257,1425,0,19700101010101
18350684830,0,5677,20160310051158,400000224,7510,46016577,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18350686886,0,5677,20160310051200,400000224,7510,64933866,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,401,0,19700101010101
18360097231,0,5677,20160310051201,400000224,7510,74287799,1,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18360110257,0,5677,20160310051202,400000224,7510,63246745,1,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18360108064,0,5677,20160310051204,400000224,7510,38741613,18,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18360096808,0,5677,20160310051206,400000224,7510,53714777,1,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18360108923,0,5678,20160310051207,400000224,7510,51268278,1,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18360115208,8,5678,20160310051207,400000224,7510,51268278,1,114,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,20160307205701
18360101990,0,5678,20160310051210,400000224,7510,47080711,1,2,534,430226,14,14,4004697,20160311182911,20160311182911,4612,0,19700101010101
18365319755,0,5678,20160310051212,400000224,7510,67788455,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18365327344,0,5678,20160310051213,400000224,7510,54204718,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18365333218,0,5678,20160310051214,400000224,7510,38714369,18,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18365313162,0,5678,20160310051215,400000224,7510,39711475,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18365323322,0,5678,20160310051216,400000224,7511,17498994,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18365315665,0,5678,20160310051220,400000224,7511,14597844,1,2,534,430226,14,14,4004697,20160311191834,20160311191834,2053,0,19700101010101
18350548228,0,5678,20160310051221,400000224,7510,4299208,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350073248,6,99684,20160310051222,300002028,7510,47080711,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,20160310051201
18350629110,0,5678,20160310051222,400000224,7510,42034580,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350547900,0,5678,20160310051223,400000224,7511,19265033,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350629058,0,5678,20160310051229,400000224,7510,38471533,18,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350614279,0,5678,20160310051230,400000224,7510,54228191,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350628346,0,5678,20160310051232,400000224,7510,67783569,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350075109,6,99685,20160310051235,300002028,7510,53714777,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,20160310051201
18350064736,6,99686,20160310051238,300002028,7511,14597844,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,20160310051201
18350062032,6,99687,20160310051240,300002028,7510,42034580,18,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,20160310051201
18350619152,0,5678,20160310051250,400000224,7510,48739044,1,2,534,430226,14,14,4004697,20160311170645,20160311170645,1796,0,19700101010101
18350070428,0,5678,20160310051300,400000224,7510,44008110,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,19700101010101
18350062568,0,5678,20160310051301,400000224,7510,86453366,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,401,0,19700101010101
18350257318,6,99688,20160310051304,300002028,7510,47960489,1,2,534,430226,14,14,4004697,20160311170108,20160311170108,1793,0,20160310050901
18350310503,6,99689,20160310051435,300002028,7510,13889030,1,0,534,430226,14,13,4004697,20160311170108,20160311170108,1793,0,20160310050801
18351458807,6,99690,20160310051613,300002028,7511,17498994,1,2,534,430226,14,13,4004697,20160311171138,20160311171138,1284,0,20160310051201
18359923538,0,5678,20160310051618,400000224,7510,45996507,1,2,534,430226,13,13,4004697,20160311182415,20160311182415,657,0,19700101010101
18360714461,0,5678,20160310051619,400000224,7510,36314773,19,2,534,430226,13,13,4004697,20160311183408,20160311183408,1028,0,19700101010101
18351456136,6,99691,20160310051620,300002028,7510,54228191,1,2,534,430226,14,13,4004697,20160311171138,20160311171138,1284,0,20160310051201
18360034117,6,99692,20160310051621,300002028,7510,67783569,1,2,534,430226,14,13,4004697,20160311182415,20160311182415,657,0,20160310051201
18359951827,6,99693,20160310051622,300002028,7510,67788455,1,2,534,430226,14,13,4004697,20160311182415,20160311182415,657,0,20160310051201
18360725175,6,5679,20160310051623,400000224,7510,44008110,1,2,534,430226,14,13,4004697,20160311183408,20160311183408,1028,0,20160310051301
18360710177,0,5679,20160310051624,400000224,7511,12545129,1,2,534,430226,13,13,4004697,20160311183408,20160311183408,1028,0,19700101010101
18360722004,0,5679,20160310051625,400000224,7510,74065166,1,2,534,430226,13,13,4004697,20160311183408,20160311183408,1028,0,19700101010101
18359923065,6,99694,20160310051629,300002028,7510,63246745,1,2,534,430226,14,13,4004697,20160311182415,20160311182415,657,0,20160310051201
18359924979,6,99695,20160310051632,300002028,7510,38741613,18,2,534,430226,14,13,4004697,20160311182415,20160311182415,657,0,20160310051201
18360730061,6,99696,20160310051708,300002028,7510,38714369,18,2,534,430226,14,12,4004697,20160311183408,20160311183408,1028,0,20160310051201
18360709858,6,99697,20160310051726,300002028,7510,39711475,1,2,534,430226,14,12,4004697,20160311183408,20160311183408,1028,0,20160310051201
18361625046,6,99698,20160310051751,300002028,7510,38471533,18,2,534,430226,14,12,4004697,20160311183913,20160311183913,260,0,20160310051201
18361621598,6,99699,20160310051755,300002028,7510,42021534,18,2,534,430226,14,12,4004697,20160311183913,20160311183913,260,0,20160310050901
18352448370,6,99700,20160310051958,300002028,7510,42017908,18,2,534,430226,14,12,4004697,20160311172154,20160311172154,2449,0,20160310050901
18355959443,0,6190,20160310052011,300001515,7510,67007294,1,2,534,430223,15,15,4004702,20160311175021,20160311175021,4502,0,19700101010101
18355978838,6,105930,20160310052018,300002010,7510,67007294,1,2,534,430223,15,15,4004702,20160311175021,20160311175021,4502,0,20160310052001
18350020336,6,99701,20160310052020,300002028,7510,45996507,1,2,534,430226,13,12,4004697,20160311170108,20160311170108,1796,0,20160310051601
18360381560,6,99702,20160310052050,300002028,7510,42017898,18,2,534,430226,14,12,4004697,20160311182911,20160311182911,4353,0,20160310050901
18360493719,0,5679,20160310052050,400000224,7511,16622393,1,2,534,430226,12,12,4004697,20160311182911,20160311182911,1796,0,19700101010101
18360487890,0,5679,20160310052051,400000224,7510,43887408,1,2,534,430226,12,12,4004697,20160311182911,20160311182911,1796,0,19700101010101
18360389234,6,99703,20160310052051,300002028,7510,38081644,18,2,534,430226,14,12,4004697,20160311182911,20160311182911,4353,0,20160310050901
18360388488,6,99704,20160310052053,300002028,7510,37729048,18,2,534,430226,14,12,4004697,20160311182911,20160311182911,4353,0,20160310050801
18359697891,6,99705,20160310052054,300002028,7510,4299208,1,0,534,430226,14,12,4004697,20160311182415,20160311182415,662,0,20160310051201
18359711809,6,99706,20160310052055,300002028,7510,51268278,1,2,534,430226,14,12,4004697,20160311182415,20160311182415,662,0,20160310051201
18355985920,0,6190,20160310052314,300001515,7510,32873959,1,2,534,430223,14,14,4004702,20160311175021,20160311175021,4502,0,19700101010101
18355984548,0,6190,20160310052316,300001515,7510,34927882,1,2,534,430223,14,14,4004702,20160311175021,20160311175021,4502,0,19700101010101
