BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18361257535,185,8166,20160310052845,300016573,7510,12599356,7,0,77,320078,0,1,3010655,20160311183408,20160311183408,1942,0,19700101010101
18361246321,0,2989,20160310053040,300016507,7510,62665711,1,0,77,320080,1,1,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361253898,0,2989,20160310053041,300016507,7510,35554666,1,0,77,320080,1,1,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361244344,0,2989,20160310053226,300016507,7510,65543535,1,0,77,320080,2,2,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361266182,0,4720,20160310053227,300016509,7510,74515961,1,0,77,320080,2,2,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361249682,0,4720,20160310053230,300016509,7510,36657277,1,0,77,320080,2,2,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361249621,0,2989,20160310053449,300016507,7510,42785878,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361257784,0,4720,20160310053451,300016509,7510,78923528,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361255698,0,2989,20160310053451,300016507,7510,51355487,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361247618,0,2989,20160310053453,300016507,7510,74557700,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361244876,0,2989,20160310053454,300016507,7510,74726610,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361263216,0,4720,20160310053454,300016509,7510,33504806,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361260127,0,2989,20160310053455,300016507,7510,88596625,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361257794,0,4720,20160310053457,300016509,7510,1282692,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361266736,0,2989,20160310053457,300016507,7510,46688883,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361248511,0,4720,20160310053500,300016509,7510,46141957,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361265952,0,2989,20160310053501,300016507,7510,51922085,1,0,77,320080,3,3,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361260049,6,29888,20160310053619,300016506,7510,36657277,1,0,77,320080,2,4,3007646,20160311183408,20160311183408,1942,0,20160310053201
18361257029,0,2989,20160310053629,300016507,7510,49017646,1,0,77,320080,4,4,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361262331,0,2989,20160310053858,300016507,7510,41383349,81,0,77,320080,6,6,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361263105,185,8167,20160310054001,300016573,7510,12624579,7,0,77,320078,0,1,3010655,20160311183408,20160311183408,1942,0,19700101010101
18361265808,0,11806,20160310054003,300016508,7510,38087866,18,0,77,320078,1,1,3010655,20160311183408,20160311183408,1942,0,19700101010101
18361246084,0,2989,20160310054129,300016507,7510,71654897,1,0,77,320080,7,7,3007646,20160311183408,20160311183408,1942,0,19700101010101
18361261026,6,19105,20160310054157,300016505,7510,35554666,1,0,77,320080,1,7,3007646,20160311183408,20160311183408,1942,0,20160310053001
