BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18352830242,185,87431,20160310052225,300031655,7510,12584201,7,0,94,67805,0,1,6002537,20160311172154,20160311172154,1798,0,19700101010101
18353077558,0,5831,20160310054145,17450,7510,10370734,1,120,94,67806,13,13,6002604,20160311172642,20160311172642,1798,0,19700101010101
18353313051,0,6589,20160310054432,22656,7510,80330996,1,120,94,67832,6,6,6010518,20160311172642,20160311172642,1798,0,19700101010101
18353334381,0,6589,20160310054838,22656,7510,51840367,1,120,94,67832,7,7,6010518,20160311172642,20160311172642,1798,0,19700101010101
18353335865,0,6589,20160310054943,22656,7510,36558213,1,120,94,67832,7,7,6010518,20160311172642,20160311172642,1798,0,19700101010101
18353316831,0,6589,20160310054944,22656,7510,5057030,1,120,94,67832,7,7,6010518,20160311172642,20160311172642,1798,0,19700101010101
18353067135,0,5831,20160310055221,17450,7510,10476899,1,120,94,67806,10,10,6002604,20160311172642,20160311172642,1798,0,19700101010101
18353312311,6,2682267882,20160310055329,300031755,7510,51840367,1,120,94,67832,7,10,6010518,20160311172642,20160311172642,1798,0,20160310054801
18353067898,0,5831,20160310055805,17450,7510,10579601,1,120,94,67806,7,7,6002604,20160311172642,20160311172642,1798,0,19700101010101
18353309990,0,6589,20160310060048,22656,7511,16736652,1,120,94,67832,12,12,6010518,20160311172642,20160311172642,1798,0,19700101010101
18352841621,0,5449,20160310060111,18658,7510,89649365,1,120,94,67833,1,1,6002422,20160311172154,20160311172154,1798,0,19700101010101
18352831758,0,5449,20160310060114,18658,7510,1930386,1,120,94,67833,1,1,6002422,20160311172154,20160311172154,1798,0,19700101010101
18353768476,6,89959,20160310060123,300031758,7510,10579601,1,0,94,67806,7,6,6002604,20160311173135,20160311173135,1798,0,20160310055801
18352727217,0,5084,20160310060126,23786,7510,1800953,1,120,94,67827,13,13,6002549,20160311172154,20160311172154,1798,0,19700101010101
18353316296,6,2682267883,20160310060157,300031755,7511,16736652,1,120,94,67832,12,12,6010518,20160311172642,20160311172642,1798,0,20160310060001
18353317282,0,6589,20160310060327,22656,7510,68654254,19,120,94,67832,12,12,6010518,20160311172642,20160311172642,1798,0,19700101010101
18352833952,0,5449,20160310060335,18658,7510,74569816,1,120,94,67833,3,3,6002422,20160311172154,20160311172154,1798,0,19700101010101
18352848057,0,5449,20160310060338,18658,7510,87759704,1,120,94,67833,3,3,6002422,20160311172154,20160311172154,1798,0,19700101010101
18352832805,0,5449,20160310060620,18658,7510,48712546,1,120,94,67833,6,6,6002422,20160311172154,20160311172154,1798,0,19700101010101
18352736960,0,5084,20160310060644,23786,7510,84008257,1,120,94,67827,11,11,6002549,20160311172154,20160311172154,1798,0,19700101010101
18352832258,0,5449,20160310060648,18658,7510,89397473,1,120,94,67833,4,4,6002422,20160311172154,20160311172154,1798,0,19700101010101
18352842274,6,94094,20160310060706,300025564,7510,87759704,1,120,94,67833,3,7,6002422,20160311172154,20160311172154,1798,0,20160310060301
18352832627,6,94095,20160310060712,300025564,7510,89649365,1,120,94,67833,1,7,6002422,20160311172154,20160311172154,1798,0,20160310060101
18353332819,185,86089,20160310060735,300031673,7510,12630300,7,0,94,67834,0,1,6004075,20160311172642,20160311172642,1798,0,19700101010101
18352838217,0,5449,20160310060823,18658,7510,78805131,1,120,94,67833,7,7,6002422,20160311172154,20160311172154,1798,0,19700101010101
18353767981,6,89960,20160310060914,300031758,7510,10370734,1,0,94,67806,13,3,6002604,20160311173135,20160311173135,1798,0,20160310054101
18353766078,6,89961,20160310060935,300031758,7510,10476899,1,0,94,67806,10,3,6002604,20160311173135,20160311173135,1798,0,20160310055201
18353249849,0,5087,20160310061000,24972,7510,68364510,19,120,94,67834,1,1,6004161,20160311172642,20160311172642,1798,0,19700101010101
18353317215,6,86090,20160310061007,300031673,7510,68364510,19,120,94,67834,1,1,6004161,20160311172642,20160311172642,1798,0,20160310061001
