BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18353854745,0,7270,20160310051057,600001592,7510,81832328,19,118,33,67661,1,1,6001822,20160311173614,20160311173614,1798,0,19700101010101
18353854054,6,117368,20160310052207,300031741,7510,81832328,19,118,33,67661,1,1,6001822,20160311173614,20160311173614,1798,0,20160310051001
18360368647,0,5076,20160310052816,300004740,7510,1779342,1,118,33,67660,1,1,6001810,20160311182911,20160311182911,514,0,19700101010101
18350086054,0,5076,20160310053100,300004740,7510,22069528,1,118,33,67660,2,2,6001810,20160311170108,20160311170108,1686,0,19700101010101
18361730101,0,5076,20160310053102,300004740,7510,953789,1,118,33,67660,2,2,6001810,20160311183913,20160311183913,657,0,19700101010101
18361727905,0,5076,20160310053103,300004740,7510,19082096,1,118,33,67660,2,2,6001810,20160311183913,20160311183913,657,0,19700101010101
18350111894,6,83467,20160310054431,300031697,7510,1779342,1,0,33,67660,1,7,6001810,20160311170108,20160311170108,1686,0,20160310052801
18350088390,6,83468,20160310054510,300031697,7510,22069528,1,0,33,67660,2,7,6001810,20160311170108,20160311170108,1686,0,20160310053101
18361734464,0,5076,20160310054512,300004740,7510,14833855,1,118,33,67660,7,7,6001810,20160311183913,20160311183913,657,0,19700101010101
18361733779,0,5076,20160310054514,300004740,7510,45715082,1,118,33,67660,7,7,6001810,20160311183913,20160311183913,657,0,19700101010101
18350110270,6,83469,20160310054646,300031697,7510,14833855,1,0,33,67660,7,10,6001810,20160311170108,20160311170108,1686,0,20160310054501
18350110890,6,83470,20160310054656,300031697,7510,45715082,1,118,33,67660,7,10,6001810,20160311170108,20160311170108,1686,0,20160310054501
18350176731,6,83471,20160310055038,300031697,7510,19082096,1,0,33,67660,2,10,6001810,20160311170108,20160311170108,1686,0,20160310053101
18350171417,6,83472,20160310055051,300031697,7510,953789,1,0,33,67660,2,10,6001810,20160311170108,20160311170108,1686,0,20160310053101
18360349774,0,5076,20160310055704,300004740,7510,47137392,1,118,33,67660,9,9,6001810,20160311182911,20160311182911,2449,0,19700101010101
18360347337,0,5076,20160310055705,300004740,7510,79813671,1,118,33,67660,9,9,6001810,20160311182911,20160311182911,2449,0,19700101010101
18353854652,0,6511,20160310055827,700001056,7510,1200686,1,118,33,67664,2,2,6001718,20160311173614,20160311173614,1798,0,19700101010101
18353856056,0,6511,20160310055829,700001056,7510,48245402,1,118,33,67664,2,2,6001718,20160311173614,20160311173614,1798,0,19700101010101
18350105807,6,83473,20160310055934,300031697,7510,47137392,1,118,33,67660,9,7,6001810,20160311170108,20160311170108,1686,0,20160310055701
18353859320,0,6511,20160310055957,700001056,7510,74191687,1,118,33,67664,2,2,6001718,20160311173614,20160311173614,1798,0,19700101010101
18353863286,6,403,20160310060056,300031704,7510,48245402,1,118,33,67664,2,3,6001718,20160311173614,20160311173614,1798,0,20160310055801
18353862494,0,3874,20160310060110,400002017,7510,71569976,1,118,33,67654,3,3,6006024,20160311173614,20160311173614,1798,0,19700101010101
18351110648,0,5464,20160310060401,300010916,7510,67585644,19,118,33,67659,1,1,6001839,20160311170645,20160311170645,4241,0,19700101010101
18351066495,0,5464,20160310060538,300010916,7510,1876404,1,118,33,67659,1,1,6001839,20160311170645,20160311170645,4241,0,19700101010101
18351111784,0,5464,20160310060540,300010916,7510,25141606,1,118,33,67659,1,1,6001839,20160311170645,20160311170645,4241,0,19700101010101
18351064782,0,5464,20160310060542,300010916,7511,17056467,1,118,33,67659,1,1,6001839,20160311170645,20160311170645,4241,0,19700101010101
18353852512,0,3874,20160310060634,400002017,7510,79151873,1,118,33,67654,4,4,6006024,20160311173614,20160311173614,1798,0,19700101010101
18351113053,0,5464,20160310060722,300010916,7510,49692831,1,118,33,67659,1,1,6001839,20160311170645,20160311170645,4241,0,19700101010101
18365910684,6,104003,20160310060934,18659,7510,25141606,1,0,33,67659,1,3,6001839,20160311192257,20160311192257,2449,0,20160310060501
18365916600,6,104004,20160310061012,18659,7510,1876404,1,0,33,67659,1,3,6001839,20160311192257,20160311192257,2449,0,20160310060501
18365909329,6,104005,20160310061016,18659,7510,49692831,1,118,33,67659,1,3,6001839,20160311192257,20160311192257,2449,0,20160310060701
18361734459,6,83474,20160310061125,300031697,7510,79813671,1,118,33,67660,9,3,6001810,20160311183913,20160311183913,657,0,20160310055701
18353002171,0,7270,20160310061131,600001592,7510,50570002,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18353854231,6,404,20160310061132,300031704,7510,74191687,1,118,33,67664,2,8,6001718,20160311173614,20160311173614,1798,0,20160310055901
18353855304,6,75806,20160310061158,300025559,7510,71569976,1,118,33,67654,3,5,6006024,20160311173614,20160311173614,1798,0,20160310060101
18353852172,0,6511,20160310061206,700001056,7510,45347686,1,118,33,67664,8,8,6001718,20160311173614,20160311173614,1798,0,19700101010101
18353856101,6,405,20160310061245,300031704,7510,45347686,1,118,33,67664,8,9,6001718,20160311173614,20160311173614,1798,0,20160310061201
18353001997,0,7270,20160310061258,600001592,7510,16697062,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18361540463,6,104006,20160310061302,18659,7511,17056467,1,118,33,67659,1,4,6001839,20160311183913,20160311183913,513,0,20160310060501
18352998121,6,117369,20160310061458,300031741,7510,50570002,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310061101
18353006325,0,7270,20160310061542,600001592,7511,12281715,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18353002992,6,117370,20160310061606,300031741,7511,12281715,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310061501
18353861514,0,2837,20160310061611,600000126,7510,37641779,18,118,33,67662,4,4,6001807,20160311173614,20160311173614,1798,0,19700101010101
18351110770,0,5464,20160310061725,300010916,7510,89731506,1,118,33,67659,5,5,6001839,20160311170645,20160311170645,4241,0,19700101010101
18352969713,0,7270,20160310061728,600001592,7510,6593469,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18352991454,6,406,20160310061838,300031704,7510,1200686,1,0,33,67664,2,10,6001718,20160311172642,20160311172642,1798,0,20160310055801
18361547557,6,104007,20160310061904,18659,7510,67585644,19,118,33,67659,1,11,6001839,20160311183913,20160311183913,513,0,20160310060401
18352997240,0,3874,20160310062011,400002017,7510,67198238,19,118,33,67654,11,11,6006024,20160311172642,20160311172642,1798,0,19700101010101
18360209661,0,2853,20160310062254,300006772,7510,66330288,19,118,33,67622,1,1,6001997,20160311182911,20160311182911,5892,0,19700101010101
18353000355,6,7534,20160310062308,300031706,7510,37641779,18,118,33,67662,4,7,6001807,20160311172642,20160311172642,1798,0,20160310061601
18353001721,0,3874,20160310062333,400002017,7510,79452495,1,118,33,67654,10,10,6006024,20160311172642,20160311172642,1798,0,19700101010101
18353004355,0,6511,20160310062410,700001056,7510,6558628,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18353008225,0,6511,20160310062412,700001056,7510,74545453,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18361542807,6,104008,20160310062436,18659,7510,89731506,1,118,33,67659,5,11,6001839,20160311183913,20160311183913,513,0,20160310061701
18352993473,0,3874,20160310062448,400002017,7510,46793701,1,118,33,67654,9,9,6006024,20160311172642,20160311172642,1798,0,19700101010101
18360202377,0,2853,20160310062539,300006772,7510,84907042,19,118,33,67622,2,2,6001997,20160311182911,20160311182911,5892,0,19700101010101
18360196827,0,2853,20160310062541,300006772,7510,71390795,1,118,33,67622,2,2,6001997,20160311182911,20160311182911,5892,0,19700101010101
18353009926,0,6511,20160310062542,700001056,7510,9091960,18,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18351111812,8,5465,20160310062611,300010916,7510,39728584,1,118,33,67659,1,11,6001839,20160311170645,20160311170645,4241,0,20160309071201
18365387325,0,5465,20160310062611,300010916,7510,39728584,1,118,33,67659,11,11,6001839,20160311191834,20160311191834,657,0,19700101010101
18352998912,0,3874,20160310062612,400002017,7510,53648625,1,118,33,67654,8,8,6006024,20160311172642,20160311172642,1798,0,19700101010101
18352998941,6,75813,20160310062748,300025559,7510,46793701,1,118,33,67654,9,6,6006024,20160311172642,20160311172642,1798,0,20160310062401
18353005115,0,2837,20160310062800,600000126,7510,46392965,1,118,33,67662,9,9,6001807,20160311172642,20160311172642,1798,0,19700101010101
18360456500,0,2853,20160310062831,300006772,7510,72307519,1,118,33,67622,3,3,6001997,20160311182911,20160311182911,1430,0,19700101010101
18353010738,6,407,20160310062832,300031704,7510,9091960,18,0,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310062501
18352998948,0,3282,20160310062837,300011138,7510,30669365,1,118,33,67658,2,2,6001580,20160311172642,20160311172642,1798,0,19700101010101
18352990365,0,3282,20160310062957,300011138,7510,79486559,1,118,33,67658,3,3,6001580,20160311172642,20160311172642,1798,0,19700101010101
18353009283,0,3282,20160310062958,300011138,7510,19331248,1,118,33,67658,3,3,6001580,20160311172642,20160311172642,1798,0,19700101010101
18353007087,0,3282,20160310063000,300011138,7510,19425029,1,118,33,67658,3,3,6001580,20160311172642,20160311172642,1798,0,19700101010101
18353008217,185,3283,20160310063002,300011138,7510,40915216,7,0,33,67658,0,3,6001580,20160311172642,20160311172642,1798,0,19700101010101
18352970713,0,3283,20160310063003,300011138,7510,6042375,1,118,33,67658,3,3,6001580,20160311172642,20160311172642,1798,0,19700101010101
18352997192,0,6511,20160310063031,700001056,7510,45604364,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18352998122,6,117373,20160310063032,300031741,7510,51989866,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310063501
18353001409,0,6511,20160310063033,700001056,7510,2371633,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18353003219,0,3874,20160310063055,400002017,7510,42212122,18,118,33,67654,7,7,6006024,20160311172642,20160311172642,1798,0,19700101010101
18352995593,6,75807,20160310063103,300025559,7510,42212122,18,118,33,67654,7,7,6006024,20160311172642,20160311172642,1798,0,20160310063001
18352990392,0,3874,20160310063104,400002017,7510,19460402,1,118,33,67654,7,7,6006024,20160311172642,20160311172642,1798,0,19700101010101
18353005553,6,75808,20160310063208,300025559,7510,53648625,1,118,33,67654,8,6,6006024,20160311172642,20160311172642,1798,0,20160310062601
18352998245,6,117374,20160310063224,300031741,7510,16697062,1,0,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310061201
18352968397,6,75809,20160310063248,300025559,7510,19460402,1,0,33,67654,7,6,6006024,20160311172642,20160311172642,1798,0,20160310063101
18365388284,0,5465,20160310063256,300010916,7510,82602577,19,118,33,67659,10,10,6001839,20160311191834,20160311191834,657,0,19700101010101
18360439472,0,5465,20160310063259,300010916,7510,37744280,18,118,33,67659,10,10,6001839,20160311182911,20160311182911,1284,0,19700101010101
18360428956,0,5465,20160310063301,300010916,7510,473983,1,118,33,67659,10,10,6001839,20160311182911,20160311182911,1284,0,19700101010101
18352996923,0,6511,20160310063310,700001056,7511,12120159,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18353009594,185,61781,20160310063317,300031710,7510,40915216,7,0,33,67658,0,6,6001580,20160311172642,20160311172642,1798,0,19700101010101
18360438682,0,5465,20160310063359,300010916,7510,38811484,18,118,33,67659,9,9,6001839,20160311182911,20160311182911,1284,0,19700101010101
18360433642,0,5465,20160310063400,300010916,7510,37652672,18,118,33,67659,9,9,6001839,20160311182911,20160311182911,1284,0,19700101010101
18360437312,0,5465,20160310063404,300010916,7510,50521483,1,118,33,67659,9,9,6001839,20160311182911,20160311182911,1284,0,19700101010101
18352971132,6,117371,20160310063406,300031741,7510,6593469,1,0,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310061701
18353001895,0,7270,20160310063407,600001592,7510,41355327,81,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18352994274,6,75810,20160310063429,300025559,7510,67198238,19,118,33,67654,11,6,6006024,20160311172642,20160311172642,1798,0,20160310062001
18352997321,6,117372,20160310063522,300031741,7510,41355327,81,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,20160310063401
18352998288,6,61782,20160310063522,300031710,7510,19425029,1,0,33,67658,3,7,6001580,20160311172642,20160311172642,1798,0,20160310063001
18352994363,6,7535,20160310063522,300031706,7510,46392965,1,118,33,67662,9,11,6001807,20160311172642,20160311172642,1798,0,20160310062801
18352990853,0,7270,20160310063524,600001592,7510,51989866,1,118,33,67661,1,1,6001822,20160311172642,20160311172642,1798,0,19700101010101
18352998409,6,75811,20160310063526,300025559,7510,79452495,1,118,33,67654,10,6,6006024,20160311172642,20160311172642,1798,0,20160310062301
18361536289,6,104009,20160310063608,18659,7510,82602577,19,118,33,67659,10,8,6001839,20160311183913,20160311183913,513,0,20160310063201
18360345834,0,5076,20160310063621,300004740,7510,46084392,1,118,33,67660,1,1,6001810,20160311182911,20160311182911,2449,0,19700101010101
18353007205,6,75812,20160310063624,300025559,7510,79151873,1,118,33,67654,4,6,6006024,20160311172642,20160311172642,1798,0,20160310060601
18353007645,0,2837,20160310063633,600000126,7510,39952666,1,118,33,67662,11,11,6001807,20160311172642,20160311172642,1798,0,19700101010101
18361535390,6,104010,20160310063640,18659,7510,38811484,18,118,33,67659,9,8,6001839,20160311183913,20160311183913,513,0,20160310063301
18361537899,6,104011,20160310063641,18659,7510,37652672,18,118,33,67659,9,8,6001839,20160311183913,20160311183913,513,0,20160310063401
18359881689,6,104012,20160310063708,18659,7510,37744280,18,118,33,67659,10,8,6001839,20160311182415,20160311182415,8849,0,20160310063201
18361547408,6,104012,20160310063708,18659,7510,37744280,18,118,33,67659,10,8,6001839,20160311183913,20160311183913,513,0,20160310063201
18360436696,0,5465,20160310063709,300010916,7510,25695242,1,118,33,67659,8,8,6001839,20160311182911,20160311182911,1284,0,19700101010101
18360336175,8,5077,20160310063740,300004740,7510,36034285,19,131,33,67660,13,1,6001810,20160311182911,20160311182911,2449,0,20160310061601
18360340637,0,5077,20160310063740,300004740,7510,36034285,19,118,33,67660,1,1,6001810,20160311182911,20160311182911,2449,0,19700101010101
18360344759,0,5077,20160310063742,300004740,7510,36853837,1,118,33,67660,1,1,6001810,20160311182911,20160311182911,2449,0,19700101010101
18353010331,6,61783,20160310063753,300031710,7510,6042375,1,0,33,67658,3,8,6001580,20160311172642,20160311172642,1798,0,20160310063001
18353005882,6,61784,20160310063813,300031710,7510,19331248,1,0,33,67658,3,8,6001580,20160311172642,20160311172642,1798,0,20160310062901
18349721710,0,5077,20160310063922,300004740,7510,84304118,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18349709270,0,5077,20160310063924,300004740,7510,72705414,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18353011309,6,408,20160310063952,300031704,7510,45604364,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310063001
18352996307,0,2837,20160310064007,600000126,7510,48540490,1,118,33,67662,11,11,6001807,20160311172642,20160311172642,1798,0,19700101010101
18360436522,0,5465,20160310064007,300010916,7511,16553553,1,118,33,67659,7,7,6001839,20160311182911,20160311182911,1284,0,19700101010101
18353003064,0,2837,20160310064008,600000126,7511,13226752,1,118,33,67662,11,11,6001807,20160311172642,20160311172642,1798,0,19700101010101
18352999596,6,7536,20160310064015,300031706,7511,13226752,1,118,33,67662,11,11,6001807,20160311172642,20160311172642,1798,0,20160310064001
18355662710,6,104013,20160310064018,18659,7510,473983,1,0,33,67659,10,7,6001839,20160311175021,20160311175021,4497,0,20160310063301
18355645681,6,104014,20160310064021,18659,7510,39728584,1,118,33,67659,11,7,6001839,20160311175021,20160311175021,4497,0,20160310062601
18353007343,0,6511,20160310064024,700001056,7510,14336895,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18349708946,0,5077,20160310064045,300004740,7510,72359757,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18349712841,0,5077,20160310064047,300004740,7510,66352867,19,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18349713651,0,5077,20160310064049,300004740,7510,65457227,19,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18349717632,0,5077,20160310064050,300004740,7510,79139816,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18349717154,0,5077,20160310064051,300004740,7510,50973396,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18360434456,0,5465,20160310064052,300010916,7510,1913849,1,118,33,67659,7,7,6001839,20160311182911,20160311182911,1284,0,19700101010101
18351621065,0,5465,20160310064053,300010916,7510,3152110,1,118,33,67659,7,7,6001839,20160311171138,20160311171138,4753,0,19700101010101
18349719556,0,5077,20160310064054,300004740,7511,18788484,1,118,33,67660,3,3,6001810,20160311170108,20160311170108,1798,0,19700101010101
18351559201,0,5466,20160310064055,300010916,7510,44612651,1,118,33,67659,7,7,6001839,20160311171138,20160311171138,4753,0,19700101010101
18351622369,8,5466,20160310064055,300010916,7510,44612651,1,86,33,67659,11,7,6001839,20160311171138,20160311171138,4753,0,20160308161001
18360206855,6,52321,20160310064103,300031692,7510,71390795,1,118,33,67622,2,3,6001997,20160311182911,20160311182911,5892,0,20160310062501
18355639309,6,104015,20160310064104,18659,7510,25695242,1,0,33,67659,8,7,6001839,20160311175021,20160311175021,4497,0,20160310063701
18352997667,0,6511,20160310064107,700001056,7510,63982331,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,19700101010101
18355643544,6,104016,20160310064117,18659,7510,44612651,1,118,33,67659,7,7,6001839,20160311175021,20160311175021,4497,0,20160310064001
18355644911,6,104017,20160310064121,18659,7510,3152110,1,0,33,67659,7,7,6001839,20160311175021,20160311175021,4497,0,20160310064001
18349721095,0,5077,20160310064137,300004740,7510,12137416,6,118,33,67660,4,4,6001810,20160311170108,20160311170108,1798,0,19700101010101
18353008941,6,409,20160310064138,300031704,7510,6558628,1,0,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310062401
18360491515,0,5077,20160310064139,300004740,7510,14081388,1,118,33,67660,4,4,6001810,20160311182911,20160311182911,1796,0,19700101010101
18349724948,0,5077,20160310064139,300004740,7510,14081388,1,118,33,67660,4,4,6001810,20160311170108,20160311170108,1798,0,19700101010101
18360209533,0,5077,20160310064140,300004740,7510,51137430,1,118,33,67660,4,4,6001810,20160311182911,20160311182911,401,0,19700101010101
18352999501,6,61785,20160310064144,300031710,7510,79486559,1,118,33,67658,3,9,6001580,20160311172642,20160311172642,1798,0,20160310062901
18360490425,6,83475,20160310064151,300031697,7510,51137430,1,118,33,67660,4,4,6001810,20160311182911,20160311182911,1796,0,20160310064101
18360464290,0,2853,20160310064156,300006772,7510,45354880,1,118,33,67622,3,3,6001997,20160311182911,20160311182911,1430,0,19700101010101
18360454426,0,2853,20160310064201,300006772,7510,42464433,18,118,33,67622,3,3,6001997,20160311182911,20160311182911,1430,0,19700101010101
18360487098,6,83476,20160310064307,300031697,7510,12137416,6,0,33,67660,4,4,6001810,20160311182911,20160311182911,1796,0,20160310064101
18355656748,6,104018,20160310064309,18659,7510,50521483,1,118,33,67659,9,6,6001839,20160311175021,20160311175021,4497,0,20160310063401
18353001379,6,410,20160310064311,300031704,7510,74545453,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310062401
18360460044,0,2853,20160310064325,300006772,7510,39848282,1,118,33,67622,5,5,6001997,20160311182911,20160311182911,1430,0,19700101010101
18360495109,6,83477,20160310064340,300031697,7510,65457227,19,118,33,67660,3,4,6001810,20160311182911,20160311182911,1796,0,20160310064001
18365938882,6,83478,20160310064341,300031697,7510,72359757,1,118,33,67660,3,4,6001810,20160311192257,20160311192257,1796,0,20160310064001
18365938381,6,83479,20160310064343,300031697,7510,66352867,19,118,33,67660,3,4,6001810,20160311192257,20160311192257,1796,0,20160310064001
18365942100,6,83480,20160310064344,300031697,7510,50973396,1,118,33,67660,3,4,6001810,20160311192257,20160311192257,1796,0,20160310064001
18353006921,0,3283,20160310064402,300011138,7510,20415277,1,118,33,67658,9,9,6001580,20160311172642,20160311172642,1798,0,19700101010101
18352996858,0,3283,20160310064403,300011138,7510,74932518,1,118,33,67658,9,9,6001580,20160311172642,20160311172642,1798,0,19700101010101
18359790485,6,83481,20160310064452,300031697,7510,46084392,1,118,33,67660,1,4,6001810,20160311182415,20160311182415,769,0,20160310063601
18353573634,0,5285,20160310064458,100005706,7510,7717485,18,118,33,67623,1,1,6001702,20160311173135,20160311173135,1798,0,19700101010101
18353523928,0,5285,20160310064459,100005706,7510,42071441,18,118,33,67623,1,1,6001702,20160311173135,20160311173135,1798,0,19700101010101
18353570473,0,5285,20160310064500,100005706,7510,42053013,18,118,33,67623,1,1,6001702,20160311173135,20160311173135,1798,0,19700101010101
18360214716,6,52322,20160310064507,300031692,7510,42464433,18,118,33,67622,3,6,6001997,20160311182911,20160311182911,5892,0,20160310064201
18360212957,6,52323,20160310064509,300031692,7510,45354880,1,118,33,67622,3,6,6001997,20160311182911,20160311182911,5892,0,20160310064101
18352995208,6,411,20160310064512,300031704,7511,12120159,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310063301
18352995880,6,412,20160310064515,300031704,7510,63982331,1,118,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310064101
18353011342,6,413,20160310064521,300031704,7510,14336895,1,0,33,67664,10,10,6001718,20160311172642,20160311172642,1798,0,20160310064001
18353004281,0,2837,20160310064532,600000126,7510,9173166,18,118,33,67662,10,10,6001807,20160311172642,20160311172642,1798,0,19700101010101
18352993597,0,2837,20160310064536,600000126,7510,9155953,18,118,33,67662,10,10,6001807,20160311172642,20160311172642,1798,0,19700101010101
18352997103,6,61786,20160310064541,300031710,7510,20415277,1,0,33,67658,9,9,6001580,20160311172642,20160311172642,1798,0,20160310064401
