BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,DRIVER_CODE,CREATEDATE,UPDATEDATE,BUS_GROUP_CODE,POS_CODE,UP_TIME
18353208499,0,11967,20160310052111,300014176,7510,15500984,1,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353208800,0,11967,20160310052112,300014176,7510,75404367,1,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353208433,0,11967,20160310052114,300014176,7510,45714311,1,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353201249,0,11967,20160310052238,300014176,7511,15074690,1,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353202648,0,11967,20160310052239,300014176,7510,66790370,19,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353207916,0,11967,20160310052244,300014176,7511,13455488,1,1,334,610111,18,18,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353181284,0,11967,20160310052643,300014176,7511,15084906,1,1,334,610111,16,16,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353204490,0,11967,20160310052855,300014176,7511,11678476,1,1,334,610111,15,15,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353208680,0,11967,20160310053011,300014176,7510,10055939,1,1,334,610111,15,15,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353210967,0,11967,20160310053012,300014176,7510,88037357,1,1,334,610111,15,15,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353178350,0,11967,20160310053014,300014176,7510,66713491,1,1,334,610111,15,15,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353181170,6,105322,20160310053028,300014684,7511,15084906,1,1,334,610111,16,14,6002188,20160311172642,20160311172642,2310,0,20160310052601
18353180363,0,13928,20160310053043,300014760,7510,71757292,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18353207505,0,11967,20160310053140,300014176,7510,83441359,1,1,334,610111,14,14,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353208092,0,11967,20160310053141,300014176,7510,49574590,1,1,334,610111,14,14,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353216949,0,11967,20160310053143,300014176,7510,54082555,1,1,334,610111,14,14,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353205647,0,13928,20160310053215,300014760,7510,19046846,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18353207271,0,11967,20160310053412,300014176,7510,75201970,1,1,334,610111,13,13,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353204804,0,11967,20160310053415,300014176,7510,28876494,1,1,334,610111,13,13,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353215964,6,105323,20160310053418,300014684,7510,54082555,1,1,334,610111,14,13,6002188,20160311172642,20160311172642,2310,0,20160310053101
18353199916,6,105324,20160310053436,300014684,7511,15074690,1,1,334,610111,18,13,6002188,20160311172642,20160311172642,2310,0,20160310052201
18353180072,6,105325,20160310053609,300014684,7510,10055939,1,0,334,610111,15,13,6002188,20160311172642,20160311172642,2310,0,20160310053001
18353180942,6,105326,20160310053617,300014684,7510,15500984,1,0,334,610111,18,13,6002188,20160311172642,20160311172642,2310,0,20160310052101
18353203764,0,11967,20160310053634,300014176,7510,26091187,1,1,334,610111,13,13,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353203550,0,11967,20160310053826,300014176,7510,84520030,1,1,334,610111,12,12,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353209431,0,11967,20160310053829,300014176,7510,7247426,1,1,334,610111,12,12,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353203857,0,13927,20160310053947,300014737,7510,52421406,1,1,334,610101,4,4,6002853,20160311172642,20160311172642,2310,0,19700101010101
18353201291,0,11967,20160310054010,300014176,7510,2688551,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353205444,0,11967,20160310054011,300014176,7510,1644833,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353203281,0,14553,20160310054022,300014742,7510,79528928,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353202866,0,13927,20160310054104,300014737,7510,79284333,1,1,334,610101,4,4,6002853,20160311172642,20160311172642,2310,0,19700101010101
18353217916,6,105327,20160310054112,300014684,7510,1644833,1,0,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,20160310054001
18353206772,0,13928,20160310054121,300014760,7510,72698854,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18353206153,0,13928,20160310054122,300014760,7510,87572359,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18353180271,0,13928,20160310054127,300014760,7510,83966066,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18353200565,0,14553,20160310054141,300014742,7510,86782092,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353179381,0,14553,20160310054143,300014742,7510,20758781,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353204199,0,14553,20160310054144,300014742,7511,13265446,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353208897,0,14553,20160310054148,300014742,7510,3026741,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353205391,0,11967,20160310054157,300014176,7510,50142581,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353202968,0,11967,20160310054158,300014176,7510,68522525,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353217944,0,11967,20160310054159,300014176,7510,83534379,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353178834,0,11967,20160310054200,300014176,7511,13811549,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353209816,0,14553,20160310054200,300014742,7510,52574187,1,1,334,610113,18,18,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353180767,0,11967,20160310054201,300014176,7510,43857791,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353207467,0,11967,20160310054202,300014176,7510,43768943,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353201407,0,11967,20160310054203,300014176,7510,52942788,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353178741,0,11967,20160310054205,300014176,7510,63264386,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353209247,0,11967,20160310054206,300014176,7510,85062930,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353217858,0,11967,20160310054206,300014176,7510,52512336,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353180408,0,11967,20160310054207,300014176,7510,46148572,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18353210017,0,11967,20160310054208,300014176,7510,62668328,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18352820026,0,11967,20160310054209,300014176,7510,14376548,1,1,334,610111,11,11,6002188,20160311172154,20160311172154,2310,0,19700101010101
18353178417,0,11967,20160310054209,300014176,7510,14376548,1,1,334,610111,11,11,6002188,20160311172642,20160311172642,2310,0,19700101010101
18352822442,0,11967,20160310054210,300014176,7510,64743973,1,1,334,610111,11,11,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352814966,0,11967,20160310054212,300014176,7510,2416920,1,1,334,610111,11,11,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352817621,0,11967,20160310054217,300014176,7510,53355256,1,1,334,610111,11,11,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352782591,6,105328,20160310054255,300014684,7510,2688551,1,0,334,610111,11,10,6002188,20160311172154,20160311172154,2310,0,20160310054001
18352814658,6,105329,20160310054347,300014684,7510,75404367,1,1,334,610111,18,10,6002188,20160311172154,20160311172154,2310,0,20160310052101
18353207205,0,13928,20160310054347,300014760,7511,11056310,1,1,334,610112,18,18,6001753,20160311172642,20160311172642,2310,0,19700101010101
18352813842,0,11967,20160310054429,300014176,7510,22317929,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352779043,0,11967,20160310054431,300014176,7510,71668011,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352775624,0,11967,20160310054432,300014176,7510,33440377,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352776503,0,11967,20160310054433,300014176,7510,46255307,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352816883,0,11967,20160310054434,300014176,7510,48596282,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352824995,0,11967,20160310054435,300014176,7510,47847632,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352820929,0,11967,20160310054436,300014176,7510,47531330,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352812981,0,11967,20160310054438,300014176,7511,13398486,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352818147,0,11967,20160310054440,300014176,7510,88318709,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18352823537,0,11967,20160310054445,300014176,7510,54090761,1,1,334,610111,10,10,6002188,20160311172154,20160311172154,2310,0,19700101010101
18353201823,0,14553,20160310054525,300014742,7510,54609365,1,1,334,610113,16,16,6002946,20160311172642,20160311172642,2310,0,19700101010101
18353211055,0,13927,20160310054615,300014737,7510,49650717,1,1,334,610101,6,6,6002853,20160311172642,20160311172642,2310,0,19700101010101
18352815230,6,105330,20160310054627,300014684,7510,66790370,19,1,334,610111,18,10,6002188,20160311172154,20160311172154,2310,0,20160310052201
18352787694,6,105331,20160310054648,300014684,7510,7247426,1,0,334,610111,12,10,6002188,20160311172154,20160311172154,2310,0,20160310053801
18352824854,6,105332,20160310054654,300014684,7510,88037357,1,1,334,610111,15,10,6002188,20160311172154,20160311172154,2310,0,20160310053001
18352819855,0,13928,20160310054738,300014760,7510,79624599,1,1,334,610112,18,18,6001753,20160311172154,20160311172154,2310,0,19700101010101
18352781874,0,7844,20160310054804,300014174,7510,71604502,1,1,334,610120,18,18,6002856,20160311172154,20160311172154,2310,0,19700101010101
18352814162,0,7844,20160310055246,300014174,7510,88451454,1,1,334,610120,16,16,6002856,20160311172154,20160311172154,2310,0,19700101010101
18352787215,0,14310,20160310055346,400001954,7510,44963893,1,1,334,610105,1,1,6002985,20160311172154,20160311172154,2310,0,19700101010101
18352821385,0,14310,20160310055528,400001954,7510,45217647,1,1,334,610105,5,5,6002985,20160311172154,20160311172154,2310,0,19700101010101
18352779342,6,128599,20160310055608,300000324,7510,20758781,1,0,334,610113,18,12,6002946,20160311172154,20160311172154,2310,0,20160310054101
