BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,BUS_GROUP_CODE,POS_CODE,UP_TIME
18398061033,0,3212,20160311053845,100003261,7511,15098785,1,3,73,430322,1,1,5381,0,19700101010101
18367164583,0,3212,20160311053845,100003261,7511,15098785,1,3,73,430322,1,1,5381,0,19700101010101
18375941119,0,3212,20160311055002,100003261,7510,10126429,1,3,73,430322,1,1,4753,0,19700101010101
18406801338,0,3212,20160311055002,100003261,7510,10126429,1,3,73,430322,1,1,4753,0,19700101010101
18406813692,0,3212,20160311055004,100003261,7510,66341668,19,3,73,430322,1,1,4753,0,19700101010101
18375943719,0,3212,20160311055004,100003261,7510,66341668,19,3,73,430322,1,1,4753,0,19700101010101
18406818603,0,3212,20160311055005,100003261,7510,53252999,1,3,73,430322,1,1,4753,0,19700101010101
18375948630,0,3212,20160311055005,100003261,7510,53252999,1,3,73,430322,1,1,4753,0,19700101010101
18375947839,0,3212,20160311055008,100003261,7510,53486136,1,3,73,430322,1,1,4753,0,19700101010101
18406817812,0,3212,20160311055008,100003261,7510,53486136,1,3,73,430322,1,1,4753,0,19700101010101
18367398475,6,52537,20160311055543,600000539,7510,53486136,1,3,73,430322,1,1,401,0,20160311055001
18398302951,6,52537,20160311055543,600000539,7510,53486136,1,3,73,430322,1,1,401,0,20160311055001
18376146130,6,52538,20160311055950,600000539,7510,66341668,19,3,73,430322,1,1,5009,0,20160311055001
18407032098,6,52538,20160311055950,600000539,7510,66341668,19,3,73,430322,1,1,5009,0,20160311055001
18407020779,6,52539,20160311060013,600000539,7510,10126429,1,0,73,430322,1,1,5009,0,20160311055001
18376144078,6,52539,20160311060013,600000539,7510,10126429,1,0,73,430322,1,1,5009,0,20160311055001
18376150005,6,52540,20160311060016,600000539,7510,53252999,1,3,73,430322,1,1,5009,0,20160311055001
18407028427,6,52540,20160311060016,600000539,7510,53252999,1,3,73,430322,1,1,5009,0,20160311055001
18407029553,6,52541,20160311060018,600000539,7511,15098785,1,3,73,430322,1,1,5009,0,20160311053801
18376146868,6,52541,20160311060018,600000539,7511,15098785,1,3,73,430322,1,1,5009,0,20160311053801
18366516843,0,6389,20160311060255,300005418,7510,81944365,1,4,73,430408,1,1,1942,0,19700101010101
18397414053,0,6389,20160311060255,300005418,7510,81944365,1,4,73,430408,1,1,1942,0,19700101010101
18397387300,0,6389,20160311060413,300005418,7510,47509581,1,4,73,430408,1,1,1942,0,19700101010101
18366556684,0,3101,20160311060413,300006038,7511,16286320,1,4,73,430416,1,1,1942,0,19700101010101
18366558951,0,6389,20160311060413,300005418,7510,47509581,1,4,73,430408,1,1,1942,0,19700101010101
18397385778,0,3101,20160311060413,300006038,7511,16286320,1,4,73,430416,1,1,1942,0,19700101010101
18398098596,0,6389,20160311060549,300005418,7510,79486716,1,4,73,430408,1,1,2053,0,19700101010101
18367207679,0,6389,20160311060549,300005418,7510,79486716,1,4,73,430408,1,1,2053,0,19700101010101
18398079561,0,6389,20160311060553,300005418,7511,18832288,1,4,73,430408,1,1,2053,0,19700101010101
