BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,BUS_GROUP_CODE,POS_CODE,UP_TIME
18382897469,0,31975,20160311053009,300017841,7510,10425563,1,17,361,121114,23,23,2049,0,19700101010101
18413831996,0,31975,20160311053009,300017841,7510,10425563,1,17,361,121114,23,23,2049,0,19700101010101
18382899060,0,5056,20160311053127,200002595,7510,5092304,1,17,361,121114,23,23,2049,0,19700101010101
18413832852,0,5056,20160311053127,200002595,7510,5092304,1,17,361,121114,23,23,2049,0,19700101010101
18413833796,0,5056,20160311053131,200002595,7510,6200173,1,17,361,121114,23,23,2049,0,19700101010101
18382910049,0,5056,20160311053131,200002595,7510,6200173,1,17,361,121114,23,23,2049,0,19700101010101
18413837887,0,5056,20160311053244,200002595,7510,81025839,1,17,361,121114,22,22,2049,0,19700101010101
18382914140,0,5056,20160311053244,200002595,7510,81025839,1,17,361,121114,22,22,2049,0,19700101010101
18413834634,0,9657,20160311053246,300009019,7510,17418530,1,17,361,121114,22,22,2049,0,19700101010101
18413834327,0,5056,20160311053246,200002595,7510,25517426,1,17,361,121114,22,22,2049,0,19700101010101
18382910887,0,9657,20160311053246,300009019,7510,17418530,1,17,361,121114,22,22,2049,0,19700101010101
18382900535,0,5056,20160311053246,200002595,7510,25517426,1,17,361,121114,22,22,2049,0,19700101010101
18413828627,0,9657,20160311053930,300009019,7510,75302490,1,17,361,121114,20,20,2049,0,19700101010101
18382904880,0,9657,20160311053930,300009019,7510,75302490,1,17,361,121114,20,20,2049,0,19700101010101
18382896003,0,5056,20160311054030,200002595,7510,38881269,18,17,361,121114,20,20,2049,0,19700101010101
18413828962,0,5056,20160311054030,200002595,7510,38881269,18,17,361,121114,20,20,2049,0,19700101010101
18413835918,0,5301,20160311054216,300000904,7510,86954906,1,17,361,121115,2,2,2049,0,19700101010101
18382901391,0,5301,20160311054216,300000904,7510,86954906,1,17,361,121115,2,2,2049,0,19700101010101
18413828840,0,5301,20160311054353,300000904,7510,52566579,1,17,361,121115,3,3,2049,0,19700101010101
18382894313,0,5301,20160311054353,300000904,7510,52566579,1,17,361,121115,3,3,2049,0,19700101010101
18413834438,185,9427,20160311054535,200000649,7510,12677421,7,0,361,121115,0,3,2049,0,19700101010101
18382901479,185,9427,20160311054535,200000649,7510,12677421,7,0,361,121115,0,3,2049,0,19700101010101
18413837225,185,5302,20160311054536,300000904,7510,12687108,7,0,361,121115,0,3,2049,0,19700101010101
18382913478,185,5302,20160311054536,300000904,7510,12687108,7,0,361,121115,0,3,2049,0,19700101010101
18382911051,0,5056,20160311054840,200002595,7510,8497404,18,17,361,121114,17,17,2049,0,19700101010101
18413834798,0,5056,20160311054840,200002595,7510,8497404,18,17,361,121114,17,17,2049,0,19700101010101
18413833106,6,31976,20160311054848,300017841,7510,8497404,18,0,361,121114,17,17,2049,0,20160311054801
18382909359,6,31976,20160311054848,300017841,7510,8497404,18,0,361,121114,17,17,2049,0,20160311054801
18413835517,0,5302,20160311055044,300000904,7510,39556097,1,17,361,121115,8,8,2049,0,19700101010101
18382911770,0,5302,20160311055044,300000904,7510,39556097,1,17,361,121115,8,8,2049,0,19700101010101
18413830367,6,36478,20160311055242,300017809,7510,39556097,1,17,361,121115,8,9,2049,0,20160311055001
18382895840,6,36478,20160311055242,300017809,7510,39556097,1,17,361,121115,8,9,2049,0,20160311055001
18413830148,0,5056,20160311055316,200002595,7510,26796381,19,17,361,121114,16,16,2049,0,19700101010101
18382906401,0,5056,20160311055316,200002595,7510,26796381,19,17,361,121114,16,16,2049,0,19700101010101
18413828103,0,9657,20160311055317,300009019,7510,15374260,19,17,361,121114,16,16,2049,0,19700101010101
18382894311,0,9657,20160311055317,300009019,7510,15374260,19,17,361,121114,16,16,2049,0,19700101010101
18382902198,0,5056,20160311055319,200002595,7510,5777696,1,17,361,121114,16,16,2049,0,19700101010101
18413835990,0,5056,20160311055319,200002595,7510,5777696,1,17,361,121114,16,16,2049,0,19700101010101
18413834198,0,9657,20160311055320,300009019,7510,71664785,1,17,361,121114,16,16,2049,0,19700101010101
18382899671,0,9657,20160311055320,300009019,7510,71664785,1,17,361,121114,16,16,2049,0,19700101010101
18413829668,0,4510,20160311055353,300027710,7510,71757443,1,17,361,121117,2,2,2049,0,19700101010101
18382895876,0,4510,20160311055353,300027710,7510,71757443,1,17,361,121117,2,2,2049,0,19700101010101
18382899694,0,5661,20160311055456,200003481,7510,63690298,1,17,361,121129,23,23,2049,0,19700101010101
18413833486,0,5661,20160311055456,200003481,7510,63690298,1,17,361,121129,23,23,2049,0,19700101010101
18382906247,0,5661,20160311055457,200003481,7510,88708205,1,17,361,121129,23,23,2049,0,19700101010101
18413829994,0,5661,20160311055457,200003481,7510,88708205,1,17,361,121129,23,23,2049,0,19700101010101
18382901420,0,5661,20160311055459,200003481,7510,47981160,1,17,361,121129,23,23,2049,0,19700101010101
18413835947,0,5661,20160311055459,200003481,7510,47981160,1,17,361,121129,23,23,2049,0,19700101010101
18413836553,0,9924,20160311055500,400002133,7510,17454346,1,17,361,121129,23,23,2049,0,19700101010101
18382902026,0,9924,20160311055500,400002133,7510,17454346,1,17,361,121129,23,23,2049,0,19700101010101
18413835802,0,5661,20160311055501,200003481,7510,32688436,1,17,361,121129,23,23,2049,0,19700101010101
18382901275,0,5661,20160311055501,200003481,7510,32688436,1,17,361,121129,23,23,2049,0,19700101010101
18413836795,0,5661,20160311055503,200003481,7510,19235695,1,17,361,121129,23,23,2049,0,19700101010101
18382892125,0,5661,20160311055503,200003481,7510,19235695,1,17,361,121129,23,23,2049,0,19700101010101
18413803442,0,9924,20160311055508,400002133,7510,18125402,1,17,361,121129,21,21,2049,0,19700101010101
18382905371,0,9924,20160311055508,400002133,7510,18125402,1,17,361,121129,21,21,2049,0,19700101010101
18382914814,0,9924,20160311055511,400002133,7510,74794554,1,17,361,121129,21,21,2049,0,19700101010101
18413838561,0,9924,20160311055511,400002133,7510,74794554,1,17,361,121129,21,21,2049,0,19700101010101
18413830980,0,5661,20160311055512,200003481,7510,19471239,1,17,361,121129,21,21,2049,0,19700101010101
18382907233,0,5661,20160311055512,200003481,7510,19471239,1,17,361,121129,21,21,2049,0,19700101010101
18413827710,6,36479,20160311055516,300017809,7510,52566579,1,17,361,121115,3,10,2049,0,20160311054301
18382904698,6,36479,20160311055516,300017809,7510,52566579,1,17,361,121115,3,10,2049,0,20160311054301
18382910995,0,5302,20160311055522,300000904,7510,62677331,19,17,361,121115,10,10,2049,0,19700101010101
18413834742,0,5302,20160311055522,300000904,7510,62677331,19,17,361,121115,10,10,2049,0,19700101010101
18413838542,0,9427,20160311055523,200000649,7510,84054054,1,17,361,121115,10,10,2049,0,19700101010101
18382914795,0,9427,20160311055523,200000649,7510,84054054,1,17,361,121115,10,10,2049,0,19700101010101
18382906278,0,5056,20160311055534,200002595,7510,87534516,1,17,361,121114,15,15,2049,0,19700101010101
18413830025,0,5056,20160311055534,200002595,7510,87534516,1,17,361,121114,15,15,2049,0,19700101010101
18413833898,0,4510,20160311055541,300027710,7511,15768914,1,17,361,121117,3,3,2049,0,19700101010101
18382910151,0,4510,20160311055541,300027710,7511,15768914,1,17,361,121117,3,3,2049,0,19700101010101
18382893602,6,31977,20160311055604,300017841,7510,81025839,1,17,361,121114,22,15,2049,0,20160311053201
18413828129,6,31977,20160311055604,300017841,7510,81025839,1,17,361,121114,22,15,2049,0,20160311053201
18382898049,6,5057,20160311055611,200002595,7510,17418530,1,0,361,121114,22,15,2049,0,20160311053201
18413832576,6,5057,20160311055611,200002595,7510,17418530,1,0,361,121114,22,15,2049,0,20160311053201
18413812006,6,31978,20160311055638,300017841,7510,25517426,1,0,361,121114,22,15,2049,0,20160311053201
18382914719,6,31978,20160311055638,300017841,7510,25517426,1,0,361,121114,22,15,2049,0,20160311053201
18413834387,0,5661,20160311055645,200003481,7510,65979260,1,17,361,121129,22,22,2049,0,19700101010101
18382899860,0,5661,20160311055645,200003481,7510,65979260,1,17,361,121129,22,22,2049,0,19700101010101
